i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,within_mandate_period,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.1269321214256912,0.06476509797660654,0.034156467476158,0.04227948507500751,0.08768276307072254,0.04332395830371924,0.10639960185366336,0.03655745444357333,0.022656256989437,0.0018893092015178276,0.0164962673489861,0.006553725013812242,0.00493764096859725,0.0387433823928086,0.02774933226473577,0.013491006516839781,0.014894582995876654,0.02249777777104057,0.007889667572015494,0.011327044954567052,0.008813402891605322,0.007950844600313263,0.002466915766145512,0.003832684226214931,0.009789978734051144,0.005787200100225342,0.029031141943744166,0.008661729925795315,0.011091937280448796,0.007863950908032543,0.009719069597658956,0.010244286658825577,0.00408592770612966,0.005674009459385297,0.009187909119028465,0.0033142617632256027,0.006926322619829584,0.008626405512922345,0.001253922145120348,0.008696864745030347,0.0032610255958844528,0.005738692164596968,0.008430694248814364,0.001588213922377897,0.008485704230708274,0.0032797597738510958,0.005885953358726251,0.008199030632678937,0.0015930907822062526,0.008829205581756651,0.0033107887282321047,0.006133281312818676,0.00850814427515895,0.001454406605667404,0.008618975566204846,0.009849441438243184,0.0027206691048744253,0.009871213358090694
0.13048428707206916,0.06533262122555988,0.03374166446820386,0.04216476602110442,0.08587854797617786,0.04298285470773732,0.10758070436904521,0.034816647842872445,0.022450814418142617,0.001879904498589502,0.01545624133571034,0.006583931479093884,0.004922103306594535,0.03972527197102902,0.02802444438485523,0.01342116313946957,0.014397021571717449,0.02186124023640278,0.007894505661567396,0.011303095564179695,0.008556169511110174,0.008071335762809495,0.002255356301722748,0.003983736442128027,0.009968624120967199,0.005553086390914799,0.030420840527936487,0.00891699278447672,0.011102008422911881,0.007617911783168641,0.009657639439857283,0.010298583948915365,0.004124789234304762,0.005645631599352772,0.009029366650768195,0.003253045274801487,0.006872634494344979,0.008502476700109037,0.0012508604294354942,0.008563184174726752,0.0033394976105696524,0.0055336914347821325,0.008244215699330761,0.0014879484649018054,0.008644346797788182,0.003367650776617878,0.005959954089436591,0.008310903901104892,0.0015702762864714898,0.008912988053981356,0.003250614568216029,0.005983586342483493,0.008503321154076518,0.0014426594148814434,0.008200609258839671,0.010034988780647597,0.002821707569546122,0.009844934551439845
0.12597595035030884,0.06512427647161047,0.03431903703624364,0.04256952022611433,0.08898251532990017,0.042775364461661226,0.1105578225396152,0.033469298905559504,0.022917092139526727,0.001977919370414644,0.015578980515695359,0.006437699666182342,0.00447392698700309,0.04098124170866814,0.027504849024415655,0.013531172953249015,0.014265452411155972,0.021604018621713537,0.007757714728906381,0.011394832300976595,0.008759227570167505,0.007848549223633898,0.0025740042489235003,0.003625855721492108,0.009524527388248652,0.005302103262172231,0.029399412579712188,0.008555040599402038,0.011058753802899838,0.007742274852271809,0.009594112892611603,0.01036836945460816,0.0041233978597442315,0.005710107684145167,0.00920983876189533,0.0033336947122559564,0.0068244836051662774,0.008749162695610093,0.0012699595132072896,0.008654293476103157,0.0033924482915789495,0.005754187603152879,0.008366899588613723,0.0015869933647889385,0.008685303303933111,0.003382511259547158,0.00595844777795674,0.008366134613959077,0.0014856718469262026,0.008797780570456222,0.0033023292980523234,0.006295389847780759,0.00837121934119512,0.0014770542549102155,0.008150075243327276,0.009783143286909319,0.0026290779958696485,0.009789476857850435
0.12724743860273394,0.06519015420730545,0.034144225326235886,0.042459933166041554,0.08777647414013051,0.043203244638751755,0.10565654291190378,0.03693144807920064,0.02291438163309595,0.00167451406428215,0.015862603978598296,0.006740233744240224,0.004904379536994703,0.039019104538643164,0.02700735360954078,0.013527308844326012,0.015278318417282808,0.02203545362710382,0.007951645771528465,0.011400070916389728,0.008428846446286976,0.008193690962485423,0.0024352766653118886,0.0038223049410761605,0.00999948060789017,0.005895815370218793,0.028929924092260254,0.008869529150905197,0.01128341785494803,0.007831504398158128,0.009668994435178404,0.010547033557331182,0.004075302641581331,0.005827051763822883,0.009257562668912502,0.003202495083544072,0.006979683774754187,0.008590027174671343,0.0011974227391138724,0.008919651383245766,0.0033164266106615534,0.00559294492546159,0.008128962104851036,0.0015541171600242678,0.008664994520593305,0.003307696378148533,0.006022389510868552,0.00803912280882455,0.0015194784935639583,0.008896166140626464,0.003306056179592008,0.006021552463736332,0.008368075732341872,0.001647256413049152,0.008198987705001206,0.009901091527961033,0.0027551466385000336,0.009879689220168334
0.12459168946329639,0.06537675142266597,0.03470703973876197,0.04270157876284374,0.08929558685025599,0.04285876820955737,0.10749754250227371,0.03558546389934056,0.02272679404696417,0.0017592251983108108,0.015608540120962803,0.006286859349864336,0.004234947903627389,0.03937336950698382,0.02679888928248439,0.01367563949849408,0.015103891500133429,0.022019260131990955,0.008009026845470503,0.011622187802100312,0.008524798551530691,0.008286863101821704,0.0025842204654619796,0.004121681175641283,0.009977608607623886,0.005081457107193091,0.029810179998781557,0.008834052894656509,0.01103198562258945,0.00800559867776231,0.009711724752114771,0.01045261232440093,0.004245721330802335,0.005629851096039455,0.009301900141110098,0.0034010649695172678,0.006617399494716712,0.008588374966390748,0.0011917951237666437,0.008713263304602318,0.003341089103746816,0.005928920839617301,0.008119282221449812,0.0015220416043095742,0.00861695059520547,0.0033775968536649166,0.005850384829920358,0.008422495705181606,0.0014765241706931336,0.008924290609418033,0.003379439415401859,0.006090721832481404,0.00857000199787572,0.00147663801655777,0.008332479753917467,0.010107297597857164,0.00270339602305411,0.009815243086741036
0.12850068209298285,0.06464565620997685,0.03376216758055742,0.04217310019250529,0.08674096485168219,0.04219831254899665,0.10690034112915876,0.03615495808223733,0.023249846059684998,0.00192968872145056,0.016440740973906666,0.006545654505624626,0.004889783658293008,0.03929587384720163,0.028246716828699076,0.013080774143155866,0.01585855451814306,0.022035288869954643,0.007764673017043928,0.011219718639530016,0.008620222985208328,0.008007867280332146,0.002642914807998852,0.00396429335022347,0.009745836853015898,0.005623159818293484,0.031024146688303687,0.008584708402464222,0.010836733665641491,0.007722511256540797,0.009482260730029592,0.010118253995335497,0.003950830167023345,0.005620366274904316,0.009104451096235304,0.003294801083186106,0.006809999931496113,0.008320315285851443,0.0012317543404545925,0.008838696041515468,0.0032670023118286325,0.005754251695218699,0.008133547695178052,0.0015748325251213465,0.00838669925398126,0.0034051171620602732,0.005949001561960996,0.00825055373450706,0.0015449934781116448,0.00897661200426306,0.003228680897014416,0.006028251339447684,0.008303833379625092,0.001497026277655844,0.008190456804703431,0.009856813232119685,0.002756451232496882,0.009718254889866417
0.1288741004402625,0.0660451967745892,0.03402710839579292,0.04237365782695988,0.08695910911367868,0.0426548827800368,0.10594233331625956,0.036149296177005644,0.02349063475675894,0.001875523957200064,0.016437877108576276,0.006555781507499632,0.004814819858269734,0.037641343101797925,0.027091838212680033,0.013473728272631042,0.01398506453212511,0.02222820747744337,0.007880473702810926,0.011267688999036251,0.008609502463675903,0.008147070543758001,0.002215518878191496,0.003638943235117694,0.009515593461790062,0.005830467116515755,0.030854083302225468,0.008919920356001322,0.011364511569038643,0.00772401014080652,0.00944832093309798,0.010591917675436578,0.003945353936936959,0.005871129351320991,0.009070510726750577,0.003269947762570371,0.006868772764972352,0.008372350222612901,0.0011925634476425261,0.008876618855364964,0.0033124729622465965,0.005825447063649736,0.008430089998399686,0.0014598540494584194,0.008619377532113904,0.003457928391371985,0.006039054550037649,0.008092648833765766,0.0014788737714847469,0.00903869405623074,0.003223488460797742,0.006039429321621644,0.008511914817309865,0.0015065827978374415,0.008314518264149728,0.010049372070048149,0.002754197305528118,0.009750282698706543
0.12631520098896323,0.06581378066966646,0.03479148425839182,0.04236304330320286,0.08655876130078302,0.043361527350928075,0.10791507166058353,0.03621163107493404,0.022392004443839406,0.0018667151194476314,0.01621113881787674,0.00679018663069792,0.005067789652533445,0.03577733131016773,0.028463492622538982,0.013473625520029517,0.014974667616044206,0.022263792670532426,0.008007329123865922,0.011084908444345563,0.008565884719514952,0.008243575781338107,0.00235533218100354,0.00403395167246138,0.00985055729093826,0.005723196656469064,0.02993620312456578,0.00870981290592202,0.011177783118494945,0.007612323669765722,0.009875414753698419,0.010572488021643189,0.004012320076872913,0.005699757968411099,0.009152880136675848,0.003258600483032867,0.006819414401716403,0.0087444431752615,0.0011574381818259323,0.008712142837178676,0.0032074805693014076,0.005662664693150722,0.008524547964668411,0.001452457868291657,0.008611096289737842,0.0032867631244109107,0.00603930261808985,0.008342520893972926,0.001514821924253606,0.009059403385813394,0.0032043609179850984,0.006134602806948958,0.00858158155708205,0.0014740123096232158,0.008276766705386114,0.010029483788005625,0.00280096047026368,0.009880168376851425
0.12678050707131888,0.06476278192794828,0.03417760796997286,0.04257989066493807,0.08807777943009548,0.0433884274806549,0.10679114301471244,0.03756438369376823,0.02188698674349157,0.0016865323646544533,0.016664159853922254,0.006565407225442557,0.004867020896763949,0.03847159792892593,0.028302358737457584,0.013591994962225636,0.015546947018043891,0.021437570468678502,0.007702167884256638,0.011248226690213676,0.00861934381567963,0.008128718592671126,0.002498397343895075,0.004254924461917721,0.009598845784701698,0.0060041782349984155,0.028689614299380464,0.008743520517189787,0.010979541128198171,0.007808141467315718,0.009538068880685327,0.01051648099417491,0.004144741613275221,0.005464979469645709,0.009190275772023256,0.0032478357727146537,0.007031756410760854,0.00849584966416395,0.0011824573479687153,0.008695234006082776,0.003167382093182798,0.005621945880001138,0.008128875151240236,0.0014674757478899292,0.008701998241569813,0.0033467220364566765,0.0060482554827276155,0.008067836302474667,0.0015089682843424104,0.008990486728370611,0.0033694583524782225,0.006125051443402715,0.008397402870697743,0.0014791687451731767,0.008267253746549987,0.00986460554941647,0.0027693752745315344,0.009751340464565314
0.12957814723974348,0.06545695100994221,0.03390797852200991,0.04264928081288296,0.08780590398966019,0.043003504262605394,0.10822871952186496,0.036733993100467155,0.02275301459711826,0.0016954044585201686,0.015970224958237488,0.006408931930825222,0.004815523738893578,0.038436305716474384,0.026231309530233744,0.013616745900872307,0.013626257143189562,0.02305424396137659,0.007772195317285863,0.01129171032744689,0.008418274662314597,0.008081607010025589,0.0024625920131326794,0.0037056173758005916,0.009890885597861932,0.006224148981349406,0.0286680749283861,0.008734998578448464,0.010970185722150912,0.007756106128288874,0.00942742159494431,0.01031190817012966,0.004063188415939569,0.0058614662636448656,0.009126962099093546,0.0031968901930290194,0.0066909986649400606,0.008631648674141802,0.001319618623213097,0.00856502352094604,0.0032168427618287144,0.005646545796137199,0.00816476132581838,0.0014815006790814247,0.008571314517894885,0.0032345834567042106,0.0060422496145997664,0.008165793509209816,0.001632825780145027,0.00896436282632175,0.0032013793362122363,0.006059547815126096,0.008135830949549935,0.0015436735100712105,0.008256677838760012,0.009905701162112387,0.0027245166257053835,0.009907929237290104
