model_number,model_type,precision,precision_std,recall,recall_std,roc_auc,roc_auc_std,accuracy,accuracy_std,f1,f1_std
model_1a,logistic_reg,0.4833290566430139,0.0042091235169078225,0.7632520325203253,0.008437755438220344,0.8202920603530359,0.002474202698687308,0.729150982852363,0.003542132352383243,0.591766176247762,0.004680264126419807
model_1a,binary_tree,0.49274733428922585,0.005393937785350214,0.7564227642276423,0.00727758086800616,0.7966389255108767,0.00474443823557461,0.736762860727729,0.004344171829833069,0.5965616332075061,0.003985447086224479
model_1a,xgboost,0.5769517359579465,0.00144240577943206,0.7239024390243902,0.009530175487776403,0.8570431407016773,0.003466996774790347,0.7924717691342534,0.0012871858845116767,0.6420102699326341,0.004320957417480935
model_1a,rf,0.599774761405433,0.005669353165450363,0.6526829268292683,0.009499052834839494,0.8485310920676774,0.0037172042388568583,0.7986616478460895,0.0032752904947576885,0.6250380109045759,0.0069857230058887705
