i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.12245221278291198,0.06702590147780431,0.03510324343614108,0.04334883771786397,0.08312756914276927,0.04214280240850755,0.1073121023365395,0.03200584181696074,7.72654187673221e-4,0.025982292974442062,0.005518079014149057,0.0019400309285349433,0.030612096805021066,0.041256060534033336,0.013854703202813868,0.015217429874040636,0.024621614468371324,0.008259943918555099,0.012087415915319281,0.0089482010681773555,0.00783593820978477,0.0022698639783630546,0.003910216200588441,0.01041472843992504,0.005986632950196501,0.03923074187847758,0.009993346208846846,0.01162850455589734,0.008910372836797879,0.009733526825887587,0.010143175667988098,0.004533174427675143,0.006574130783290808,0.009977816750019844,0.003580188997980705,0.006651586920576237,0.008925656617938347,0.0012856313915094095,0.008997121288728385,0.0036407439580956186,0.005623576962887043,0.008793861612039907,0.001320089106487105,0.008929326150529772,0.0037139568676171223,0.005928692689062101,0.00860771314940326,0.001622297568951133,0.008931808303905995,0.003696604485057323,0.00585283473589112,0.008600201586819869,0.001623637291767892,0.008351968023547866,0.009980373849422585,0.0026278351930529645,0.009983089524359667
0.12276360424782594,0.06801127016863838,0.03544165926158565,0.043309812239606,0.08707990766840705,0.04193247640640796,0.10532193054654494,0.027870919273324236,9.205916792398347e-4,0.03044476156281551,0.0053362363686173305,0.0019598477038194192,0.024540580645130258,0.04501438836493827,0.013670115006823826,0.014433121167802784,0.025250448376158308,0.008033200166013452,0.012111595250145515,0.008974762766324194,0.00819611109789689,0.002332865372667749,0.003905889874834164,0.010073386735164157,0.006354756062095406,0.03868480329764992,0.009639263496574865,0.011603293293594394,0.008782452624010267,0.009901037059928158,0.010269783323258262,0.00427769362123438,0.006536489510442581,0.009907898225821247,0.003677374203175008,0.006735193166264378,0.008467493454236578,0.0011751320041530429,0.009528745229143001,0.0036907188712276898,0.0057149863956965,0.008655910209471082,0.001384446501672676,0.008596369943037406,0.003846267549192157,0.00578934649548919,0.008596669026618847,0.001595086347133114,0.008984063436925961,0.0037301616639279583,0.005758917721009736,0.008717462227062928,0.001340221239569905,0.008334600665238829,0.010172573730854024,0.0025966070367849548,0.010024700416773802
0.12060161917268399,0.06703035357781813,0.03524981514912098,0.04348894617107112,0.08628894775045015,0.04187341243651153,0.10543848792465707,0.030059137480604615,6.683639614120978e-4,0.02832855858916895,0.005224728377112742,0.0020228552463600036,0.025959652095097232,0.044904648464214124,0.013513002870906336,0.01694690461428983,0.027075754202754203,0.007716767229405333,0.012122000394481221,0.008808729702749454,0.008399168924447234,0.00208761444563995,0.004308947219314428,0.010652307318179252,0.006061585165553856,0.03880033498114946,0.009771759067864181,0.011441476167677364,0.008948896773077836,0.009569542675172396,0.010298862020802251,0.004148015325441394,0.006690609538073588,0.009727562406918057,0.0034560128973500533,0.006286777344549044,0.008886603804730843,0.0012528735569529237,0.009109612603746133,0.003627078202760595,0.005626457663645139,0.008699729873912793,0.0013429465323589209,0.008733720359508226,0.003446655847571564,0.005630213626369149,0.00842572252369126,0.0014850201620412791,0.00903025244558449,0.003718647122747402,0.0055722204606106175,0.008784285379027984,0.001333794848667212,0.00849421660428171,0.01010211530691074,0.0027978066779653413,0.009927868714836172
0.12230058534500025,0.06692475944795365,0.03549618976237381,0.043791355646982624,0.08605763107110388,0.04192563933841916,0.10715676167585547,0.030417006379096626,7.39208025689485e-4,0.027407996799909667,0.00488027145930675,0.0022451447244257712,0.027013198210554857,0.04153769760158624,0.01359788962094427,0.014857973768580772,0.02476146419646662,0.008111565653885799,0.01202563559196053,0.008934997511533368,0.008211515365335379,0.0022225983020349306,0.0040192528424762,0.010331068064814684,0.006098166792062185,0.040428327780191876,0.009665783252844352,0.011534257847928596,0.008797588260612266,0.009984286750102277,0.010293765605248795,0.004334234806946165,0.006614873923766591,0.009679818474174755,0.003752847878963117,0.006621438300237305,0.008820083017071023,0.0012592317542879869,0.009011654554992405,0.0037177214133276,0.00559228187744544,0.008575973102304024,0.0014160480136941964,0.008842289849312917,0.0036543935528759613,0.005775274100867255,0.008348819120697158,0.0014856368344297961,0.009250446501405331,0.003681519687946632,0.0059365782949998445,0.008900450343785449,0.0013875147161396305,0.00846125547164116,0.010315680901700977,0.002787828559610512,0.010006522252095622
0.12054515017685237,0.06798243312171712,0.03543012685696672,0.042927256925563644,0.08707308004694189,0.04276611612140343,0.10617350198579542,0.03295214527120977,6.793796907059741e-4,0.026345809436175534,0.005457595298560164,0.0019627561481333523,0.027387669398727565,0.04087517096882793,0.013641425177832128,0.014934594163092216,0.02245180770824902,0.008125359360980314,0.012323328085100452,0.009108771639167408,0.008024176381350091,0.002182441366876644,0.00376278999581565,0.010533873379824305,0.006027193165278458,0.042283238406674785,0.010131123353948338,0.011718905556798087,0.008958725873440352,0.009936409082787218,0.010182251361983747,0.004434834846607038,0.006798681951529418,0.009800424566166449,0.0036254791880749354,0.006448689283454537,0.00873929065741929,0.0014138614828695026,0.009009363925303526,0.003619753645235215,0.005647878298091524,0.008542426241810612,0.0014161601056369287,0.008737406510921914,0.003621354168380787,0.0057158192522280505,0.00852010225021041,0.0015622871159739953,0.009160486695634065,0.0034776447977718813,0.005645855535829341,0.008510567650060405,0.0016532631104103856,0.008361789010917477,0.009850366052765961,0.0027770046186658477,0.010024603531250478
0.12044829399980717,0.0668507779669242,0.03496986790884284,0.04299724562289698,0.08529204681173698,0.04218109298891119,0.10807960020811487,0.02871457992954458,7.435632166161732e-4,0.029530537968346652,0.005287553113762061,0.0021668526339142995,0.02454825121598227,0.04506763934940324,0.013738400280811846,0.015638955759688267,0.026056603692904298,0.008021747770930641,0.01157636741028013,0.008921587199205867,0.008315648678518183,0.0024470444219909684,0.003877450330568062,0.011370571275343475,0.006532373897721297,0.038359885474563,0.009800750725336135,0.01158226188328945,0.008481936841736884,0.009920145146741464,0.010403233318458422,0.004085735572167713,0.006862077732343394,0.009710203008623684,0.003600644485386546,0.0066488061433115095,0.00872592072063523,0.0012424645951427003,0.009159927929134731,0.003549253015759404,0.00571689877809486,0.008737425415420977,0.0012985728634151204,0.008798148706224737,0.0037542658041078703,0.0058426265727182436,0.008392211137490046,0.0013294629404295476,0.009206125303074703,0.003658565903330145,0.005771549339983862,0.008794392009067347,0.0013454199732097368,0.008430578800996015,0.010322302324962155,0.0029662372743914176,0.01012731660768636
0.11772545866306895,0.06675435013821916,0.03547943811509418,0.04327187769629741,0.08609661033021383,0.04254509158818989,0.10694585144203395,0.03183383742528498,9.484356942603604e-4,0.02867549314676939,0.005151271102822665,0.0021232248443370278,0.027940724902436508,0.04363701035471187,0.013693165026992327,0.01490191757385555,0.02353899324036022,0.007940985880708122,0.011876540937673154,0.00880256929722909,0.008048687506915769,0.0021457070328292334,0.0042641396184750465,0.01061358860564591,0.0065224585934760965,0.04090861221551877,0.009735998690040128,0.011320723858757356,0.008685382086898695,0.009869016938670958,0.010208839623434789,0.0041581310400143675,0.007063970623674755,0.009896832425901555,0.003667097195915227,0.006644110906576864,0.008553146100323433,0.0011971794102097577,0.009100489094779033,0.003695774748135599,0.005810597116533318,0.008456703942546589,0.0012275988936798967,0.008736898600885987,0.003641505873826535,0.0057616351769147495,0.008482745600465337,0.0013872315872163114,0.009292382375774438,0.0035725687747904457,0.005870145817135767,0.008664729776079403,0.0012978016688723732,0.0084537079737789,0.00987455256587975,0.00312040779167628,0.010166052747192003
0.1206056929183025,0.06802498027382967,0.03475030462308476,0.04311585149796892,0.08579789679555362,0.042939469857658286,0.10553596706482157,0.029428445697403615,7.714874585810768e-4,0.027004740546158507,0.005223659774760238,0.002034662354599381,0.029036755808261126,0.04113090459540454,0.01373886360509701,0.015067531015654619,0.026733850824839634,0.008087440930825045,0.011895218150787937,0.00899869903326729,0.00822950667611519,0.0022120663990825135,0.0036917647758593964,0.010834095989767149,0.005861616760128321,0.03992657778309878,0.009687236664241474,0.011724862481992896,0.0088214462181222,0.00985548554466463,0.01016955144893252,0.004301517237327845,0.006951168026678703,0.009962008060226636,0.0036482020769414455,0.006594318403930483,0.008742438960822774,0.0013087579377200932,0.009063089376295942,0.003862422335417555,0.005713227253467317,0.008489081279587656,0.0014404947745020127,0.008846961623327826,0.0037719601007627445,0.005775302550682282,0.00855988311220342,0.0016836361153978422,0.009123195490235311,0.003750411094864491,0.005872881236006505,0.008860288713092706,0.0013708473556642952,0.008570894075864241,0.01004240379306616,0.0027697150235551377,0.009988260423494105
0.11958891192726782,0.06742660596283223,0.0353304264212985,0.04328904382367182,0.08771690322288875,0.04279730650427908,0.1087489752406628,0.029845483894305698,6.043479405632607e-4,0.026375209399732154,0.005333609361275691,0.0020861705980064153,0.025177280991249485,0.04551709008060896,0.013714773714229762,0.015220433350881543,0.02438248136276063,0.007542498324666735,0.01183815424281016,0.008749182204492409,0.008239891862274432,0.002581205116409977,0.004348798051282923,0.01049656235430893,0.00696384784069551,0.03892004697133141,0.009682359834466333,0.011758353168141502,0.008966902542745845,0.009776796239631633,0.010184045448149612,0.004113522113508202,0.006939779615336745,0.010041889078352484,0.0036315089741084583,0.006525257026557578,0.008839885604314738,0.0013238411002642722,0.008950385864480782,0.003587698023497564,0.005889648231755581,0.008455399425442097,0.0012704941812951142,0.008455972935647224,0.0036410589388946838,0.005876630064900643,0.008515311800031221,0.001331521674531528,0.009179968239049407,0.003722383515526591,0.005671983837563889,0.008483896234444285,0.0012991973725011703,0.008451734457352051,0.0099458579671258,0.0026867494458619233,0.009964726279733932
0.11992128308012248,0.06674891156862618,0.035030505343697976,0.04309813339853052,0.08662959652209541,0.041908426575212404,0.10832320320167212,0.02883263606822749,7.874421272545218e-4,0.028541209123476876,0.00511796468375613,0.0020170004881255406,0.0258365627660711,0.045926068494330445,0.013602869350733635,0.01567416939208144,0.023184296648342487,0.008086220084916941,0.011732294621367127,0.009012490262872201,0.00797226182261258,0.002208577799994105,0.003759881168815488,0.010697435429770018,0.0067008157093583895,0.04209724820667254,0.00970721280520583,0.011448241629261854,0.008675618050672547,0.009893852913151705,0.010263455819102554,0.004428880908385002,0.006710845303916506,0.009684034288267272,0.003614032683308946,0.006488198238294241,0.008703212485813369,0.0012057485989616142,0.00899826229854525,0.0037376873743681137,0.005633575093864374,0.008742693097305833,0.0013148918569678265,0.008596981381896912,0.003634253990332059,0.005769816492113489,0.00832226461172212,0.0015105344475830618,0.009090657552060573,0.003628952857574888,0.005822350767733068,0.008684249547838455,0.0013631355226409842,0.008287540117992945,0.0099492203611006,0.0027507388029158544,0.00989135616236604
