i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.14117822985353476,0.08300019448305083,0.028030354528954107,0.035646712459126456,0.10094889137452971,0.03597012500901504,0.17605948766270324,0.024843725182962018,0.0016137471681572436,0.041233144386851064,0.005261449257079213,0.002885876467150735,0.025943246113943785,0.04965911892226795,0.011556062216655245,0.009332082565421408,0.025890090599322214,0.004797947877916204,0.006308778681404072,0.004670726534594049,0.004299892585722809,9.841529891855892e-4,0.0018933039940318573,0.0078112965036349884,0.0032660956396707605,0.05124967895693623,0.007056470185799999,0.007139194191423924,0.005519992729700148,0.006152292480725919,0.005147210272514705,0.0023357009587097956,0.004871187084218346,0.005015377276719681,0.0015276462484056074,0.004682267499406927,0.003196111259062482,4.2614249879622336e-4,0.004743086877347568,6.360862242258949e-4,0.00445202083542538,0.004214153313270491,3.402539710688376e-4,0.004178107208270853,5.956464508897079e-4,0.004448920712806085,0.004372947649186192,0.002567257403572672,0.0051741903732694244,4.312400516908027e-4,0.0036936438511289285,0.005473817325443071,7.848634639069901e-4,0.004679930790280606,0.005408524546471199,0.001369389332498949,0.005031914919941016
0.14415083958100267,0.08169730098923572,0.029294449694794042,0.03786497087373611,0.09410233868499177,0.031728394913682074,0.17672143069371413,0.025572082607024295,0.0013810101200344062,0.04348778923537211,0.004671473487310877,0.00414076007571742,0.0254742967245107,0.04825520163320403,0.010820975948355205,0.011017992819274328,0.025466356126717268,0.005272300155066251,0.00666634832559954,0.003597884169316375,0.006250623026157949,0.001605661906374564,0.002019976644288174,0.0071916143788676975,0.004061516744163375,0.052254282893963194,0.005631925407452163,0.00653764523735021,0.005496897821902887,0.006962831662338454,0.007068916828291168,0.002760632995986499,0.00409436181327725,0.005057426726681693,0.0017037470294408818,0.004735331910640149,0.004528726100027754,5.188651625466839e-4,0.0037222257437472504,4.158681187962986e-4,0.0036840395402272233,0.005048165382706553,2.785611089982612e-4,0.005703281397107199,4.3416626838090045e-4,0.003850115312225546,0.004782278852727733,7.696861397487116e-4,0.005840461096530594,2.481127890275864e-4,0.0027748770765918048,0.006598286716786587,5.017411255155635e-4,0.0033850882965537426,0.005135466475021761,0.002100964466221721,0.004861432944674905
0.13297429052858933,0.08130653857780289,0.03007673199394983,0.035257296258266096,0.1076292302933598,0.03298516448069477,0.17902430591214263,0.0264770882450003,0.001599415525525502,0.039224946088511056,0.004520713287264218,0.004171464074307251,0.024055996694744664,0.049172720048450184,0.010342969576994356,0.01241589472159296,0.027446940768661394,0.0044047528219906895,0.007313847072240851,0.004118517817121848,0.0047290370714229086,9.166759003011235e-4,0.001591119611057982,0.00880870497053569,0.002672419033521117,0.05049233572308816,0.005511059484916975,0.006942756787629489,0.005089515844494929,0.007369414499607287,0.0054454151911029845,0.0028984689339962393,0.003963425012386789,0.004881838293537552,0.002154446154372526,0.004637957303395541,0.004750801354352449,5.128582683461757e-4,0.004111842950023803,7.69373412362062e-4,0.004054912307092511,0.00481114693855317,3.262973650757001e-4,0.004239605008272827,4.656606681899119e-4,0.003833276751702826,0.004738016463061289,0.0013747911056299594,0.004562815078351727,3.20236951575611e-4,0.0043977538316982145,0.005643360418280885,8.382994894694223e-4,0.004374408908949171,0.005560801322730306,0.002359532732962016,0.005330794070742016
0.14091349439532697,0.080972216153343,0.028307630084492257,0.03712683634148037,0.10018068015669845,0.03406555069598106,0.1770158581114548,0.02298357289821412,0.0012233676735228021,0.042833014345767265,0.004848727538334865,0.002553559318022611,0.0242931107763178,0.051613303105707865,0.01082465849818171,0.009898573635862724,0.026581063020310738,0.004851725838034191,0.007881490590134222,0.0036312466348175096,0.004899521424708302,7.019344668334168e-4,0.0012949741586833134,0.008263347589678364,0.0026711146606049497,0.052996381947778455,0.0053515689506990006,0.006767441054703378,0.005124800740999514,0.007412911959833974,0.007076727463596461,0.0031705187405980887,0.004141714566057668,0.005090834825933603,0.0020651953000304915,0.005797927570532712,0.004546523487121899,3.7185924839925846e-4,0.004321045024927053,7.534935264696308e-4,0.003757035335724708,0.004798644195428752,3.717948251267851e-4,0.005312695898230847,5.217318187069029e-4,0.0036125200822484578,0.0037848741666654103,8.745385520092215e-4,0.005381723458184375,2.826161712431175e-4,0.003700421773566576,0.0058824907901787755,9.966622133015346e-4,0.003320905521868278,0.005277009750023114,0.001664994512611905,0.005039824414686402
0.14256326441377903,0.07968684948410662,0.028875400088476715,0.03780067483395818,0.0944229213133548,0.03453362378229283,0.17495416263915461,0.022844812208219087,0.0020287962075800584,0.042834683116704415,0.005036015072271482,0.0031082776748600884,0.023072288142062643,0.05414446454290533,0.01090641156688287,0.008244326929705916,0.028254299591202386,0.005301314713406639,0.007563898457516398,0.004477215146349518,0.004605806626761944,0.0010069505446082473,0.0015339164302874484,0.00888311494964174,0.0036024976562543127,0.05529885113644975,0.005249757954891486,0.006805562134958726,0.004879447040660825,0.006976679247162366,0.006810676951955738,0.0037022067469596126,0.00420355837743163,0.005098262274614452,0.0017255943837550778,0.004962430685524499,0.005435068928152468,3.366640851157451e-4,0.004732350286636522,6.740135029139407e-4,0.0034066310963397867,0.0051302865495519885,4.3766231715479647e-4,0.004304862799815567,7.722098978261158e-4,0.003691253475107041,0.004220795132814863,0.001244447083825701,0.005471312224133652,5.201746792339088e-4,0.003315671366943243,0.004696413145133955,0.0011188168661092055,0.0037951353911005467,0.00488022634297003,0.0016033256963049625,0.0042136660661084915
0.14089570006871843,0.08082043307216019,0.02859510605288669,0.03740721965795336,0.1005292370617965,0.03413748601052114,0.1809237612022758,0.022404665037316866,0.00146835200096246,0.04153932169788695,0.004359903432009605,0.004131885026861577,0.024318272454465596,0.049736704220770485,0.009865526223408732,0.009587373181325345,0.029890440919208953,0.00456606296461374,0.008294417378521317,0.0040111345671568184,0.004401731258734841,8.117684183604035e-4,0.0011805319211224698,0.007315936026404688,0.0035734269925910373,0.05098929443785448,0.005694680424170976,0.006173286593956813,0.004708235673487443,0.006427097810741471,0.005594113911651086,0.0024113354109657668,0.004694038632143089,0.004551696814678691,0.0019010232562026521,0.0050671311416781994,0.005802699257929922,4.7884093060244056e-4,0.004541804539285507,3.629974336946381e-4,0.004288956029426711,0.00441370709048436,3.124962986190376e-4,0.004821017540163466,7.922831984369995e-4,0.003134423688379835,0.003941396031274296,7.02855848585451e-4,0.005603555711771107,5.202098771266904e-4,0.004531849641769147,0.005441368452884442,0.0013745007732641635,0.004464027573720755,0.005224529106757423,0.0019347406522330671,0.004333409368025899
0.14240657017423122,0.07915893850140507,0.031738285074635754,0.036594292113642624,0.09713718019946013,0.031938381071205356,0.17218695336274326,0.022016779378334222,0.0014274971136076528,0.04375702203174818,0.005537255247062007,0.0037434536990714013,0.023175214043054095,0.05481033894390981,0.01157611873989089,0.010376574408164195,0.02816102028329892,0.005135616304850725,0.007151390984130669,0.004217983777814813,0.005016174938335926,0.0012586466582250285,0.0013651651439343549,0.008563787900355757,0.002835735271880452,0.054198790140541235,0.0045239103992307786,0.006109313082306289,0.005001064401499889,0.007493041566122428,0.0069293655811598865,0.002646315335435329,0.004680510612697727,0.005138293648886032,0.0022409671142907734,0.004667622196737164,0.004526129648035843,5.092738016886014e-4,0.003920175925031121,5.667438587717173e-4,0.004815050740559887,0.004676521881313654,3.4348852754914416e-4,0.004993804956334002,8.338683063492402e-4,0.0031734146421176328,0.003798018728737534,8.878857039901297e-4,0.005924698694069571,4.942344562978279e-4,0.0031972485184070453,0.005059629938038773,9.301397474514361e-4,0.004979619226169674,0.005364051594560402,0.0017477322461979315,0.004342699414428772
0.14566456816032172,0.08162737955730928,0.029632941904183002,0.03560073570292217,0.0964866449721065,0.03235717059155541,0.17575455593221576,0.02523231896379551,0.0018594807942799421,0.04249803154208085,0.0055962676929787085,0.004203511649737746,0.024431337495217177,0.05161650106626248,0.011682851736334607,0.010555655374438309,0.02416965954166322,0.004966848761249333,0.007939257666930568,0.003651511209457159,0.00424357472733849,9.250378534005906e-4,0.0015632874157644246,0.007842114442364174,0.003013380253854711,0.055818196174854756,0.006276051342583896,0.006627927594676111,0.004046809253993025,0.007792308748163714,0.0058596530122977724,0.002368881258363542,0.004546496967516823,0.004292234365844595,0.0024799459158226732,0.0054995331615901024,0.00557094071953174,4.229144857268631e-4,0.0033558394148923143,4.8210226055236943e-4,0.004027122817998372,0.00412997917307104,3.217551719150735e-4,0.0037802930019727996,4.4289182981126397e-4,0.004040079534931934,0.005144934955773938,8.160770369589335e-4,0.005539714845952231,5.490013682891475e-4,0.00324110695051211,0.004833827991661705,4.917838589748434e-4,0.0028816595858515265,0.004657141356921453,0.0018813091540654532,0.004666861681166018
0.14560844156120836,0.08685624163309301,0.028692110411831895,0.03594340088995579,0.09882578344896696,0.03262139092719144,0.16888814926596274,0.02210623085600522,0.0015582738035802566,0.047921280200280476,0.004452139035679494,0.003978559322768549,0.02063224387497791,0.052434291840439684,0.012500349453881515,0.011510832315527648,0.028201147793512526,0.0044158996027461525,0.008136970230608774,0.0056071967410920975,0.004710852066376945,0.0010626360043679364,0.0012976608144946193,0.007920097360039064,0.003494188628065269,0.048717119994043684,0.005226402248176413,0.006247026920528125,0.004736580964633548,0.007773185563453794,0.006509969603632615,0.002744918352606449,0.004249382286541381,0.004257683521163033,0.001641935002441493,0.004509534662485645,0.0057584053274242,4.451621695735193e-4,0.004381502622378304,5.972783493424719e-4,0.004085558112486079,0.004928019548057988,2.817159794494588e-4,0.004012046691330155,4.482209906829333e-4,0.0035633460369315817,0.004783931485662885,9.372986644495958e-4,0.005591851468110426,0,0.0032717566724486274,0.00512574212983119,9.210000837348339e-4,0.003997361743829753,0.0052980261752604,0.001413227830153447,0.0041684407165016426
0.1347937806140545,0.08566609820611018,0.029253764483362307,0.03465876540629716,0.09968865914997549,0.033079712983690175,0.17516349452389188,0.021708855147011253,0.001095640396942291,0.0471044616790602,0.0035862924708243097,0.002969852991576705,0.020632127807646738,0.053295050176204804,0.010255729641132036,0.01171600244163676,0.025002075890161974,0.004987257301346964,0.009524863229950052,0.00329116958353479,0.00580456670205407,0.0013068102450718238,0.001652466855742216,0.007780384627479918,0.003653307189003258,0.050242098842834836,0.005999452244853772,0.007169897018592903,0.005240143353147358,0.006976137859844769,0.006888769239273726,0.002444181816612243,0.0051450103819545194,0.0050176206231299664,0.002541641127322218,0.006182258388052355,0.0058837706066341006,4.2246448963136117e-4,0.005134648219001132,4.1792002901419313e-4,0.003234487371615213,0.004905839980815473,5.844883836926702e-4,0.004904483187064242,5.024310916655502e-4,0.005238551587128154,0.004528168541214063,6.627160412345887e-4,0.006102416864550981,9.40195619449022e-5,0.0037520619839527965,0.004350496713166995,8.006891762854406e-4,0.00397368959509984,0.006102924450275485,0.002226261149636936,0.004659070336995353
