i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.06483081724709627,0.07986294877093605,0.035513427193318126,0.04609250711552478,0.06497214745522255,0.04942588799172542,0.13525619394945623,0.07377782447922313,0.07919440646550897,0.002654221357911536,0.01519337771946132,0.013441537752447323,0.011921825953018871,0.0033864160927273594,0.010061479586415853,0.01461804465433,0.008603920709225402,0.011350467357494617,0.00908708108838787,0.011615903971075797,0.010745761238643202,0.009217603638424917,0.002534707690425932,0.002755044882122075,0.01000986654573256,0.002695581679920567,0.01190980805622641,0.008479927985030973,0.011138608918617168,0.0062962499007808235,0.011421435766866996,0.012346963339624574,0.003308405925910436,0.0039967811739593136,0.008192988416766984,0.0033880402581724835,0.006488679967832854,0.009087223538789817,0.00118743922702728,0.009277939095447524,0.0027314602225955863,0.005706614383312094,0.009180837101755376,0.0013979123468509692,0.008649160266661335,0.003012791457035782,0.006908837440820765,0.009003466416793343,0.0015674831219000907,0.009139277604492253,0.003019552290980088,0.00641644863832612,0.009735255136607425,0.0014247484601258506,0.008806465340224869,0.010284893235974825,0.002233422008498518,0.015441880370214316
0.0647999668291914,0.07807008863825915,0.03598754582229254,0.04586386429943506,0.06261861328453575,0.04863406491498187,0.13524565419135598,0.07491755340194908,0.08387530123597442,0.002853538419607002,0.01754163961779504,0.01363031202044425,0.011773477606256775,0.003521874876378866,0.011382901539437003,0.014348790339813296,0.008629855206786198,0.011486347514153393,0.008906539669935423,0.011769544499233354,0.010482974813727113,0.008743590481319057,0.0025318467347473297,0.0028089389382313468,0.00995652835985708,0.002515849389856045,0.011677715620825034,0.00831757985546391,0.011247729482248963,0.006407523374797781,0.01149048672153877,0.012877122600934574,0.0029322381373201264,0.0038966234678633575,0.00791400965775714,0.0028423294898605035,0.006595637618314227,0.008996136444160713,0.0011097326295900494,0.00922035721990245,0.003281794358581081,0.005441846384494376,0.009393237405122082,0.0017096910918016025,0.008851671995276054,0.0028454905611128485,0.006722909005814072,0.008462104271948196,0.001665979023934836,0.00921691519680728,0.002879306958165827,0.006160174485467103,0.010119363376734618,0.0015744620920726399,0.008445697305782037,0.010048119932639512,0.0021621790304720816,0.01259663255764231
0.06563704807531755,0.07822935512260754,0.03616443108723075,0.04513858826057203,0.06472695823994835,0.047771349090801746,0.14162636558302716,0.07401467575555538,0.08146888464442001,0.002434891064476782,0.015655727867351976,0.013489869373755844,0.012037700197575843,0.003434184418304706,0.010731030040868594,0.014532046611133434,0.008224483212827373,0.011408217145314205,0.008704505370870835,0.011507731111042674,0.010529370163994082,0.008758870744591408,0.002172037093747015,0.0027100118157225217,0.010049457123840849,0.00248765199762049,0.011879799189302575,0.007876327748589755,0.011508245815214932,0.006177251003810226,0.010932664865269228,0.012511612842115388,0.003258828529294087,0.004143437959642966,0.0077684948383551534,0.002400329608986561,0.006205408584128368,0.009253739861153819,0.0011611808569386005,0.008997568916561385,0.002813674691183992,0.005390351202761434,0.009135088736825234,0.0016597363355035908,0.008711484197480869,0.0030241747638808316,0.006294751279891268,0.008336054300615884,0.001719119444564139,0.009577137610816015,0.0030418178699070974,0.00624769447242234,0.01036302428323325,0.0013608020199058375,0.008592766472858157,0.0102135984400992,0.0021007946728690647,0.013697597373299696
0.06709084082542581,0.07965262533246592,0.03455965459113266,0.0451570776115928,0.06454349512310831,0.04624713023809011,0.13758790381282826,0.07564605512758793,0.07954402397410247,0.0024659571448957854,0.01767055356368047,0.013583385789994384,0.011785397414066315,0.0033670970268148965,0.011918850154411763,0.014558360313310845,0.008114711538967593,0.011078078148795464,0.008754016208333925,0.011392393644130772,0.009926339733858383,0.008517633044601933,0.0024404819269149324,0.002988775488197724,0.009901109833903122,0.0024997539651715845,0.011778943957339225,0.00834666195244563,0.011424164862537904,0.006271828436694423,0.011255207135983356,0.01263480605567491,0.003394717979882309,0.004492913087464131,0.007890871579411183,0.0030248466538223386,0.006244989634242588,0.009054740828963391,9.547836730276883e-4,0.009093551822665063,0.002864091562844805,0.005667884162744992,0.009358713885283235,0.0016642243359613511,0.008683377763219997,0.0029693336224711885,0.006580496875675812,0.00870012075758176,0.0017746269912888738,0.0093814839200563,0.0031077278614097055,0.005997217255841514,0.010401587034255574,0.001437344936011284,0.00850569678570155,0.010329120245075355,0.0022304695306559507,0.013491753237382513
0.06504366061067467,0.07900533880916133,0.03640181754882109,0.044841627078730656,0.06259395087138017,0.04844874428908484,0.13613053976715467,0.0759991087228576,0.08277790202252333,0.002604497568911078,0.01647736607944935,0.013468589957683633,0.010920639439485104,0.0032009799813061193,0.010613790460453874,0.014450758911881575,0.007724157339782292,0.011665340037880029,0.009022653271043868,0.011746046314147267,0.010611225198263132,0.008725967183197837,0.0021244300573046992,0.0027984754662078773,0.0098089539411384,0.002567242449969741,0.012210673016099915,0.008444401767755098,0.010945359638574422,0.006051342494998193,0.011275975514074178,0.013132775923072135,0.0033081805717286466,0.004083050689486107,0.00759584705501075,0.003277002608332233,0.006449663787446555,0.009437130501950525,0.0010746626756960747,0.009682034738352276,0.0028189547260470678,0.005489486370008655,0.009230115428168985,0.00141413565956749,0.008809290012695571,0.0028789034821640296,0.006378676452862268,0.008788531575032234,0.0015473749507510463,0.00935909444673329,0.003288297708899885,0.006437728285013825,0.009879330801254395,0.0015990839305770675,0.008548624349477061,0.01005654156344051,0.002338907189621106,0.014395018706614209
0.06705109173425464,0.07709343194131442,0.03563295875094062,0.045935867890160895,0.06549013381984999,0.04926198544741558,0.1335031820137492,0.07632213294745774,0.08143396261502157,0.002581976953797668,0.01879609247059206,0.012694787413900564,0.011859349173394812,0.003569244779097206,0.011160190039244058,0.01406662033421812,0.008101865363560409,0.011204958708285317,0.008683327053170143,0.011377713140648336,0.010683929130738892,0.008456659714704277,0.0024084212190163563,0.002680449667093756,0.009511661995868505,0.002510485887659045,0.0120819669260388,0.008274265768950358,0.011439683024075394,0.006261689030194435,0.010489777697086304,0.012778887532210079,0.0032395537554547205,0.004241714204717487,0.007998428070742374,0.0026728946244079206,0.006458548126766056,0.009450902238572539,0.0011397733909334516,0.009289762022095966,0.0026307039895675783,0.005629867848293122,0.009640897623782242,0.0015864143021143485,0.008679404629136007,0.002890846395040369,0.006479773728200097,0.008544543324211767,0.0015278223452465458,0.009395273154734856,0.0031010011319283913,0.006370094321439205,0.009765126455552537,0.001595328837172658,0.008602300525652813,0.009618503083404631,0.0022076084224396143,0.013844163264683141
0.06748554287043061,0.07885214459525498,0.0355269610975717,0.04501004830410912,0.06504082257242046,0.048549808339256095,0.1372116947798458,0.07554544514285705,0.07943780047178223,0.0026576501799455057,0.01605782264817262,0.012772553081884082,0.011298484133616374,0.003237686172364078,0.010043702320575337,0.014230115987824973,0.007987688018096432,0.011291715763672105,0.00903122545650588,0.011766148986648609,0.010150530930219748,0.008727430261038503,0.002351915671924449,0.0026955151010460364,0.009898248717220275,0.0025970484655629595,0.01169217461848797,0.008405610248921617,0.01134631351113416,0.006297302378184841,0.011345490655319214,0.012722792550439262,0.0032781638557450947,0.004085392916039089,0.007889979014594012,0.0030053981635047447,0.00647857768340818,0.009281142844057778,0.0012110929383307757,0.009431150949974392,0.0030182111111670784,0.005624040410664592,0.009349461615130545,0.001476573677169451,0.00845798443624368,0.0032998161891234653,0.0064362682563563565,0.008946577842033312,0.0016882571286496134,0.009379783499706104,0.0031967810746687027,0.006158815737013661,0.010542691469592844,0.0014994173147327258,0.008729588361964856,0.009960528030057461,0.002348254188652197,0.013960617259086202
0.06492841652727409,0.08134429842467446,0.03545122883909625,0.04508367791643089,0.06345028678629186,0.04960984978414437,0.13369633477805964,0.07702719808155419,0.07809134683460067,0.0026830689790271357,0.015166335979817648,0.01347659093069667,0.011374596344184047,0.003345834419364136,0.011620670980911275,0.014455769724423355,0.008545088688867875,0.011245367185056154,0.009109580544059274,0.01158767750915278,0.010214801360734656,0.008870781798342876,0.0024403079138632486,0.0028607542902337763,0.010263156051230987,0.0026062739744188977,0.01209128004676219,0.008249621124503566,0.011104545266257825,0.006531985953850497,0.01150734828935192,0.013216690717937473,0.003077287554537065,0.003974495009678335,0.008257430596092756,0.0031940134198963142,0.006570804838916767,0.009299847002079989,0.0011512062960852903,0.009761629065655279,0.002690210474994639,0.006001746052679822,0.009394066286303196,0.001484553673593287,0.008508073109958398,0.003013753220090853,0.006678806171477953,0.008680742215732501,0.0017047646896874594,0.00923265538339914,0.002878196858850826,0.007077194654196758,0.010644866993848154,0.0014970834256827173,0.008477962207012215,0.010143331331845341,0.0022788012499613923,0.01307571217256884
0.06531319325820163,0.07784494182835595,0.03690274459953033,0.04608764464441995,0.06664116917043653,0.048387960091674925,0.13418673943381032,0.07541138559185699,0.0814813751288017,0.002391947210185181,0.01616142683064373,0.01309179628002588,0.011780975285863408,0.003294253318278695,0.011730516574842547,0.01412871758397338,0.008711565395209422,0.011360945505307281,0.00895805911731492,0.011293272904624447,0.010513502593237824,0.008828615658967554,0.0024522006980715765,0.0026495666450620458,0.01004301835440629,0.0025688302870172154,0.012214311780403782,0.008382741177850097,0.011505895271184242,0.006368327632750118,0.010892184838396948,0.012071452313928487,0.0036022750636262985,0.0040904431137682475,0.007957889704614302,0.0027929757165494214,0.006565859599513123,0.009213085978952729,0.001157888538312463,0.009253467672460068,0.0027366288074636494,0.0056184199411414976,0.009236464329455322,0.0015777174833996705,0.00890907400636861,0.00285585733277631,0.006395172801506108,0.00828509981183527,0.0013787414400802476,0.009255305457660606,0.0030007345334386675,0.006240299493342827,0.009854706449235346,0.001590518246190307,0.008710380122994873,0.00993787490382149,0.0024289413282251445,0.013702901118633967
0.06472409200197829,0.07846307575975223,0.03514172849715916,0.044663243528973925,0.06336749142396504,0.05016651247924984,0.13837509531167164,0.07559660683676038,0.08222029525404632,0.0027225310120744146,0.016128165786731964,0.013867281958453277,0.011398330894783955,0.0033628641858815043,0.010537898819122316,0.014086698209818196,0.008303568140686071,0.011329914039216689,0.008921874716190851,0.011286861415112287,0.010793413043861982,0.00878708648924259,0.002280562743962256,0.0028552083548199453,0.010293471301811147,0.0025242299481950327,0.011875432024211523,0.008423844346648874,0.011301974226374958,0.006220153902819505,0.011004687349175528,0.012573018854310978,0.0032572257282310196,0.0039856916862857335,0.008169295281646694,0.0029424742684070497,0.0068250574717446,0.008923672062321577,0.0011183532433869695,0.009397817396042523,0.0026079041665828333,0.005781685186879044,0.009111285716181606,0.0015805453019511646,0.008667700050776833,0.003323259199001636,0.006705609665904881,0.00858007317413302,0.0017509873968770259,0.009141949364592483,0.00276480215566341,0.006382073077018375,0.009728556938747962,0.001496486744797005,0.00838510735744782,0.009908459059403862,0.0023440641675179182,0.013522651281394325
