feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.16681460208428642,0.16767119219110146,0.007834799949914463
i9_health_Yes,0.15878584222549733,0.15805072360689593,0.007290292132141302
r1_1,0.15363213597984582,0.15340238556823674,0.006061395454487288
i2_health,0.10127966523413204,0.10079477049416674,0.003948790247745218
week_number,0.09555508779668379,0.09546910691550765,0.0038379632951100477
age,0.03655831659277044,0.03654819880670186,0.001416011463595866
i9_health_Not sure,0.025533932637377306,0.02492608091794117,0.0023060662384477206
gender_Male,0.024600658874463246,0.024732684862983762,0.0017653548961968336
i11_health_Very unwilling,0.022366357898191837,0.02232063857135237,0.0023332612527016917
WCRex1_Very badly,0.021283280964123488,0.02115035051474177,0.002020648241035686
household_size,0.018268410386723458,0.018318086303791614,0.001095466201803468
WCRex2_No confidence at all,0.017348921348276283,0.01730372312255339,0.0016590679846718976
vaccination_status_2,0.014401415945225095,0.014404386728688934,0.001190510673032144
WCRex1_Somewhat well,0.010849678462142532,0.010795277189887306,0.0011171692965108305
r1_2,0.009709106799433128,0.009770357519164448,4.217274462266511e-4
cantril_ladder,0.009593768480682887,0.00957430096399935,3.2792610620050095e-4
vaccination_status_3,0.0094249076376836,0.009446030060495408,6.788836708916155e-4
i11_health_Somewhat unwilling,0.008276670175635091,0.008111496015355237,9.811446091551204e-4
i11_health_Somewhat willing,0.008089056791916092,0.0080384046528564,6.071054686639145e-4
region_South,0.00546648619577063,0.005431991154569073,4.6045404240313754e-4
employment_status_Retired,0.004419566263289436,0.004403240819505392,5.029747289254572e-4
vaccination_status_1,0.004220106318509099,0.004196024525037211,3.813401931329667e-4
region_Islands,0.003810740545717144,0.0037897643620103064,3.252871756450586e-4
employment_status_Not working,0.003834624548156131,0.003784436450738024,4.44596350918905e-4
region_North east,0.0037220777210705334,0.003662858088734145,3.768095121437936e-4
PHQ4_2_Not at all,0.003392272831729505,0.0033633067223474873,2.4067483924028322e-4
vl_num,0.0032479218922487,0.003254228119681732,1.593137537279821e-4
d1_comorbidities_Yes,0.003263682848793363,0.0032425177944235897,2.7694150051909313e-4
hl_covid_num,0.0030819098065804707,0.003077538838175231,1.4919527964659966e-4
PHQ4_4_Nearly every day,0.002860247621858588,0.0028657777073693115,2.2073953688530573e-4
PHQ4_1_Several days,0.0027236561825101143,0.002741131846721913,1.9619608482581276e-4
PHQ4_3_Not at all,0.002652572003966224,0.002656756120739307,2.1334430214541245e-4
PHQ4_4_Not at all,0.002552082070008875,0.0025263680383242532,2.3792916382356385e-4
PHQ4_1_Not at all,0.0024577069921752383,0.002432719606208847,1.751642619903463e-4
PHQ4_2_Several days,0.0024433039935097584,0.0024289493062391817,1.6716563056080744e-4
WCRex2_A lot of confidence,0.002253697236666964,0.0022503455046532237,1.738340529218668e-4
WCRex2_Not very much confidence,0.0022452688088237674,0.002241492723887879,1.5817206853979338e-4
region_North west,0.002194924210462203,0.002188359174961397,1.7219132675632307e-4
WCRex1_Somewhat badly,0.002202015981757279,0.0021767766482038917,1.4542170737646504e-4
WCRex1_Very well,0.0021696736632615997,0.002167631577393252,1.732152372897725e-4
PHQ4_4_Several days,0.002100916963764973,0.002103037245937178,1.4417913624990066e-4
PHQ4_3_Several days,0.0020394744294590563,0.002045797127907572,1.5482463419094406e-4
PHQ4_3_Nearly every day,0.00203892888607152,0.002015914182470065,1.3371041347791802e-4
employment_status_Part time employment,0.0016584789340416905,0.0016623262097896273,1.0421338006305638e-4
employment_status_Full time student,0.001648566292326584,0.0016448287148438225,1.4569599847107353e-4
employment_status_Unemployed,0.001610138747737378,0.0016245428650753053,1.1988104334364322e-4
PHQ4_2_Nearly every day,0.0016111203716615882,0.0015915490417453978,1.070094243815153e-4
PHQ4_1_Nearly every day,0.0015234719378154314,0.0015189594290776313,9.965872653208204e-5
i11_health_Not sure,0.0012906239122278296,0.0012887099567626408,1.9947908840092554e-4
WCRex2_Don't know,0.001230942474180514,0.0012253426988576314,1.2652780055602883e-4
d1_comorbidities_Prefer_not_to_say,0.0010592183271457643,0.0010563100822739394,1.0167292444376259e-4
PHQ4_3_Prefer not to say,0.0010175195992789712,9.972814971654935e-4,1.6983048647684158e-4
employment_status_Other,0.0010020389769549434,9.941933151011583e-4,1.1397467314789335e-4
PHQ4_1_Prefer not to say,0.0010200916329807404,9.923473365658485e-4,1.6936913562350315e-4
PHQ4_4_Prefer not to say,7.998750638205204e-4,7.767930560632346e-4,1.480253299762461e-4
PHQ4_2_Prefer not to say,7.622393985770166e-4,7.483848267071482e-4,1.1499194049255128e-4
