feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.22149146633124484,0.2225630623330203,0.010083320861287545
i9_health_Yes,0.16043436059400384,0.160612191809576,0.008155275617384902
r1_1,0.055582191300924615,0.05601511057147702,0.002762877204030303
household_size,0.05347068993076741,0.05329789751414529,0.002950707930044555
gender_Male,0.050583997441949635,0.05077904849505209,0.003072200979413888
age,0.045894530038989745,0.04579084230131979,0.0020306862008795104
week_number,0.033135764028562706,0.03316060991563405,0.0011935152129121675
i11_health_Very unwilling,0.02949666378390388,0.029774180928210006,0.0027670710559516555
i2_health,0.025673628739875342,0.025687158532515558,9.861787185069298e-4
vaccination_status_2,0.02240877097576476,0.02217727959603677,0.001720573614048393
i11_health_Somewhat unwilling,0.01920808972360558,0.01911357439130971,0.001986376688212614
cantril_ladder,0.016254569571574194,0.016301298142126698,6.505620722434799e-4
vaccination_status_1,0.015810293019638384,0.01567252231197217,0.0014937396594513958
r1_2,0.015587668852750506,0.015575278239841986,5.625711282486822e-4
WCRex1_Somewhat well,0.013900428184960019,0.01407500000128727,0.0012307945444055089
PHQ4_1_Not at all,0.013865276043530753,0.013933760654682995,0.0010822576344132983
WCRex1_Very badly,0.013683318767602953,0.013699665863465181,0.0013313628306055741
WCRex2_No confidence at all,0.013638597723764821,0.013543065817280674,0.001557598883543944
i9_health_Not sure,0.013181327562667454,0.013141451774322051,0.0013335906265958292
PHQ4_2_Not at all,0.011669468045841666,0.011684071090687188,8.06815206029819e-4
i11_health_Somewhat willing,0.011603462799511136,0.01161239951209669,8.191975507413503e-4
PHQ4_1_Several days,0.00932223547289046,0.009174805450227997,8.087363369215494e-4
PHQ4_3_Several days,0.008904941699472356,0.008728899005991865,9.430220082470721e-4
WCRex2_A lot of confidence,0.008090419464285362,0.008032171566652974,6.085265585895763e-4
PHQ4_2_Several days,0.006850629618061076,0.006836038084303443,5.532623934737003e-4
vl_num,0.005845240885368089,0.0058085376085350825,2.4174830770280564e-4
d1_comorbidities_Yes,0.005758527259032977,0.005744831858630232,3.509785104230143e-4
PHQ4_4_Several days,0.005668276701301621,0.005677034115316487,3.694941681298519e-4
hl_covid_num,0.005670363500596476,0.005649796574299827,2.610097162919371e-4
PHQ4_4_Not at all,0.005599775588475391,0.005558871882700335,4.0490333198054724e-4
PHQ4_1_Nearly every day,0.005584072297010911,0.005542762848343099,5.479252214587772e-4
PHQ4_4_Nearly every day,0.0051416211003516505,0.005134952202337309,3.7973924956133365e-4
vaccination_status_3,0.004541007658291843,0.00451758599255114,3.495593143827534e-4
PHQ4_3_Nearly every day,0.004515655767857127,0.004492060829549451,3.556486380026227e-4
PHQ4_3_Not at all,0.004038737981018352,0.004019850836432186,0.00029576165326156677
region_South,0.003939768622739326,0.0039381505011554345,2.720721890659989e-4
region_North west,0.0038529277213162024,0.0038771752258033813,2.4408029124261795e-4
employment_status_Retired,0.003656763742863835,0.003685054691437919,2.700257277804682e-4
WCRex2_Don't know,0.0037100738374017477,0.003674963002289612,4.437321523348055e-4
region_North east,0.0036730701417399514,0.0036719223201778103,2.332812923177486e-4
WCRex2_Not very much confidence,0.0035967091473873974,0.003540903132083518,2.742238987735287e-4
WCRex1_Somewhat badly,0.0034862238831271683,0.0034744106009435846,2.495277012142183e-4
employment_status_Part time employment,0.0034385032456675994,0.0034193688801605862,2.1562322177003505e-4
employment_status_Unemployed,0.003361798616177788,0.0033786684957623015,2.3956231061004614e-4
PHQ4_2_Nearly every day,0.0033510599704648174,0.003359578022394204,2.521792484604154e-4
WCRex1_Very well,0.0029685144285567927,0.002948984640653466,2.5213528123312165e-4
region_Islands,0.0027910366748859585,0.0027713548397851635,2.0933272076355283e-4
employment_status_Not working,0.002621783702114219,0.0026266802864507977,2.3978963377325116e-4
i11_health_Not sure,0.0025581628088996965,0.002525447464460367,3.532010296900266e-4
PHQ4_1_Prefer not to say,0.0020353684855995147,0.0020077277336637044,3.728827755062641e-4
employment_status_Full time student,0.001995579197642233,0.0019860305419908313,1.5160507422571943e-4
employment_status_Other,0.0017280457084682425,0.0017190762148038615,1.5540244857395163e-4
PHQ4_3_Prefer not to say,0.0014956656978659352,0.0014793546632593138,2.5883033698888915e-4
PHQ4_2_Prefer not to say,0.0014335388449117229,0.0013932491471204786,2.504143116385145e-4
d1_comorbidities_Prefer_not_to_say,0.0011341550762372864,0.0011364582215835069,1.1075552596839002e-4
PHQ4_4_Prefer not to say,0.0010651819904846397,0.0010577971856420292,1.6693265306389737e-4
