feature,mean_importance,median_importance,sd_importance
r1_1,0.17194047867494813,0.17115058184842408,0.00631315579102482
i11_health_Very willing,0.1639294555134869,0.16269666172828223,0.01000436905267901
i9_health_Yes,0.15873892581361743,0.15761823671518072,0.010450121411079583
week_number,0.14962627640058582,0.14957462752862313,0.005011664045421615
i2_health,0.12308162792987233,0.12353465624558015,0.0044729581604945915
age,0.04865418644614844,0.04889008158419993,0.002376994856319323
gender_Male,0.024737441618507515,0.02475930047074686,0.0015984609044406538
household_size,0.02382315343264677,0.023897322234324392,0.0016327582911432265
WCRex1_Very badly,0.012962458464087627,0.012653603996886923,0.002249883159521853
cantril_ladder,0.00974047940673109,0.009757361438403885,0.0012750492466868505
region_South,0.009061506461584814,0.008927993962078946,9.647504305509144e-4
WCRex2_No confidence at all,0.00858889469576305,0.008516971651942668,0.0016571921781916793
WCRex1_Somewhat well,0.007300540104523432,0.007225021020780282,9.836606618452157e-4
r1_2,0.006956545560673031,0.006889545940735168,8.880703319953359e-4
region_Islands,0.0065141792745720345,0.006385935861621796,7.147157381848299e-4
i11_health_Very unwilling,0.005834668919672141,0.00533925009261655,0.0017033241715784962
i11_health_Somewhat willing,0.0051927453034391865,0.005124159439127929,0.001090025505636321
vaccination_status_2,0.00527836681831013,0.005034549718440659,0.0026003564927105575
vaccination_status_1,0.004874797370066401,0.004811493255628211,9.046767864531283e-4
PHQ4_2_Not at all,0.004381443518003703,0.004388514985924701,8.908985099297758e-4
PHQ4_4_Nearly every day,0.004372144129766575,0.004346183311180441,5.456352478488566e-4
PHQ4_1_Several days,0.0038631284377029715,0.0037979856203745254,6.290344502282339e-4
region_North east,0.0031377578127017103,0.0031597595715864273,6.872693390027575e-4
PHQ4_1_Not at all,0.002758673842052841,0.0027555383748618743,5.689789813251155e-4
d1_comorbidities_Yes,0.0026778250098914965,0.002642451007800009,6.026229455731319e-4
employment_status_Not working,0.002643000702139994,0.0025834744996738376,5.636102461802736e-4
i9_health_Not sure,0.0033497354101474494,0.0025548134707150034,0.002536158359184147
PHQ4_2_Several days,0.00239457728621272,0.0024077683502268946,6.15160913185881e-4
PHQ4_3_Prefer not to say,0.002221141628136461,0.0022352874092785905,6.806815406787375e-4
region_North west,0.0015969296640827983,0.0015028753125692418,5.01865697568376e-4
PHQ4_3_Not at all,0.001578768216860331,0.0014822440573334975,4.56647322578676e-4
PHQ4_4_Several days,0.001227045409474813,0.0012337265229338309,4.2881250002829913e-4
WCRex2_Not very much confidence,0.001124100976226192,0.0010755832568413591,4.448010346351478e-4
employment_status_Retired,0.001094319489965397,0.0010563824290944182,5.629232981758188e-4
PHQ4_3_Nearly every day,0.001082271528507305,0.0010504796129115449,4.0246331003530736e-4
WCRex2_A lot of confidence,0.0010243385435910546,0.001022325375837734,3.1891439423742336e-4
PHQ4_3_Several days,0.001064543414765005,0.0010184249231327963,4.633935844343229e-4
hl_covid_num,0.001030316179812871,9.898013567635265e-4,3.5267609002012553e-4
vl_num,9.70815239502742e-4,9.555605558803916e-4,3.215484156366636e-4
PHQ4_4_Not at all,8.977630108643816e-4,8.669613466102493e-4,4.006391268591107e-4
WCRex1_Very well,8.88847770255788e-4,7.976066066378867e-4,4.329140500877467e-4
PHQ4_2_Nearly every day,8.14323600761899e-4,7.826799843199077e-4,3.52543063328761e-4
PHQ4_1_Nearly every day,6.583184035769865e-4,6.364726493579187e-4,3.2202234922986143e-4
PHQ4_2_Prefer not to say,6.53599908366106e-4,6.063170680566153e-4,3.8285628803660037e-4
employment_status_Part time employment,5.772359975406556e-4,5.4730012137996e-4,2.623253663512095e-4
employment_status_Unemployed,5.723499215299217e-4,5.450279880390709e-4,2.99843188579746e-4
vaccination_status_3,7.746997282629945e-4,5.431849021404583e-4,7.33831587322596e-4
employment_status_Other,5.6985486001223e-4,5.204396723782379e-4,3.091130366658933e-4
PHQ4_1_Prefer not to say,5.123069654314671e-4,4.740438185716546e-4,3.448604703591758e-4
employment_status_Full time student,4.932233931925033e-4,4.737208750705895e-4,2.757550383062792e-4
WCRex2_Don't know,4.629115858599582e-4,4.2341584758982576e-4,2.586907222814955e-4
WCRex1_Somewhat badly,4.475944206498936e-4,4.104619475169456e-4,2.6336557251293224e-4
d1_comorbidities_Prefer_not_to_say,3.5107770503354276e-4,3.1182626975963376e-4,2.2849038608371665e-4
i11_health_Somewhat unwilling,4.8031176780202164e-4,2.7009507479675606e-4,5.941437980914236e-4
PHQ4_4_Prefer not to say,2.2277685106659282e-4,1.8604993111332482e-4,2.2026973651185537e-4
i11_health_Not sure,1.9319946101239595e-4,1.804601658922013e-4,1.4983424793669922e-4
