feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.22265401415255612,0.22339570009295048,0.010404773907259482
i9_health_Yes,0.15900688824395787,0.15711829923470577,0.009908472878177426
r1_1,0.05561784427674129,0.055498837686270563,0.0023523417911560903
household_size,0.05281829448258023,0.052449641431773206,0.003032484660913055
gender_Male,0.05103181451137809,0.051004154832186704,0.0033893964816503357
age,0.04536025609588061,0.04563150547266455,0.0020327938945778833
week_number,0.03285579531360692,0.032885412378819555,0.0013451663929194304
i11_health_Very unwilling,0.02983837395020786,0.029835603041730288,0.002721170014575911
i2_health,0.02577902177635866,0.025805395770906143,9.518147731450983e-4
vaccination_status_2,0.022752848734951134,0.02267216695505993,0.0017524484424204395
i11_health_Somewhat unwilling,0.019355353464781462,0.019070990369641334,0.0022507772690154716
cantril_ladder,0.016172484543150116,0.016189776300516837,6.339157029895905e-4
vaccination_status_1,0.015948691714286298,0.015972323717484044,0.0015298050113120203
r1_2,0.015617180699058568,0.015648310397935447,5.584833670953254e-4
WCRex1_Somewhat well,0.01400119797850337,0.01403955936910822,0.0013275008929885606
PHQ4_1_Not at all,0.013978615952111766,0.014001298181572024,0.0012041677563134447
WCRex2_No confidence at all,0.01377335686776163,0.013741006160327588,0.0016344351543314216
WCRex1_Very badly,0.01351436661315133,0.013531533221896225,0.0012967856844124154
i9_health_Not sure,0.013270028090208462,0.013379890841992523,0.0013014016878413026
PHQ4_2_Not at all,0.01177427020419436,0.011708705747993311,8.916892652672493e-4
i11_health_Somewhat willing,0.011720403079621583,0.011578896528812287,7.675230075618772e-4
PHQ4_1_Several days,0.009410869437864042,0.00940586333919465,7.709323041604831e-4
PHQ4_3_Several days,0.008732303067418934,0.008733267530646602,8.368710351949227e-4
WCRex2_A lot of confidence,0.008128651640273443,0.00801513446078913,6.988445747513485e-4
PHQ4_2_Several days,0.006948176272522483,0.006972611123336437,5.375706970141902e-4
d1_comorbidities_Yes,0.005724206986284973,0.005761064214496011,3.504520154456601e-4
PHQ4_1_Nearly every day,0.005630169331112224,0.0056018318457809356,4.8784388469470715e-4
hl_covid_num,0.005628579088998525,0.0055990021427091636,2.811189140255261e-4
PHQ4_4_Several days,0.005640096850476791,0.005595819303009902,3.9079001768816166e-4
PHQ4_4_Not at all,0.00552640550102218,0.005533794935202497,3.496185414838657e-4
vl_num,0.005513500090197026,0.0055249205815810516,2.703518377136888e-4
PHQ4_4_Nearly every day,0.00514350216364178,0.005160398976274188,3.4737877590862014e-4
vaccination_status_3,0.004620649522378073,0.004608350714862416,3.274579961000101e-4
PHQ4_3_Nearly every day,0.004476980939328974,0.004465473742168139,2.9938566588355304e-4
PHQ4_3_Not at all,0.003966565775737249,0.003968837357323228,2.642050551104127e-4
region_South,0.003919293328879669,0.003929401848498691,2.4193674101797305e-4
region_North west,0.0038186230498214618,0.0038227156903886395,2.363046463070909e-4
WCRex2_Don't know,0.0037300081940507945,0.00369639847685727,4.662147928246945e-4
employment_status_Retired,0.0036201274903853884,0.0036201529486111234,2.3198188802586392e-4
region_North east,0.0036089659622989497,0.0036015457979305717,2.4810906502144585e-4
WCRex2_Not very much confidence,0.0035891539037666005,0.0035553225247335844,2.5029606669463625e-4
WCRex1_Somewhat badly,0.0035032691170345984,0.0035082511076890534,2.8423540474353684e-4
employment_status_Part time employment,0.0034320121893000144,0.0034451044580402785,2.0274239521330723e-4
employment_status_Unemployed,0.003405408564312354,0.0033912166532751305,2.465014253834425e-4
PHQ4_2_Nearly every day,0.0033158390787673855,0.0033059452739596434,0.00024301367866450584
WCRex1_Very well,0.0029906479268626074,0.003014314242451783,2.588958858127987e-4
region_Islands,0.0027935022332286463,0.002773784806139474,2.2078789259394384e-4
employment_status_Not working,0.002686222857408397,0.0026482368273742936,2.551871852246967e-4
i11_health_Not sure,0.0026219748574976744,0.0025901116170168265,0.00033656874819151773
PHQ4_1_Prefer not to say,0.002009802191192672,0.002012161939599521,3.563507855776842e-4
employment_status_Full time student,0.002009717990887573,0.001992434583331832,1.5981584600139318e-4
employment_status_Other,0.0017519409194697228,0.0017577569396661772,1.859938464274129e-4
PHQ4_3_Prefer not to say,0.0015206344658167837,0.0015034010769570361,2.4412786541097364e-4
PHQ4_2_Prefer not to say,0.001477089327562945,0.0014547832392819517,2.181716424165099e-4
d1_comorbidities_Prefer_not_to_say,0.0011477108742437808,0.001141307467194094,1.0856645830737612e-4
PHQ4_4_Prefer not to say,0.001116298064907563,0.0011127833214557173,1.6240145494218322e-4
