feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.22232690493796808,0.222596525574685,0.009966108122238054
i9_health_Yes,0.15830912418880433,0.15839552234834098,0.008121480115624044
r1_1,0.05561320992577259,0.055765020220587554,0.0030282620303477737
household_size,0.05291243804082733,0.05291193534287042,0.002890837724207936
gender_Male,0.05060320866065207,0.0505434361234489,0.0028386819495310554
age,0.04584129654812583,0.045798693363104076,0.0019753324730710183
week_number,0.03301260348649308,0.03295114970543091,0.0012144552425999702
i11_health_Very unwilling,0.029848669642511733,0.029852757640226796,0.002798677276321787
i2_health,0.025779128768211527,0.02567891404461352,0.0010288772405151855
vaccination_status_2,0.022861037372360504,0.023018927328978016,0.0020200105122508347
i11_health_Somewhat unwilling,0.019087043797349365,0.018869521490071508,0.0015567124585809063
cantril_ladder,0.01621752926485624,0.016185970000063832,6.055495082033882e-4
vaccination_status_1,0.015694098925027117,0.015719126699549224,0.0012623718874216004
r1_2,0.015688850639080005,0.015641658165089126,5.806148469422205e-4
WCRex1_Somewhat well,0.014221648034366739,0.014139919367795354,0.0012735491492848732
PHQ4_1_Not at all,0.0141140228203905,0.014077528249699815,0.0010367033388644139
WCRex1_Very badly,0.013685608470599742,0.013703648767849002,0.0011785206750139286
WCRex2_No confidence at all,0.01372845642424849,0.013570877340202415,0.0014849410239705008
i9_health_Not sure,0.013255061223249862,0.013219568665640629,0.0012656869599844476
i11_health_Somewhat willing,0.01172440788182098,0.0117692231386624,9.144126141090799e-4
PHQ4_2_Not at all,0.011757395292163011,0.011716206963285871,8.339889047184116e-4
PHQ4_1_Several days,0.009541681959147065,0.009505801832344098,8.692411678424275e-4
PHQ4_3_Several days,0.008755818499750982,0.008647322831224965,7.111542130286615e-4
WCRex2_A lot of confidence,0.008119415283324424,0.008094417225638206,6.933495022023804e-4
PHQ4_2_Several days,0.00697417985371438,0.00691104017188808,5.333978889508401e-4
d1_comorbidities_Yes,0.005747117337223523,0.0057513427833657815,3.8907068239806003e-4
hl_covid_num,0.005700815400773822,0.005685582665493101,2.7250813825432045e-4
PHQ4_4_Several days,0.005623952156133637,0.005611533512546545,3.782268839333266e-4
vl_num,0.005623283721324856,0.005610652378835705,2.683496109472754e-4
PHQ4_1_Nearly every day,0.005569642104383938,0.005575364148974933,4.610405638110372e-4
PHQ4_4_Not at all,0.0055366763721732305,0.005540359537617135,3.693881906542398e-4
PHQ4_4_Nearly every day,0.0052440434219229014,0.005235712567334902,4.0825776362460374e-4
vaccination_status_3,0.004666655548636219,0.0046996806317898656,3.2852883981652543e-4
PHQ4_3_Nearly every day,0.004476852599717348,0.004450773951377687,3.100003098180553e-4
PHQ4_3_Not at all,0.004003572382399721,0.003997615897707469,3.095266298419462e-4
region_South,0.003940140848743046,0.003943026212243336,2.5091744821460326e-4
region_North west,0.003828313852794506,0.0038105179799080217,2.0659071562485656e-4
WCRex2_Don't know,0.003705942112736655,0.00367915138392212,0.00045732691022597666
WCRex2_Not very much confidence,0.0036380299785595976,0.003640632636370088,2.2894254109445756e-4
region_North east,0.0036336496868350854,0.0035960736710752587,2.3180968828351403e-4
employment_status_Retired,0.0036151941262157206,0.0035860547678678214,2.461058654391699e-4
WCRex1_Somewhat badly,0.003506634833311537,0.0034947158631097788,2.651293669385732e-4
employment_status_Part time employment,0.0034930052480810886,0.0034478560570991414,2.6056110034691966e-4
employment_status_Unemployed,0.0034006836477290543,0.0034103987442194684,2.539644342622555e-4
PHQ4_2_Nearly every day,0.003371230039041754,0.0033238238529916826,2.7250593123155246e-4
WCRex1_Very well,0.0029463881751855513,0.0028918650217682907,2.6068823984830714e-4
region_Islands,0.0028576888943070114,0.002862283370441327,1.6958187842266542e-4
employment_status_Not working,0.002673629474285723,0.0026831865933755967,2.3561954744636654e-4
i11_health_Not sure,0.0026043216518470426,0.002554479400474842,3.7163041151220497e-4
PHQ4_1_Prefer not to say,0.0020113562695391325,0.0020465037640922485,3.311463241020365e-4
employment_status_Full time student,0.0020123262048280083,0.0019997038849052344,1.5202691317692436e-4
employment_status_Other,0.001710418773964807,0.0016773802503154567,1.6521099067424408e-4
PHQ4_3_Prefer not to say,0.001517964147373587,0.0015123984286528496,2.509372732578815e-4
PHQ4_2_Prefer not to say,0.0014470779645959894,0.0014666360357206312,2.1798914071834816e-4
d1_comorbidities_Prefer_not_to_say,0.0011292130719329251,0.0011316662916367546,1.0307850104242874e-4
PHQ4_4_Prefer not to say,0.0010913400125870092,0.0010875806666964488,1.6320026940250284e-4
