i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,hl_covid_num,vl_num,region_Islands,region_North east,region_North west,region_South,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Full time student,employment_status_Not working,employment_status_Other,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes,vaccination_status_1,vaccination_status_2,vaccination_status_3
0.1313363228220622,0.04597589512558136,0.0196052984766335,0.008773828088451823,0.1776687557713995,0.007106796840359008,0.15143316027999074,7.844246839132638e-4,9.610246513577076e-4,0.007111659359178829,0.0032831121937008058,0.0015902834991730346,0.009319335110252125,0.0241943582957445,9.863537726426171e-4,0.14779666523869364,2.506694819123859e-4,0.002234614954496087,5.854234851100805e-4,1.538004238301115e-4,0.0015863528058749786,3.6286830818745686e-4,1.0754095846947985e-5,0.001827426393381064,0.004560410928682102,0.004139452664643461,0.17369996602363758,4.4985932954833235e-4,0.008001625104138826,0.011510710830210151,7.495176807278251e-4,0.0010147124258505476,6.746031867480861e-4,0.007891600430197243,5.945849350319498e-4,9.309920145033257e-4,0.002127532108729187,8.521190579458002e-4,0.004954687096374374,4.586419271538796e-4,0.002655682794611502,0.0010302264469669608,0.0023419090183366127,0.0012990012312203327,0.0012302448162597286,0.002791346983910657,0.0016121438192721607,0.004210620932683353,8.210184296034084e-4,1.2239032616423752e-4,4.214436903474415e-4,2.0055461659999424e-4,0.0036913748576897255,0.005769034626630653,0.004252807507806769,0
0.1250546183919581,0.05160690856257122,0.022684227333714467,0.008099087871191407,0.16975012826558378,0.00549732613280852,0.15248971934981356,0.0012221484350078667,0.001732277935854086,0.00842709482392172,0.002765384445962594,0.0013188210526725052,0.009155649050865066,0.02245186898417528,5.921941453842948e-4,0.1614131381200989,2.6409355834345103e-4,0.0029168848678411833,4.501551402055658e-4,7.334749436445922e-4,8.412223568089529e-4,0.0012940396015804017,1.0123974128717116e-4,2.1616771213774395e-4,0.003970489717407493,0.005023041651032094,0.1702161823827889,2.5106125243557213e-4,0.006090673489749989,0.013191285900798056,0.0010628013182343071,0.0012967617116109217,1.3649345538834984e-4,0.005275422164166465,7.70612363312631e-4,5.453929987390249e-4,0.002790468986429346,5.402073340059153e-4,0.0032862288706813165,6.533185480902581e-4,0.003876830480703779,4.007229392706531e-4,0.0019527482197689834,0.0016261565794570487,0.0027036410253792687,0.002430897762574692,0.0013084471446366329,0.0051338797485267745,0.001538644545366068,1.6573892089198522e-4,0.0015960220177649834,5.178325210633278e-5,0.0029124411328055695,0.0046980993283345625,0.00326971012372156,1.5592381038803327e-4
0.12525166769675763,0.04817932211062082,0.02237344524553175,0.006681662827315368,0.17426293524755818,0.007322939540097653,0.14745965583636214,0.001702087049259996,0.0011772317470943503,0.005942673344951668,0.0030022297769690177,0.002504519145871035,0.009274941978317977,0.026110939215257558,0.0013545806661376732,0.1611400042205438,9.000772191899249e-4,0.002872488774295623,9.174769907637417e-4,5.98995768045578e-4,8.457384531055089e-4,9.769745572760506e-4,0,1.0098780917508768e-4,0.0039310589189102,0.004200686136108728,0.16283987314027243,4.787355657770182e-4,0.006793351435174718,0.011035803295684342,0.0010305705581912087,9.637981540783656e-4,8.086376140876598e-4,0.010347575345348048,0.0013289843597945683,7.125663252486728e-4,0.0035447146125899727,2.1302988749309689e-4,0.005558515805044136,8.130057935531389e-4,0.0032304317218273403,0.001131577428572045,0.0028281623053289595,0.001616247707518197,0.0019015121430951461,0.0027664347129299155,6.283286114588429e-4,0.00511650866828783,6.042566067578618e-4,3.8012802804943905e-4,7.480188160825901e-4,3.8130987688019766e-4,0.002427405240042999,0.005109887805786088,0.004219658876232963,0.0013556492832951334
0.12757830772696538,0.04888052756910237,0.023368931038711408,0.010376590567311926,0.17307182316373773,0.007967354692231542,0.14105171991526302,6.263111901757168e-4,9.330255396615072e-4,0.006810153485266222,0.003873570880949505,0.0018735671405770813,0.009073709290745014,0.024454476222924727,0.003674166935538328,0.16434633750581176,6.322384425146271e-4,0.0019081765749106633,7.327484524547837e-4,7.673726466847127e-4,0.001136040775493852,2.8146354819390224e-4,0,2.1922463450930183e-4,0.004754865721204146,0.004538695821679025,0.1625645185249967,2.570422530767235e-4,0.005916948106399991,0.011582303420799325,4.932377895697943e-4,0.0011530650009576968,5.142385994713111e-4,0.009824093404078867,0.0010689941341901843,7.506261219615955e-4,0.00249453025674655,9.946946408385825e-4,0.0028064366010437615,5.488903812893219e-4,0.0039688873932524306,0.001692753579813057,0.0026648946696544032,8.39903421402774e-4,0.0015790456999380887,0.002019044114004938,0.001159588016385528,0.003719791009611403,0.0011657396191489147,0,0.0018612892683996746,3.637344590199682e-4,0.001982012124465812,0.006855249852790624,0.006033801400695061,1.9324665337865278e-4
0.12052044730951678,0.047470261037119765,0.023114490324479216,0.008637435967578396,0.1726489058344758,0.007294181499547819,0.1582346655726479,0.0010757678944629428,0.0013860767834761002,0.005970502713135727,0.00402409817743233,0.0015959758667974827,0.009057657668325017,0.023700083879737068,0.0033445080711865982,0.15061642121043034,2.3406663440057505e-4,0.0020765719768554166,0.0013292844165423779,2.574064080111388e-4,6.202119181191602e-4,4.504409668261694e-4,2.2244098697178996e-4,8.566690145658254e-4,0.0052346517590911865,0.008185760231796776,0.16871303293619175,1.6141264585375128e-4,0.008314575812440208,0.009586977443445012,0.0017258682802057275,0.0012699588199279388,0.0011242344215169132,0.009926500486369881,8.596425365064148e-4,4.7720589737623617e-4,0.0031881466083687787,7.665452680451559e-4,0.004038565585126456,0.001343572495801691,0.004296675674036099,6.128333720747482e-4,0.0015430161063104263,9.318122089558532e-4,0.0018829785254544848,0.002227527290872782,4.923294057381154e-4,0.004452939713233083,0.0011045798526302295,2.365666441353596e-4,0.00118593127026548,7.259642886110647e-4,0.003383196241146629,0.0034143448574410875,0.0033827287370900073,4.713524512989246e-4
0.12313858570057293,0.0535932835118309,0.022753484099457485,0.00925919860526548,0.18033955154781478,0.0050810250333052556,0.15194171970877582,0.0012840188264957423,6.757947651875799e-4,0.0071181932660380875,0.0021779952562738705,0.0016582468351604715,0.010074660181551752,0.025968728081539792,0.0026572907972228317,0.17529044452448064,0,0.0019160785195667576,9.670129231067363e-4,8.58451484408402e-4,3.8238425324831955e-4,8.688800198604647e-4,8.642686897807121e-5,0.002084365354710352,0.005185987702197004,0.006907620267875605,0.13621727178427354,1.2142474418411823e-4,0.006217971984865178,0.01587937585107233,6.000529897285038e-4,0.0012542482597885367,3.385785917374295e-4,0.005574254727298436,8.379257646338038e-4,1.0605125781051543e-4,0.0023878507567570454,3.1574233174218254e-4,0.003544407377595344,0.0010436200364378006,0.003132252342755818,3.0516469365393265e-4,0.0020145119380884143,0.0014153142404048523,0.0010531388604716706,0.001974656113120728,7.659622408431407e-4,0.004077482367240162,5.533549895642836e-4,5.239633170718243e-4,9.915421467037858e-4,3.116084470521304e-4,0.003642163481745879,0.005454156488912931,0.0068245843624449125,2.5193937707562963e-4
0.12972232502857922,0.04993386853614829,0.02039239512936959,0.009071810914265099,0.175161264681825,0.008099131716442005,0.1456950816078022,0.0011247361948888365,0.0010905497581505535,0.0056793521576840155,0.0037905194827390757,0.002049979331163666,0.007786267945770957,0.024085158103018017,0.005385444089102966,0.15872708879137798,5.755961977869343e-4,0.0026813777376893844,6.547444558546502e-4,0.0012548744134233212,9.254873665166273e-4,5.689458888182401e-4,0,0.0021771347201296424,0.00666060378331724,0.005634335210100006,0.15451558464889295,7.079062941332056e-4,0.006486384636310058,0.01751811930107241,0.0010292320790743041,4.2259641831087375e-4,8.143352849176588e-4,0.006565375674514428,0.0012134008977474542,0.0013000073032759653,0.0032145687485242128,4.5747104756126486e-4,0.00455186641336532,8.76698376782756e-4,0.004804465110463781,0.0012298683499278307,0.0036146183140050845,8.18182474834227e-4,0.0020958686369651927,0.0019790162215226597,5.288856342492517e-4,0.0038785084998210445,4.0905943380870356e-4,0,0.0014092400572362589,4.3709124161518984e-4,0.003074363198391887,0.003881428527327376,0.0028510888775257624,3.866950558593593e-4
0.12467170734886104,0.0493900153829105,0.02389576195796953,0.008748638422154897,0.16806158859106296,0.006435595139989845,0.14549122897948724,0.0011556076279043248,7.708555298224887e-4,0.005936166270980338,0.0033183565659111298,0.0022500832555994834,0.008005069283054106,0.023186098289104565,0.002628836065615317,0.1648830523966885,7.285218374017213e-4,0.0025164112678096595,5.305920857312881e-4,6.044042400838995e-4,4.753435572161938e-4,0.0011589085817363556,5.458364089997895e-4,3.077607107642986e-5,0.0035911001096930783,0.006188400527371196,0.16602142301778877,4.1163230233144703e-4,0.007307518562331855,0.012142809401534107,8.061192880489312e-4,0.0013115068425256905,9.648743525195801e-5,0.007171156312525963,0.0013282383229025843,6.820634772944258e-4,0.002869696886808295,8.15678926523173e-4,0.00425449628811128,8.572358735765356e-4,0.0044923070463656935,0,0.00204718730859964,0.0014080236598295113,0.0017281785211550468,0.0017674115444996764,0.0012199661171003824,0.003744322655498778,8.241974480318201e-4,4.704758459240697e-4,0.0017710726257293221,3.1114589894027907e-4,0.0026880570154453392,0.00572210594669555,0.009037629638799772,0.0014928999955942613
0.12666932039107032,0.04626998151455551,0.02490013830016476,0.007987621688143825,0.1680703190170594,0.0077588000757555,0.15161552919700524,0.0012243379489559998,0.0010793829040084506,0.006072247905950028,0.0026537469825738897,0.0021961427414606783,0.008029094275421686,0.02521537786384528,0.002678883476456316,0.16587328417430608,4.8584252079136555e-4,0.0020024923625311247,7.410875725591785e-4,2.0338649502877658e-4,0.0012032632943487615,4.754584897443939e-4,0,1.5369718531873844e-4,0.004520431030648938,0.00448589064332395,0.1640303123164321,3.4337308822438906e-4,0.006573679907599183,0.011570903541568544,7.530687492207193e-4,6.948643628255763e-4,4.4305509638983956e-4,0.008900746590480107,8.80656787485243e-4,6.383883419176581e-4,0.0031122571092585226,1.0187077394858809e-4,0.0032531976983892078,0.001368195205325913,0.004328512517121145,3.4771373607594584e-4,0.0030370922985596817,5.002908679761198e-4,0.0019747394402317626,0.0016017577480989592,9.360213432264182e-4,0.003990243300418791,0.0015186772076179792,4.1653522090369393e-4,0.001003153903911513,7.236095916629636e-4,0.003419670433279329,0.00575047588640141,0.0049158472826428936,3.053316017776112e-4
0.13274768886756588,0.042908663872157866,0.025683705679512298,0.011418208868628418,0.16872426117339487,0.007721860163101381,0.13948575804410895,0.0010112131191618158,0.0015251702415420838,0.005708498254068526,0.003246387987797151,0.002256223080442729,0.010137926955519938,0.024050497888895576,0.0036301422149915504,0.16539935994632965,5.930523054320693e-4,0.0025985053356584083,2.643436511751903e-4,6.924447998858625e-4,7.742890748390993e-4,0.0010392940966068099,3.0599951932418836e-4,0.001041392941968106,0.005797494972266378,0.0064313578790846475,0.15544826376134036,5.674396584795059e-5,0.0071996891909133325,0.013765903688314674,0.0016115257765205338,0.0013871251581246008,0.0011374111405330273,0.009169871720275459,0.001187304396339771,8.230453127701184e-4,0.0021675131155951396,1.6966415439220405e-4,0.0033290552814084235,6.786366265181606e-4,0.004478984581408653,3.563580507131244e-4,0.0024970331270638387,7.162620409059642e-4,0.0016252406045791264,0.0030480705315258628,0.0012848873782729383,0.004082050018063778,6.514288603153753e-4,0,0.0014232530708522784,4.8133645677619837e-4,0.002504930881817975,0.004851916986514862,0.007700381606311059,9.723715825258012e-4
