feature,mean_importance,median_importance,sd_importance
r1_1,0.17148333461011012,0.17038863662797507,0.005030458847082291
i11_health_Very willing,0.16499843553091598,0.16580406540390766,0.011149280283536265
i9_health_Yes,0.15864800054357822,0.1589583886765688,0.011009985865997352
week_number,0.14883728144015954,0.14906800380383645,0.005211862933677105
i2_health,0.1239784316201687,0.12335836750503401,0.004325624069789649
age,0.048556254600798134,0.04822645138469846,0.0027544402656568536
gender_Male,0.024384728498678655,0.0243079908028694,0.0016070963677801483
household_size,0.023827075442393535,0.023926883060059922,0.0018441505628237862
WCRex1_Very badly,0.012751875408914055,0.012648310335979646,0.0022744063133563813
region_South,0.009306272331323246,0.009277556188974545,8.8443422658498e-4
cantril_ladder,0.009287725853024412,0.00920510087418262,0.0010981876042197869
WCRex2_No confidence at all,0.008575311095014821,0.008359321351469362,0.0017186708436211372
WCRex1_Somewhat well,0.007146710366489494,0.007177274776810702,9.081737522182324e-4
r1_2,0.006985469677922534,0.0070922824653325695,8.995733586302916e-4
region_Islands,0.006428538533434197,0.006381524075733308,7.652352193094019e-4
i11_health_Very unwilling,0.006152968610416766,0.005804342028409987,0.0016938384460653939
vaccination_status_2,0.005377878924196846,0.005152761530367705,0.002485433006505911
vaccination_status_1,0.00484383967050646,0.004891672629464717,9.142796846396173e-4
i11_health_Somewhat willing,0.005003740470549999,0.004856914887672625,9.296669326360303e-4
PHQ4_4_Nearly every day,0.004342014907804122,0.004313374968066419,5.939164715317501e-4
PHQ4_2_Not at all,0.0041446408003314025,0.004132742351772351,7.07771157047775e-4
PHQ4_1_Several days,0.0038538933694822696,0.0038831361128263743,6.862974271834341e-4
region_North east,0.0031170029643931333,0.0030524272140087685,6.825222963403114e-4
i9_health_Not sure,0.0032322796661249675,0.002765256949885853,0.002348033411567719
PHQ4_1_Not at all,0.0027003400889121752,0.0026878437342551346,5.571155101582026e-4
d1_comorbidities_Yes,0.002732240607445987,0.00267953756499516,5.581688383851325e-4
employment_status_Not working,0.0026300288517706856,0.0025839304551626514,5.377408886847065e-4
PHQ4_2_Several days,0.002387811812004339,0.0023741182861593615,5.891356291862586e-4
PHQ4_3_Prefer not to say,0.002211353863465465,0.002172567096916291,5.230617593806527e-4
region_North west,0.0018161252087405889,0.0017973931864912237,5.250224325406811e-4
PHQ4_3_Not at all,0.0016577174066237095,0.0016357601703987598,4.5290616624459946e-4
vl_num,0.0012583170389685522,0.0012643809962373754,4.28308185070683e-4
hl_covid_num,0.0012513110063351184,0.0012313439827190257,4.0564589148913604e-4
PHQ4_4_Several days,0.0011977779112159798,0.0011764315635974748,4.076582848230762e-4
PHQ4_3_Several days,0.0011329637448801793,0.0011172993721456801,3.9780092918118476e-4
WCRex2_Not very much confidence,0.0010833863450456988,0.001066486134558606,3.475423031294764e-4
employment_status_Retired,0.0010701439428227933,0.0010592733262577369,5.070686033079501e-4
WCRex2_A lot of confidence,0.0010066777899886859,9.821322866470938e-4,3.872748116374686e-4
PHQ4_3_Nearly every day,0.001009064114368501,9.711378511528888e-4,4.0950065722445404e-4
PHQ4_4_Not at all,8.492979684088557e-4,8.123464179841417e-4,3.771918282470059e-4
WCRex1_Very well,8.189145067469879e-4,7.925042543252299e-4,3.6774953484843535e-4
PHQ4_2_Nearly every day,7.607361765579948e-4,7.511020313124767e-4,3.326109289178441e-4
PHQ4_2_Prefer not to say,7.025770012629869e-4,6.458961710718078e-4,4.2328785582336503e-4
PHQ4_1_Nearly every day,6.605748352763182e-4,6.435623577734639e-4,2.68710937628547e-4
employment_status_Unemployed,6.553204859321715e-4,6.025832830430662e-4,3.1584867697060905e-4
employment_status_Other,5.891017074035632e-4,5.518397507807405e-4,2.777699843473469e-4
vaccination_status_3,8.496076582717117e-4,5.403845874018821e-4,9.034341044304431e-4
WCRex2_Don't know,5.340277663203933e-4,5.070857613753686e-4,2.8346849225379826e-4
employment_status_Part time employment,5.498344933886317e-4,4.827969589829887e-4,2.8412671435530223e-4
employment_status_Full time student,5.000726157956681e-4,4.6250802089224023e-4,2.8994141873430585e-4
PHQ4_1_Prefer not to say,5.029052975384426e-4,4.5463559992322666e-4,2.9057307766965616e-4
WCRex1_Somewhat badly,4.196083475164223e-4,3.856011867074151e-4,2.3984505731880092e-4
d1_comorbidities_Prefer_not_to_say,3.6417101199353577e-4,3.6320345018468975e-4,2.0860569079300721e-4
i11_health_Somewhat unwilling,4.970541009519222e-4,2.761388276859196e-4,6.321982227657846e-4
PHQ4_4_Prefer not to say,1.7960969838262455e-4,1.543400128734105e-4,1.6864276859758544e-4
i11_health_Not sure,1.5762165893171484e-4,1.24679253487012e-4,1.4041851395257568e-4
