feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.2764344816786039,0.27859969714923827,0.019006940686023828
i9_health_Yes,0.13207339074034669,0.13047606391939548,0.015693079739244883
age,0.06737289148653378,0.06803174918861268,0.0035136064790499744
r1_1,0.05817888476839768,0.05852315232671294,0.0037835070714738166
household_size,0.057175433299624566,0.057285202225877324,0.0031973094155155557
week_number,0.049766075231232824,0.04941589890767156,0.003350165038253414
gender_Male,0.04569851249084494,0.04533607960793767,0.0027109860389938
i2_health,0.03204021978157675,0.03190870518822159,0.002723924485550491
vaccination_status_2,0.02602030784852107,0.025658780602370042,0.002426069106456137
PHQ4_1_Not at all,0.01794279837534624,0.017848431086138313,0.0019655768389423437
cantril_ladder,0.01672701954978144,0.016821955043618386,0.0016798790286149676
r1_2,0.01637785792287357,0.016489475238496705,0.0022194680444891954
i11_health_Very unwilling,0.014596773389985725,0.013721086995915236,0.003208902070415605
PHQ4_1_Several days,0.013581408278899037,0.013553298547249851,0.00187456150800195
vaccination_status_1,0.013298860365710588,0.013199195017707879,0.001563499691836307
WCRex1_Very badly,0.012224320062719849,0.012277566319374069,0.0021068980220954915
PHQ4_2_Not at all,0.011970290657400559,0.011951109165254922,0.001562246167780171
i11_health_Somewhat willing,0.011578520198407357,0.011539318567982381,0.0015157572730900622
PHQ4_4_Nearly every day,0.010591707011787065,0.01064173862217613,9.332271656870765e-4
WCRex2_A lot of confidence,0.008649821493864288,0.008678535263183112,0.0010801804323475003
WCRex1_Somewhat well,0.008763611827280558,0.008657625579988875,0.001505404748036699
d1_comorbidities_Yes,0.00811590512589369,0.008179082585560847,0.0010247643483764764
PHQ4_3_Several days,0.006984660785277089,0.006889720817980287,0.001026686789697165
PHQ4_2_Several days,0.006731191923340949,0.006761201770144682,0.0012100742751812057
PHQ4_1_Nearly every day,0.006313611527656961,0.006405603055934579,0.0011381749449271988
hl_covid_num,0.005981693669236983,0.005971301015549104,0.0011139142426901006
PHQ4_4_Several days,0.005876973267724368,0.005947418987723866,0.0010497768782105643
PHQ4_3_Nearly every day,0.004801497892725052,0.004827982035645933,9.476636780804122e-4
employment_status_Not working,0.004517641830698609,0.004466279736133626,7.734936149896206e-4
PHQ4_4_Not at all,0.004225569408141604,0.004178621989421211,0.0011194388519251823
i9_health_Not sure,0.004201106427777303,0.004124898489639799,9.276357885426641e-4
WCRex2_Don't know,0.003556562143995604,0.003497503748579947,8.069524245426023e-4
region_North east,0.0030974040461734685,0.003107614955400214,8.882018155985324e-4
WCRex2_No confidence at all,0.0031902419103011655,0.003105459382670215,0.0011963900642014869
region_South,0.002641674580507633,0.002645416828324223,7.144023172603613e-4
vl_num,0.002706984614432741,0.0026045101627690855,7.042433498139999e-4
WCRex2_Not very much confidence,0.0025346014027330006,0.0024332363290354682,7.223059853498057e-4
employment_status_Retired,0.00247070615064023,0.002396304517385317,7.92511093201627e-4
PHQ4_2_Nearly every day,0.002202089939012332,0.0022046055132376886,7.225982791743004e-4
region_North west,0.0021776501403054705,0.002151221076017047,7.729963733346109e-4
WCRex1_Very well,0.002098000390382218,0.0020884403673694174,6.793269695632351e-4
employment_status_Part time employment,0.0020185305957680297,0.0020178009634159158,6.783709494292841e-4
i11_health_Somewhat unwilling,0.0020687882854073724,0.0015946391025944986,0.0018260459153738918
PHQ4_3_Not at all,0.0016213627602498272,0.001571786914926761,6.429163473136013e-4
employment_status_Other,0.0012228232465033306,0.0011719086259278566,5.173331091521934e-4
employment_status_Unemployed,0.0012594132248160488,0.0011110339492142458,6.115219253323565e-4
vaccination_status_3,0.0010816990197136803,0.0010572222772949444,6.034866435952489e-4
employment_status_Full time student,0.0010556546662042754,9.952502754309645e-4,3.629896320878274e-4
region_Islands,9.32880105249876e-4,8.912209055521592e-4,4.1240081115648556e-4
WCRex1_Somewhat badly,9.271844635139454e-4,8.863698818336837e-4,5.310457537004331e-4
i11_health_Not sure,7.134950871666075e-4,6.323494226700007e-4,4.694667440813093e-4
PHQ4_2_Prefer not to say,3.73790451470706e-4,3.615158876192027e-4,2.894362212421335e-4
d1_comorbidities_Prefer_not_to_say,3.940517389127591e-4,3.4804939313969453e-4,2.770239916975179e-4
PHQ4_1_Prefer not to say,4.067168671660734e-4,3.3064364076227715e-4,3.348534331308936e-4
PHQ4_3_Prefer not to say,3.974154606852885e-4,3.2316084818818176e-4,3.9493963097858e-4
PHQ4_4_Prefer not to say,3.724039047724757e-5,0,8.254545906731231e-5
