feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.16607535874224955,0.1654044801917528,0.007727897283327208
i9_health_Yes,0.15940124839226427,0.1585268368078055,0.009133090850541408
r1_1,0.1529606731293226,0.15314152405143105,0.006594185637802901
i2_health,0.10068398454146063,0.10099915612071078,0.0038455156330966266
week_number,0.0965074548430561,0.09610277640094211,0.004113024755005966
age,0.036652546607286736,0.03659817517014876,0.0015276439828977007
i9_health_Not sure,0.02603249437630643,0.025641273228440228,0.002290709093441531
gender_Male,0.02457016864065581,0.024515482020802545,0.001908010693698003
i11_health_Very unwilling,0.022746205418380492,0.022777500415781072,0.0023212146187412425
WCRex1_Very badly,0.021307937476052446,0.021059057607385842,0.0022580317062829538
household_size,0.01848831070097359,0.01839575617507842,9.67215793357891e-4
WCRex2_No confidence at all,0.017098166321174522,0.01712483721444079,0.0017752266178080683
vaccination_status_2,0.014582549903950519,0.014593255245152197,0.001113502133349238
WCRex1_Somewhat well,0.010607633057457112,0.010563189079689849,9.421763684621628e-4
r1_2,0.009731873746995384,0.00972298200665157,3.739704149300045e-4
cantril_ladder,0.009480522389825819,0.009416839509356732,3.8674844718453367e-4
vaccination_status_3,0.009319375257302281,0.009259298441346406,6.889002239446176e-4
i11_health_Somewhat unwilling,0.008286994128999166,0.008221979184682454,9.922560708751991e-4
i11_health_Somewhat willing,0.008172123622933763,0.0081065263822198,5.897067338056414e-4
region_South,0.005456917098944602,0.005386919162343513,4.244030144303672e-4
employment_status_Retired,0.00433445369596176,0.004293891191207169,3.7878467966244233e-4
vaccination_status_1,0.004193459465204983,0.004165049963258128,4.111799797704512e-4
employment_status_Not working,0.003836534280799528,0.003858765977446353,3.7341210124072267e-4
region_Islands,0.0038095696785457934,0.0037829538990472606,3.3632758432460057e-4
region_North east,0.0037572998945977322,0.0037368594628341013,3.708624976437155e-4
PHQ4_2_Not at all,0.0033813526941539503,0.003363385767241162,2.99884551124818e-4
d1_comorbidities_Yes,0.003276799229572595,0.003236692902196689,2.53231427780365e-4
hl_covid_num,0.0030778960339645435,0.0030984953587959796,1.4037304048287612e-4
vl_num,0.0030529728320730976,0.003063157372611589,1.3204714860403125e-4
PHQ4_4_Nearly every day,0.002848742068644432,0.00283522732205221,2.0768033889417676e-4
PHQ4_1_Several days,0.002783852221780501,0.002762341434259355,2.02650542500319e-4
PHQ4_3_Not at all,0.0026412786058778665,0.0026362302327913372,2.2115897389224438e-4
PHQ4_4_Not at all,0.0024895130636635654,0.0025086691975724274,2.0354432425914902e-4
PHQ4_1_Not at all,0.0024628744082443362,0.0024558394685358625,1.670148388273337e-4
PHQ4_2_Several days,0.0024243790133924893,0.002407890410840492,1.7522024607981746e-4
WCRex2_A lot of confidence,0.002276333028300982,0.0022750957610941994,1.59658943910094e-4
WCRex2_Not very much confidence,0.0022648044594707193,0.0022708959429884623,1.3636095979086362e-4
region_North west,0.002195623058606004,0.002182836042828668,1.9329284043797493e-4
WCRex1_Somewhat badly,0.002172713077781641,0.0021736985457162044,1.7366138045322267e-4
WCRex1_Very well,0.0021736850334325,0.002160107967031493,1.6637738131619655e-4
PHQ4_4_Several days,0.002092890618705977,0.0020923918778420272,1.381393433903801e-4
PHQ4_3_Nearly every day,0.0020491156741930788,0.0020406006865098148,1.4093210767730606e-4
PHQ4_3_Several days,0.0020314490663187095,0.002022902677987032,1.350617817254134e-4
employment_status_Part time employment,0.0016638489584159684,0.0016613231790572193,1.0802634885525302e-4
employment_status_Full time student,0.00166419152721213,0.0016602623531217953,1.4982882098739448e-4
PHQ4_2_Nearly every day,0.001616060789333155,0.0016098411631163645,1.1445210144362155e-4
employment_status_Unemployed,0.0016011551435848443,0.0015986898535228907,1.2512329090819696e-4
PHQ4_1_Nearly every day,0.0015238307377273288,0.0015089830665418996,1.0549805493131886e-4
i11_health_Not sure,0.0012222454280126308,0.0012100724158041797,1.7209498985463055e-4
WCRex2_Don't know,0.001211430940075821,0.001193316383438912,1.531043348238362e-4
d1_comorbidities_Prefer_not_to_say,0.0010658569433218356,0.0010679445985387393,1.013994538577491e-4
PHQ4_3_Prefer not to say,0.0010442306366563753,0.0010408174312425138,1.777264347038308e-4
employment_status_Other,0.0010180886068175297,0.0010208996527348003,1.052464253605005e-4
PHQ4_1_Prefer not to say,0.0010107930306891798,9.734862850343344e-4,1.6758703209281115e-4
PHQ4_4_Prefer not to say,8.113230690669444e-4,7.985660497425799e-4,1.2859052254261116e-4
PHQ4_2_Prefer not to say,7.568145902076347e-4,7.515526881078482e-4,1.1287268971916913e-4
