feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.2750850378433343,0.2753696157866866,0.018189028333043242
i9_health_Yes,0.13480065065492258,0.13265781235322943,0.014595310481593814
age,0.06754222587498732,0.06754273168875224,0.0033058799280771076
r1_1,0.05757970900606133,0.05737538750369994,0.003267429371029568
household_size,0.05681353367115369,0.05673939303470858,0.0031324595982856894
week_number,0.049701543111008266,0.04984714278046387,0.003896808268840708
gender_Male,0.04555670652120203,0.045545267820708696,0.002732681093012007
i2_health,0.03208022035594505,0.03208697304485181,0.002405998689564044
vaccination_status_2,0.025919847725767668,0.025715184440340155,0.0024194687552363697
PHQ4_1_Not at all,0.018147677283419754,0.01840472427092415,0.001960599724856376
cantril_ladder,0.01653364606295324,0.016585021918582014,0.0016809463539494709
r1_2,0.016165325682484473,0.016177312847250686,0.0020386200162028955
i11_health_Very unwilling,0.014487944401813162,0.014426753611062701,0.0030253453054218836
vaccination_status_1,0.013283385931998017,0.013434958012319004,0.0013965867755356856
PHQ4_1_Several days,0.013324310123540824,0.01335245450216602,0.001575716695399309
WCRex1_Very badly,0.012366724470693282,0.012179196437268534,0.0022779838475423335
PHQ4_2_Not at all,0.01204963479828441,0.012070133679576205,0.0017449888892443655
i11_health_Somewhat willing,0.01160162665629008,0.011514888372011901,0.001500809383751593
PHQ4_4_Nearly every day,0.010656828843991523,0.010674008283213549,0.001084292012056795
WCRex2_A lot of confidence,0.008765754061079906,0.008804673740377793,9.90760870979713e-4
WCRex1_Somewhat well,0.008797368237415766,0.008614724263613933,0.001654573451391241
d1_comorbidities_Yes,0.008190984125899255,0.008140025504387223,0.001184364964816
PHQ4_3_Several days,0.0070671447641432236,0.0069661784646970985,0.0010671731310732781
PHQ4_2_Several days,0.00699029912377519,0.006868023581676708,0.0013575330084290196
PHQ4_1_Nearly every day,0.006162454023951363,0.00622544145948855,0.0011688813811886636
PHQ4_4_Several days,0.005696357056414929,0.005631415413314957,0.0011244097071488044
employment_status_Not working,0.004957434792866742,0.004825004809379779,8.209182550122064e-4
PHQ4_3_Nearly every day,0.00467698148624977,0.004587082476267584,9.971585953630897e-4
PHQ4_4_Not at all,0.004395566706191234,0.004307380835923768,0.0011235224399688418
i9_health_Not sure,0.0042022883978002044,0.004230143399158835,7.55493118268302e-4
vl_num,0.004108691249294532,0.004069557552124691,8.795887112407371e-4
hl_covid_num,0.003870808361197647,0.003760017840292766,8.702681564473825e-4
WCRex2_Don't know,0.003620340507794323,0.003637503691424124,7.973505192005295e-4
region_North east,0.003130546658450841,0.003131184480161697,7.985636390703982e-4
WCRex2_No confidence at all,0.003072196473866504,0.0028071888531538652,0.001028293149906541
region_South,0.0026831547043049443,0.0026907940602920993,6.3249959395514e-4
employment_status_Retired,0.0024548021924746194,0.002404355463071178,7.333368947315084e-4
WCRex2_Not very much confidence,0.0022580132150444524,0.0022556916229536615,7.539201294079857e-4
PHQ4_2_Nearly every day,0.0022947328650415456,0.0022444781891179585,7.176197505739349e-4
WCRex1_Very well,0.002255486459927505,0.002211112345777438,7.445601055810231e-4
employment_status_Part time employment,0.00217067048977573,0.0021207801431180314,7.838828430899907e-4
region_North west,0.0021916108883537192,0.0020933053504321652,7.064185049729049e-4
PHQ4_3_Not at all,0.0016210751102261442,0.001489674842146466,7.106066115547723e-4
i11_health_Somewhat unwilling,0.0017949172063156775,0.0012589609941623956,0.0015562253685998937
employment_status_Unemployed,0.001277274029497876,0.0012442091318680198,4.8309420499823144e-4
employment_status_Full time student,0.0010853628986258468,0.001096911347045473,3.667430434676467e-4
employment_status_Other,0.0010706788167464119,0.0010716465761791538,4.6417215332975135e-4
vaccination_status_3,0.0011480170286654544,0.001039377380261036,6.150568489599665e-4
region_Islands,9.02228542317636e-4,8.818606899642955e-4,4.308831961837098e-4
WCRex1_Somewhat badly,9.34341502587259e-4,8.383948160617667e-4,5.584077357960744e-4
i11_health_Not sure,8.256788348190515e-4,7.974776941217772e-4,4.4699782985569743e-4
PHQ4_3_Prefer not to say,4.47635543660416e-4,4.205448357107389e-4,3.583653623155604e-4
PHQ4_2_Prefer not to say,3.964453014767287e-4,3.8442921500998414e-4,3.0946153399972283e-4
d1_comorbidities_Prefer_not_to_say,3.827683679048818e-4,3.567273320571624e-4,2.4224765987091224e-4
PHQ4_1_Prefer not to say,3.7247338889739455e-4,2.955326286376206e-4,3.1688264388293497e-4
PHQ4_4_Prefer not to say,3.083756709422799e-5,0,7.005075013165657e-5
