feature,mean_importance,median_importance,sd_importance
r1_1,0.1717088965380281,0.17191841542064434,0.00708714384427652
i11_health_Very willing,0.16344241015342376,0.16355266510767846,0.0097567853295831
i9_health_Yes,0.15824159072753913,0.15886766648669098,0.01141282741144861
week_number,0.1490523354230032,0.14944844159786946,0.005510191450145229
i2_health,0.12376946527949148,0.12381857827752682,0.004568410282153582
age,0.04864561820758979,0.048832375096864285,0.002580011129843157
gender_Male,0.024954964049679118,0.025031213142600844,0.0017286438872799875
household_size,0.02357315741668657,0.023653095742068024,0.0016450127500916081
WCRex1_Very badly,0.012532659314417723,0.012269363269153306,0.002257383117380116
region_South,0.00931731570915653,0.009319707787469083,9.198980565896214e-4
cantril_ladder,0.009367157093810793,0.009314788309458174,0.00109867910290785
WCRex2_No confidence at all,0.008829670495686138,0.00875940053481782,0.001574593661783398
WCRex1_Somewhat well,0.007240887120835944,0.007176471362311378,0.0010190583908283976
r1_2,0.007089177592218542,0.007050538189187211,9.512240090328838e-4
region_Islands,0.006447053434664139,0.006384745501992153,6.664590654811746e-4
i11_health_Very unwilling,0.005840413887103974,0.005504853486292335,0.001799072742332835
i11_health_Somewhat willing,0.005234031395865888,0.005137594945154141,8.856091301534032e-4
vaccination_status_1,0.005056578185100277,0.005011046680396859,0.00102486224824886
vaccination_status_2,0.005187892161832975,0.0048173039420686455,0.002304336829819155
PHQ4_4_Nearly every day,0.004464049536151276,0.004480897721535523,6.975797688974074e-4
PHQ4_2_Not at all,0.004172673807891347,0.0041378587595287475,8.067394791823358e-4
PHQ4_1_Several days,0.004009533658060099,0.003994845869734676,6.717537376221222e-4
region_North east,0.003063911718184502,0.0031051236759050754,7.595132082306432e-4
i9_health_Not sure,0.0036678000706727213,0.002920759718308138,0.0030675180007972455
PHQ4_1_Not at all,0.0027772044131528758,0.002664246688504253,6.413362393059437e-4
d1_comorbidities_Yes,0.0027323413397649363,0.002625409424199061,5.109149432968647e-4
employment_status_Not working,0.0026112767390970735,0.002551639873179452,5.249015877274473e-4
PHQ4_3_Prefer not to say,0.00232388208296116,0.0023619962194153894,5.622186964366183e-4
PHQ4_2_Several days,0.0023263411217877904,0.0022915148089670797,6.053878587294697e-4
region_North west,0.0017460276954835419,0.0016862333478456512,5.885123204076267e-4
hl_covid_num,0.001551774110920738,0.0015588930999604058,4.6475445273961273e-4
PHQ4_3_Not at all,0.0014757986608205905,0.0013564212699220257,4.7884970385040016e-4
vl_num,0.001304211753049436,0.0013166000778555402,4.046633117680044e-4
PHQ4_4_Several days,0.0011870401895175424,0.001183097095110702,4.3001216528636133e-4
PHQ4_3_Several days,0.0011318975459006792,0.0010809720844799351,4.6813748424317294e-4
WCRex2_Not very much confidence,0.001073673427294312,0.0010368340746560454,3.8679481095859545e-4
employment_status_Retired,0.0010707133422816688,0.0010316723973703363,4.6738220605190993e-4
WCRex2_A lot of confidence,0.0010105923235153246,0.001022175145726687,3.7341931000326644e-4
PHQ4_3_Nearly every day,0.0010460548375508772,9.68402034841074e-4,4.095463653324515e-4
WCRex1_Very well,9.054599852786742e-4,8.390311566382944e-4,4.121853515480708e-4
PHQ4_2_Nearly every day,8.523297778445384e-4,7.794396577134857e-4,4.2174283813277256e-4
PHQ4_4_Not at all,7.883111240677153e-4,7.356761812261643e-4,4.04520849086209e-4
vaccination_status_3,8.512315079234856e-4,7.270900147231521e-4,7.25206605968137e-4
PHQ4_1_Nearly every day,6.650759532710538e-4,6.527159013922255e-4,2.762316314470038e-4
employment_status_Unemployed,6.248132413766407e-4,5.899857458620706e-4,3.086783236493711e-4
PHQ4_2_Prefer not to say,6.655032110723633e-4,5.871572188163021e-4,4.3862351560159415e-4
employment_status_Other,6.026033197249757e-4,5.668012068367014e-4,3.11643686211942e-4
employment_status_Part time employment,5.417276678115883e-4,5.386718100697579e-4,2.695848391130529e-4
PHQ4_1_Prefer not to say,5.281304660332965e-4,4.945129646529488e-4,3.538661179644607e-4
WCRex2_Don't know,5.065018157183462e-4,4.716557275544819e-4,2.7988471193813924e-4
WCRex1_Somewhat badly,4.88814866622109e-4,4.570508074963564e-4,2.7707021367334033e-4
employment_status_Full time student,4.7527245516153536e-4,4.3308913994369823e-4,2.6805615396768595e-4
d1_comorbidities_Prefer_not_to_say,3.6073244185165065e-4,3.0976941964036016e-4,2.549923189864226e-4
i11_health_Somewhat unwilling,4.92949201779965e-4,2.954201716837533e-4,5.444378106692739e-4
PHQ4_4_Prefer not to say,2.1916046975807622e-4,1.8275819415744158e-4,1.7152563046743464e-4
i11_health_Not sure,1.533099345114833e-4,1.3470965815510876e-4,1.227479530115345e-4
