feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.16892772627329852,0.16929657271551182,0.007689347237970614
i9_health_Yes,0.15727080729437615,0.15685205481599074,0.007060778516943227
r1_1,0.15269347219064677,0.15283359955880738,0.005248839629971557
i2_health,0.10032162743520333,0.10005111728107148,0.0042943496413024515
week_number,0.09665563915489003,0.0963954475061772,0.0039295427723081535
age,0.036780501870926505,0.036742068230358055,0.0016565003811265053
i9_health_Not sure,0.025683387215989513,0.025418215356236097,0.0025054011674526763
gender_Male,0.02441139297932254,0.024521112096645578,0.00176913910069981
i11_health_Very unwilling,0.022545694024169467,0.02220294719989916,0.0027230932854467663
WCRex1_Very badly,0.02118023371943125,0.021445693165051963,0.0019916708076526003
household_size,0.018190421032221803,0.018126581582069923,9.077614017730684e-4
WCRex2_No confidence at all,0.01721895634790799,0.01702901974145657,0.0016438339100916803
vaccination_status_2,0.014502842750510482,0.014357936383303509,0.0011896420060128945
WCRex1_Somewhat well,0.010838415039725454,0.010867867030769689,0.00097877601077087811
r1_2,0.009648995444247216,0.009640690649032637,4.5040046272590853e-4
cantril_ladder,0.009565583995321786,0.009516059309715563,3.82924000399771e-4
vaccination_status_3,0.009464722873546706,0.009417443318986835,7.254092341629706e-4
i11_health_Somewhat unwilling,0.008198299574998144,0.008122797029863849,0.0010145243989215739
i11_health_Somewhat willing,0.008160822397916441,0.008073928696183619,5.893391455202593e-4
region_South,0.005428234335024971,0.005429942367424685,4.5133803005884313e-4
employment_status_Retired,0.004335462129549715,0.004374029724026805,3.772544509456126e-4
vaccination_status_1,0.004196548918422632,0.0041710767336853045,4.3045752559777204e-4
region_Islands,0.003791731606273016,0.0037916679146029766,3.201046830699107e-4
region_North east,0.0037545162565004475,0.0037166194384521036,3.486022363338153e-4
employment_status_Not working,0.00374723893289623,0.0036876498014325187,4.494684279482489e-4
hl_covid_num,0.003472343861587712,0.0034634434860467984,1.745956420623462e-4
PHQ4_2_Not at all,0.0034449832681201055,0.003455133224104875,2.6309746960403513e-4
d1_comorbidities_Yes,0.003267970655413291,0.0032548874934397176,2.2925565980374572e-4
vl_num,0.003087783561671384,0.003084952445107287,1.4694776235444756e-4
PHQ4_4_Nearly every day,0.0029122709010920658,0.002882255252523503,2.0600762703125726e-4
PHQ4_1_Several days,0.0027610797960837554,0.0027142970826612243,2.2098814344503813e-4
PHQ4_3_Not at all,0.002659331696960166,0.002631668746719462,2.3146941685042415e-4
PHQ4_4_Not at all,0.0025200189683409263,0.0025266081158995188,2.2227446740791238e-4
PHQ4_1_Not at all,0.0024446579524990595,0.002424779775539368,1.6265473786552595e-4
PHQ4_2_Several days,0.0024054973035527007,0.0024073640640049276,1.8441346677122253e-4
WCRex2_A lot of confidence,0.002270551946616712,0.0022915201702200984,1.514344534280666e-4
WCRex2_Not very much confidence,0.002256912794540542,0.002263354819148483,1.4994022320400513e-4
WCRex1_Very well,0.002195647813281392,0.0022005383606251436,1.7179393785271725e-4
WCRex1_Somewhat badly,0.0021934837398510485,0.0021903394790189442,1.4766619724477918e-4
region_North west,0.0021659241458099627,0.0021486053447315303,1.8863300696375914e-4
PHQ4_3_Several days,0.002047356097159514,0.002050426825965219,1.466169746135916e-4
PHQ4_4_Several days,0.0020608355848760716,0.002047733804094947,1.3284656004954542e-4
PHQ4_3_Nearly every day,0.0020220352770738657,0.0020219205266890456,1.2372040758123196e-4
employment_status_Full time student,0.0016713829234530943,0.0016712670469060885,1.417870657938963e-4
employment_status_Part time employment,0.0016547604615895477,0.0016480240285195566,1.0330226613548253e-4
PHQ4_2_Nearly every day,0.0016133880718233948,0.0016103780977733883,1.0147580388889405e-4
employment_status_Unemployed,0.0015992405382564384,0.0016016798595002613,1.2528999323179466e-4
PHQ4_1_Nearly every day,0.0015258060056078512,0.0015272323259651536,1.1433094318215918e-4
i11_health_Not sure,0.0012797811786276084,0.0012645762436363792,1.844522458070364e-4
WCRex2_Don't know,0.001204129582650656,0.0012015415038334758,1.359570798356307e-4
d1_comorbidities_Prefer_not_to_say,0.00106263848083221,0.0010506073900369097,9.594399720188963e-5
PHQ4_3_Prefer not to say,0.00104832453802,0.0010138134735163638,2.1463698834467762e-4
employment_status_Other,0.0010113508555239488,9.937553574727994e-4,1.0421465289843509e-4
PHQ4_1_Prefer not to say,0.0010284928673818482,9.927959928938185e-4,1.8671683098244374e-4
PHQ4_4_Prefer not to say,8.222149854058514e-4,8.164855021904693e-4,1.35316212739554e-4
PHQ4_2_Prefer not to say,7.765303529801566e-4,7.652867566126827e-4,1.240626742187719e-4
