feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.16761018526592258,0.16682974035559747,0.008914677342305881
i9_health_Yes,0.15698334398672156,0.157807903335235,0.008355635447589485
r1_1,0.15318775489479033,0.15299715729578411,0.006073572609446275
i2_health,0.10079578159034333,0.1005424104003298,0.003993786292620558
week_number,0.09626418712826566,0.09607222583433206,0.0040358529261005196
age,0.03682359764404726,0.036671624116631205,0.0016193873760473856
i9_health_Not sure,0.025269540610960813,0.025121773966178925,0.0023370902610952825
gender_Male,0.024860394216208403,0.024882003231487572,0.0016661138459180614
i11_health_Very unwilling,0.022644525713814326,0.022416437712151335,0.0024283871682220376
WCRex1_Very badly,0.02148222038839696,0.02153255065066284,0.0018815731630768117
household_size,0.018319258863575,0.018321602906387992,0.001093251423488791
WCRex2_No confidence at all,0.01735888492446007,0.017471541397282107,0.0016177884849087089
vaccination_status_2,0.014308211775231703,0.014241105190939234,0.0011780696230986808
WCRex1_Somewhat well,0.010672037649070527,0.010679949329960643,0.0010464963486259019
r1_2,0.009717746840608051,0.009743781190720977,4.3324272229092675e-4
cantril_ladder,0.00965301042424398,0.00962872373256601,3.4046503635588936e-4
vaccination_status_3,0.00945830556646017,0.009458768683174395,8.173025486756776e-4
i11_health_Somewhat unwilling,0.008517570824291047,0.008448521432791522,9.471820691689933e-4
i11_health_Somewhat willing,0.008184765308631615,0.008157383109429699,5.371642980869181e-4
region_South,0.0055975588191631,0.005568819127955524,4.62254484224878e-4
employment_status_Retired,0.004404231457526609,0.00443342551193408,4.1177715135608326e-4
vaccination_status_1,0.004190472664646767,0.0041817620177441485,3.9071076787824504e-4
employment_status_Not working,0.0038518139106844076,0.003807044895441695,4.225385709651882e-4
region_Islands,0.0038282334143311353,0.003777791918622251,3.1875113636939173e-4
region_North east,0.003754695012449806,0.003664102677485753,4.026074551665778e-4
vl_num,0.003405818503562679,0.003407865159308819,1.6485110739238224e-4
PHQ4_2_Not at all,0.0034202619233450818,0.003394627134364063,2.653444371264773e-4
d1_comorbidities_Yes,0.0032827460484489103,0.0032427843524775904,2.773510032845542e-4
hl_covid_num,0.0030828467612945376,0.003096003848699164,1.3754750186995333e-4
PHQ4_4_Nearly every day,0.0028790182223228933,0.0029032128783486833,2.0915955895068613e-4
PHQ4_1_Several days,0.0027787507260373955,0.0027571983683973497,2.0308476639362914e-4
PHQ4_3_Not at all,0.002664063574037653,0.0026283907814074053,2.489068162594495e-4
PHQ4_4_Not at all,0.00253605387806628,0.002529906018528533,2.2969756887891197e-4
PHQ4_1_Not at all,0.0024415730830673332,0.0024326208533107224,1.6369804447313033e-4
PHQ4_2_Several days,0.0024204455083343167,0.0024060431268678574,1.7081277605484298e-4
WCRex2_A lot of confidence,0.0022847483054644706,0.0022667989692813,1.7805096566186974e-4
WCRex2_Not very much confidence,0.0022589326835364735,0.002266139794596678,1.5753853836584586e-4
WCRex1_Somewhat badly,0.002181161592547802,0.0022035063244448955,1.3611109807138552e-4
region_North west,0.0022137743964662743,0.0022016248245610194,1.9076027311357749e-4
WCRex1_Very well,0.0021532228790824043,0.002147002444561054,1.699622939736453e-4
PHQ4_4_Several days,0.0021019991108802262,0.0020794505607399615,1.3137007880323194e-4
PHQ4_3_Nearly every day,0.0020308726462117286,0.002022856704577149,1.3285361822485276e-4
PHQ4_3_Several days,0.0020024146229314227,0.001983864508309878,1.489252811664817e-4
employment_status_Part time employment,0.0016538898099471054,0.0016488794621229096,1.1123111308195568e-4
employment_status_Full time student,0.0016519543935873075,0.0016378747445300371,1.5388350522327942e-4
PHQ4_2_Nearly every day,0.0016176841561978557,0.0016261860456739585,1.1525718818431101e-4
employment_status_Unemployed,0.0015914316194432954,0.0015977760878792657,1.0472617807330031e-4
PHQ4_1_Nearly every day,0.001533479955420021,0.0015318646770748768,1.0090027417947516e-4
i11_health_Not sure,0.001255742548010981,0.0012465395120684637,2.2428175371054843e-4
WCRex2_Don't know,0.001219101877024017,0.00120494336623423,1.3221860772695443e-4
d1_comorbidities_Prefer_not_to_say,0.001044219918078835,0.0010357583548271704,9.412825450216552e-5
employment_status_Other,0.0010070481473330574,0.0010113643446020692,9.116418866351409e-5
PHQ4_3_Prefer not to say,0.0010166717893821454,9.972082511486144e-4,2.0299739110245536e-4
PHQ4_1_Prefer not to say,0.0010140935909606242,9.95368865037316e-4,1.516104812242074e-4
PHQ4_4_Prefer not to say,7.741686578478743e-4,7.674969422252194e-4,1.2503410341934147e-4
PHQ4_2_Prefer not to say,7.434801762837892e-4,7.386998618664444e-4,1.2709131924171127e-4
