feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.22339936422446788,0.22297363447758517,0.010176836113651515
i9_health_Yes,0.15896745247384556,0.1599707178657998,0.009742982323676248
r1_1,0.05558026582571515,0.05558520449868601,0.002554449631574083
household_size,0.052761088780830946,0.05322192918836942,0.0030569955895258395
gender_Male,0.050134147112069455,0.049955911141063,0.002834281215612272
age,0.04590894915977371,0.04575700169289888,0.0018463120794298049
week_number,0.03315489865121976,0.03330857187742208,0.0014061209848816936
i11_health_Very unwilling,0.02933848304831298,0.029143345156831472,0.002583512138125722
i2_health,0.025982151394333082,0.025952758013950097,9.521630146282125e-4
vaccination_status_2,0.02228497378630736,0.02225908428792549,0.0019255913241028957
i11_health_Somewhat unwilling,0.019163481070752844,0.019193329885003975,0.0017305841295334149
cantril_ladder,0.016263628986616967,0.016197605057440757,5.854748680185417e-4
r1_2,0.015603325060295393,0.015579846250333138,5.30909360367468e-4
vaccination_status_1,0.015622498790793245,0.015490946597917134,0.0013840730606647623
WCRex1_Somewhat well,0.013988776730993559,0.013877384327402115,0.001550439982273275
PHQ4_1_Not at all,0.013893566257245641,0.013796174980232334,0.0011403599849784838
WCRex2_No confidence at all,0.01385283587687105,0.013761076300896284,0.0015503272495130257
WCRex1_Very badly,0.013466542208781847,0.013577152774813377,0.001311740954876282
i9_health_Not sure,0.013290530334905138,0.013403746081249637,0.00140300870876735
i11_health_Somewhat willing,0.011699165190386865,0.011722087141883329,8.998566472911245e-4
PHQ4_2_Not at all,0.011564252616591197,0.011469963140984687,7.677122334481327e-4
PHQ4_1_Several days,0.00951100291009916,0.009560176918131874,7.840374680998036e-4
PHQ4_3_Several days,0.008801227358639365,0.008825930277041958,8.074034438885685e-4
WCRex2_A lot of confidence,0.008074969040367884,0.008070483761300914,6.385649201516925e-4
PHQ4_2_Several days,0.0067757907971231005,0.006754946754058147,4.72820379662801e-4
vl_num,0.006336172365380133,0.006345292872982303,3.077616408317974e-4
d1_comorbidities_Yes,0.0057777600157187525,0.005767596481608158,3.53967146257943e-4
PHQ4_4_Several days,0.005640914775726024,0.005680095970975555,4.1230166227496513e-4
PHQ4_1_Nearly every day,0.005613668520875205,0.005636099906878309,4.984975796888935e-4
hl_covid_num,0.005584885567655408,0.005578932473135813,2.580193639877341e-4
PHQ4_4_Not at all,0.005576418316460792,0.005547109652799965,4.1076192727427016e-4
PHQ4_4_Nearly every day,0.00518280188510896,0.005182007008595545,3.3137388822837593e-4
vaccination_status_3,0.004627630963048806,0.004630703372139737,3.3933298899058807e-4
PHQ4_3_Nearly every day,0.004511841083140659,0.004444042025004236,3.073970580416773e-4
PHQ4_3_Not at all,0.003968227731907432,0.00396986511741554,2.425072893803297e-4
region_South,0.003926221077160772,0.003919978623544244,2.2116383244016318e-4
region_North west,0.0038656288664019223,0.003830575704708342,2.2441301982216243e-4
WCRex2_Don't know,0.0037380131768978116,0.003730208418937517,4.477041327347922e-4
region_North east,0.00369054712294509,0.0036785441819190924,2.440587950155657e-4
WCRex2_Not very much confidence,0.003593093312670879,0.0035907935646669145,2.436206189757424e-4
employment_status_Retired,0.0035800054450259304,0.003568240759981867,2.4180254210667346e-4
WCRex1_Somewhat badly,0.003489802808305994,0.0034909227402360903,2.8274043604293453e-4
employment_status_Part time employment,0.0034644087691495756,0.0034509449428279495,2.132192288611375e-4
employment_status_Unemployed,0.003435421523514977,0.0034394726241414398,2.279180794872394e-4
PHQ4_2_Nearly every day,0.0033920546583069166,0.0034117782234238305,2.406974491082156e-4
WCRex1_Very well,0.0029644404743339268,0.0029467069753288657,2.644634722089529e-4
region_Islands,0.002850192640705732,0.0028458378902149906,1.8733434694214352e-4
employment_status_Not working,0.0026137538727683705,0.002612503376094558,2.327815347491666e-4
i11_health_Not sure,0.002553359454134124,0.002544811972386652,3.561180237625103e-4
PHQ4_1_Prefer not to say,0.002091174764138179,0.002110684090587698,3.076898939818472e-4
employment_status_Full time student,0.002007200332662553,0.001997500511233973,1.544723568158508e-4
employment_status_Other,0.0017546652936982939,0.0017544877702591177,1.5995779720213367e-4
PHQ4_3_Prefer not to say,0.0014778534976043968,0.0014864972774337952,2.346238089508656e-4
PHQ4_2_Prefer not to say,0.0014092098529303507,0.001401343370073325,2.3003177773560596e-4
d1_comorbidities_Prefer_not_to_say,0.0011206678077338508,0.0011156915460406778,9.495635482906041e-5
PHQ4_4_Prefer not to say,0.0010785963365490274,0.0010615804146242552,1.5180890068502599e-4
