feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.16641189699627212,0.16680214096921697,0.007007639716114788
i9_health_Yes,0.1594713071001333,0.15884563012723701,0.008005338693878565
r1_1,0.15256868220088582,0.1523634448209642,0.006477307763410546
i2_health,0.10102138974502654,0.10139558242344722,0.004337679318808441
week_number,0.09673899416774943,0.09736568383719757,0.0034321781379313358
age,0.036652326683749036,0.03654317486373421,0.0016817019712846851
i9_health_Not sure,0.025653978395659163,0.025629847402834447,0.002080949295437849
gender_Male,0.02481959888362477,0.024732738894565048,0.001873097285022681
i11_health_Very unwilling,0.022438772854530515,0.022527428931718742,0.0021994435938819524
WCRex1_Very badly,0.020915244243319826,0.0206447479376288,0.002081247887243962
household_size,0.018065082366798286,0.01794105922394417,9.337663263736614e-4
WCRex2_No confidence at all,0.017322945428457928,0.017219022371023785,0.0019178912502123386
vaccination_status_2,0.014303688139143846,0.014313224577342486,0.0011026077543706736
WCRex1_Somewhat well,0.01050648149571214,0.010487834808120256,0.0011234674667050222
r1_2,0.009676069973505569,0.009682364653110776,4.04190346965586e-4
cantril_ladder,0.009598380189630919,0.009646842510501599,4.10071038204272e-4
vaccination_status_3,0.009499546111701413,0.009446009987788096,6.917459564858464e-4
i11_health_Somewhat unwilling,0.008390526754566955,0.008385335572263432,9.304461368149443e-4
i11_health_Somewhat willing,0.008185534236368041,0.008161686149372788,5.512388531240143e-4
region_South,0.005429250753250528,0.005385705197697272,4.2800649507212786e-4
employment_status_Retired,0.0043582159784858005,0.004364367067487676,4.0241674142514605e-4
vaccination_status_1,0.004288294164483589,0.004273136757068851,4.345858726108766e-4
employment_status_Not working,0.0038231840101789947,0.0038222600004777472,4.196989980071961e-4
region_Islands,0.0037912310944768803,0.00378848533809107,3.4764837964051145e-4
region_North east,0.0037524384699870665,0.00377993296609847,3.6976554389583016e-4
PHQ4_2_Not at all,0.003422612122904008,0.003440151254270451,2.706346535434798e-4
vl_num,0.0034135166794454544,0.003422662786645822,1.7349922473669968e-4
d1_comorbidities_Yes,0.003281036636004035,0.0032786672682015234,0.00022726172314732105
hl_covid_num,0.0030082215548985665,0.0029903195147707017,1.4058291461240064e-4
PHQ4_4_Nearly every day,0.0028955458410706856,0.002880432951794615,2.280844954991209e-4
PHQ4_1_Several days,0.002756438756649355,0.0027448035509698935,2.3258107182041375e-4
PHQ4_3_Not at all,0.002657239979553456,0.002655631221150481,2.2563310136504238e-4
PHQ4_4_Not at all,0.0025388236802595626,0.002527142235092339,2.0641995006697746e-4
PHQ4_2_Several days,0.002478285310804571,0.0024734590049772564,1.556439074080681e-4
PHQ4_1_Not at all,0.002472550411374928,0.002451150748937317,1.5865845099407216e-4
WCRex2_A lot of confidence,0.002250042753615243,0.002246405652452161,1.5944858852038227e-4
WCRex2_Not very much confidence,0.0022422535795286196,0.002236923098564408,1.6516912981474037e-4
WCRex1_Somewhat badly,0.0021933336016641547,0.0021890411059180158,1.424736704588309e-4
region_North west,0.0021785229164009716,0.002173476531613372,1.8734854152760406e-4
WCRex1_Very well,0.002158527594192717,0.0021468445020686967,1.519960240074897e-4
PHQ4_4_Several days,0.0020823286049301026,0.0020634160311000464,1.396934826431065e-4
PHQ4_3_Several days,0.0020564466995296807,0.0020367856977226177,1.4242620020504392e-4
PHQ4_3_Nearly every day,0.002026751174696581,0.002015514174526673,1.334502210229648e-4
employment_status_Full time student,0.0016738666170698774,0.0016799899177604868,1.3018411940656676e-4
employment_status_Part time employment,0.00164934772088518,0.0016511826858650542,1.1428648280544987e-4
PHQ4_2_Nearly every day,0.0016252380521977819,0.0016234957536272099,1.2398753376278483e-4
employment_status_Unemployed,0.0015974816619307838,0.0015856582490189892,1.1430481176221187e-4
PHQ4_1_Nearly every day,0.0015195718733202921,0.0015200508832623775,9.94861235129352e-5
i11_health_Not sure,0.001265155883268434,0.0012639509588411508,2.1167248000709884e-4
WCRex2_Don't know,0.0012142339485754093,0.0011975825520076384,1.4009548276370737e-4
d1_comorbidities_Prefer_not_to_say,0.0010718464598984151,0.0010604357788056016,1.0383733953362748e-4
PHQ4_3_Prefer not to say,0.0010177783948095312,0.0010097501127641496,1.7514234256378188e-4
PHQ4_1_Prefer not to say,0.0010244400069828012,9.930058260625727e-4,1.6676165682235773e-4
employment_status_Other,9.946184588967473e-4,9.794975402812186e-4,1.0437743791338552e-4
PHQ4_4_Prefer not to say,7.843237438416641e-4,7.797336462385215e-4,1.0284036665671702e-4
PHQ4_2_Prefer not to say,7.66558843101919e-4,7.570675946985175e-4,1.1661647950805536e-4
