feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.16711733407211707,0.16730962356144324,0.008329821080532795
i9_health_Yes,0.15888823169061628,0.15864082882467523,0.0075953984529236055
r1_1,0.15265491400531933,0.15271300912346542,0.0060393122539151925
i2_health,0.09979554811865426,0.09995376714892804,0.004149746476512639
week_number,0.0965287525935629,0.09636357043937754,0.003717938808517235
age,0.036758360964106264,0.03653942263170003,0.001619077153615958
i9_health_Not sure,0.025813432578427734,0.025312373459482146,0.0024045025170521166
gender_Male,0.02463680572279106,0.024594708000388682,0.0015317298095223293
i11_health_Very unwilling,0.022698468784371945,0.022678728626903885,0.0022930914942974247
WCRex1_Very badly,0.021194615250195087,0.02125652952360732,0.0017799542739661822
household_size,0.01828090948324162,0.018313812700860563,9.264777203937405e-4
WCRex2_No confidence at all,0.01771482091061399,0.017588874749587473,0.002073715894767579
vaccination_status_2,0.01454288691812183,0.014442250106608188,0.0011020844830891944
WCRex1_Somewhat well,0.010697209611411275,0.010614097846037007,0.0010768405922160346
r1_2,0.00968194526400461,0.0096518587326548,3.8453292917136115e-4
cantril_ladder,0.009643028795919743,0.009630873743946937,3.53999661190659e-4
vaccination_status_3,0.009496365350949078,0.009501776251534193,7.326269178925512e-4
i11_health_Somewhat unwilling,0.008423239110237861,0.008457821332692801,0.0010046410923612759
i11_health_Somewhat willing,0.008163431498694826,0.008187862797834317,5.898938343929951e-4
region_South,0.005518131486145203,0.005533521959924339,3.9684137560786164e-4
employment_status_Retired,0.00433766869818439,0.004247089730650137,4.086858854962567e-4
vaccination_status_1,0.004238201414947857,0.004217920641713084,4.623191828838133e-4
employment_status_Not working,0.0038524243888511866,0.003819923731220027,4.286498931135812e-4
region_North east,0.003764031984304872,0.003797413289926211,3.385427030738396e-4
region_Islands,0.00379455745070789,0.003781783893347492,3.204387087017095e-4
PHQ4_2_Not at all,0.0033798908776293043,0.0033895580275636623,2.3262379427704612e-4
d1_comorbidities_Yes,0.0032351331092928494,0.003257836081277537,2.210136777218115e-4
hl_covid_num,0.0031833113920864604,0.003199692717676896,1.43439949357584e-4
vl_num,0.002975165864919223,0.002968179134311405,1.2326663201870215e-4
PHQ4_4_Nearly every day,0.0028902400235590563,0.0028991662996869457,2.5511233186921575e-4
PHQ4_1_Several days,0.002746736917836706,0.0027508504307029577,2.3136302711176205e-4
PHQ4_3_Not at all,0.002652751386744433,0.00261838179031354,2.355502913081803e-4
PHQ4_4_Not at all,0.0025223401580138456,0.002539400478531296,2.619403543362558e-4
PHQ4_1_Not at all,0.0024229777562109443,0.0024263862890153655,1.707803603869345e-4
PHQ4_2_Several days,0.002379744105426625,0.0023510863366208194,1.815346193735116e-4
WCRex2_A lot of confidence,0.002256416295507235,0.0022510073451410123,1.5142352257187832e-4
region_North west,0.002214219770798447,0.0022047380048834026,1.753622577693172e-4
WCRex2_Not very much confidence,0.0022081982561652147,0.0021872833166345137,1.3710241748933117e-4
WCRex1_Somewhat badly,0.0021640490197977337,0.002153728163647794,1.56738705527354e-4
WCRex1_Very well,0.002156111815256117,0.002148647071716921,1.448079213804368e-4
PHQ4_4_Several days,0.002077582948462687,0.0020740217170824374,1.299943285975823e-4
PHQ4_3_Nearly every day,0.0020608090430852557,0.0020555635320972593,1.3118539819288928e-4
PHQ4_3_Several days,0.002036334111675884,0.0020164022722603215,1.4813901955253002e-4
employment_status_Full time student,0.0016536892098081356,0.0016650985709482794,1.319418399059159e-4
employment_status_Part time employment,0.0016384627842355522,0.0016217193154609987,1.171245858792048e-4
employment_status_Unemployed,0.0016062811091731614,0.0016062400638695786,1.056555448132635e-4
PHQ4_2_Nearly every day,0.0015908883819221867,0.0015890482374031761,1.0994079733796525e-4
PHQ4_1_Nearly every day,0.0015294699956086481,0.0015294310403951498,1.181848237655649e-4
i11_health_Not sure,0.0012762033557660768,0.0012597604068025191,1.9637077529856354e-4
WCRex2_Don't know,0.0012354099911736768,0.0012261177899894134,1.4973900914007208e-4
d1_comorbidities_Prefer_not_to_say,0.001074977115088211,0.0010680688645014857,1.0572332920698993e-4
PHQ4_1_Prefer not to say,0.0010009862072614712,0.0010192702013856114,1.508493857262111e-4
PHQ4_3_Prefer not to say,0.0010440929862129279,0.0010169238434009683,1.7866624513527396e-4
employment_status_Other,9.996094797686608e-4,9.867248460751674e-4,9.206225238257713e-5
PHQ4_4_Prefer not to say,8.046378515945633e-4,7.979256064971991e-4,1.3175358300521314e-4
PHQ4_2_Prefer not to say,7.47962533420514e-4,7.349358871680793e-4,1.1208473203819024e-4
