feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.22196517503439953,0.22201250992394883,0.010728565659531002
i9_health_Yes,0.15922060660743584,0.15894504599669923,0.009953020691930051
r1_1,0.0556822339894305,0.05568534456829319,0.0032303932965911464
household_size,0.05293551684868662,0.052332209660910345,0.0028631139648055827
gender_Male,0.05023516908333312,0.050285019559442284,0.003088425768479669
age,0.04608069057207019,0.04591665825172942,0.0018006250705818914
week_number,0.032865854119121005,0.03282702514174538,0.0011814472823250964
i11_health_Very unwilling,0.029752182000878643,0.029883290986264188,0.002657442928893975
i2_health,0.025781419385754276,0.02570951245154015,8.719181647195084e-4
vaccination_status_2,0.02246964892056923,0.022464837178004758,0.0018344561531806686
i11_health_Somewhat unwilling,0.019210464456221595,0.01912498118630609,0.0017221789039616783
cantril_ladder,0.016282966738679596,0.016287263679319527,5.725828448197095e-4
vaccination_status_1,0.0156429854173641,0.015600494011090427,0.0012733397843980553
r1_2,0.015546285376530612,0.0155002998733604,5.688437590588047e-4
WCRex1_Somewhat well,0.013999182110767311,0.014037011118296366,0.0014419859087465093
PHQ4_1_Not at all,0.013928599765180114,0.013961282369634218,0.001114999653357247
WCRex2_No confidence at all,0.013469634495679951,0.013523392167560652,0.0014027280034789522
WCRex1_Very badly,0.013560200667882525,0.013438311515720185,0.001406958667922295
i9_health_Not sure,0.013207942491693431,0.013192947145014273,0.001472717006887213
i11_health_Somewhat willing,0.011853042707575149,0.011818115598147806,8.98016045448561e-4
PHQ4_2_Not at all,0.011621899195244988,0.011563678752063902,9.066303212372134e-4
PHQ4_1_Several days,0.00932144785402096,0.009375573766270361,7.651847178240828e-4
PHQ4_3_Several days,0.008754267333797016,0.008751028526711826,6.926835221912054e-4
WCRex2_A lot of confidence,0.008209422197700385,0.008187426275468344,8.081768731001955e-4
PHQ4_2_Several days,0.006891151396101043,0.006880373635589089,4.8181180457295656e-4
vl_num,0.0064187081060527295,0.006408736940615041,3.291255439783735e-4
hl_covid_num,0.006323281154424305,0.006328826279465158,3.353663434199967e-4
d1_comorbidities_Yes,0.005789206506397885,0.0057961356264260066,3.632054835668443e-4
PHQ4_4_Several days,0.005630008346394466,0.005579678327060179,3.8942549014525467e-4
PHQ4_4_Not at all,0.005577828232039052,0.005547656287578484,3.9008662342607166e-4
PHQ4_1_Nearly every day,0.005464127462382274,0.00546775718261467,4.2431024580465057e-4
PHQ4_4_Nearly every day,0.005117357747123946,0.005115646693255559,3.715499347412876e-4
vaccination_status_3,0.004664107493779585,0.0046426784879147615,3.19235739982702e-4
PHQ4_3_Nearly every day,0.00452601446936471,0.004502766868758777,3.2344866709862753e-4
PHQ4_3_Not at all,0.0040460215099589695,0.00405188473584203,2.5202531624964286e-4
region_South,0.003916556712893129,0.00393789292386678,2.4388977898696666e-4
region_North west,0.003771006964836886,0.0037286393019021445,2.432483770578598e-4
WCRex2_Don't know,0.0037164239861066156,0.003706815257498059,4.0169545184754607e-4
employment_status_Retired,0.00360425392388002,0.003629214886021897,2.3809209792472356e-4
region_North east,0.003617535148899112,0.003616702052755349,2.7075783844648005e-4
WCRex2_Not very much confidence,0.0036159148953022963,0.0036106104613993152,2.5949719399740855e-4
WCRex1_Somewhat badly,0.0035032919227611045,0.0034984362325491533,2.7966289228321847e-4
employment_status_Part time employment,0.0034656145412290448,0.003476304743510898,2.1438167665480725e-4
employment_status_Unemployed,0.003421942293365338,0.0034119921077209684,2.569597545312421e-4
PHQ4_2_Nearly every day,0.003328388988604783,0.003317120848937062,2.4538380267285364e-4
WCRex1_Very well,0.003009723599292463,0.0030147547450975233,2.724264383744666e-4
region_Islands,0.0028539192021323186,0.0028631112805516936,1.889993226791514e-4
employment_status_Not working,0.0026601611830796563,0.0026520103577482765,2.162059692281931e-4
i11_health_Not sure,0.0025702793411137444,0.002547852610064829,3.354069632068057e-4
employment_status_Full time student,0.002015568659058659,0.0020220642603904593,1.5406888375146964e-4
PHQ4_1_Prefer not to say,0.002018007987828729,0.0019924861844864174,2.940961293247699e-4
employment_status_Other,0.001727772418778863,0.0017461478553159962,1.6984969368156745e-4
PHQ4_3_Prefer not to say,0.0015230126492588119,0.0014638224599610727,2.6611966842183713e-4
PHQ4_2_Prefer not to say,0.0014048200960965068,0.0013703425088503788,2.3819900450639038e-4
d1_comorbidities_Prefer_not_to_say,0.0011168101786750418,0.001107191359181548,1.0070625201387987e-4
PHQ4_4_Prefer not to say,0.0010943455127712335,0.0010663704214291805,1.6528907750619208e-4
