feature,mean_importance,median_importance,sd_importance
r1_1,0.17191080689026111,0.17128759532135668,0.006524463229244777
i11_health_Very willing,0.1648527828547701,0.16518924888208927,0.011076456014994898
i9_health_Yes,0.15731907319253957,0.15678207510020645,0.010892694924993463
week_number,0.14905185559626985,0.14929982377150244,0.0053823268799115
i2_health,0.12406890839058124,0.12402616411662853,0.0045459487044534706
age,0.04850082983847652,0.04886981858497473,0.0025233942451870386
gender_Male,0.02453671029774999,0.024453079696299757,0.0017720033526824968
household_size,0.02430167052263731,0.02438607942661542,0.0018339496410423668
WCRex1_Very badly,0.01242480169848934,0.01216111299998587,0.001733760415520096
cantril_ladder,0.00930339527246432,0.009248575173341772,0.001140027713844569
region_South,0.00916624697575126,0.009104694301789814,7.940566672606156e-4
WCRex2_No confidence at all,0.00883897910167825,0.008559680230232156,0.0015035799006912563
WCRex1_Somewhat well,0.007026752563506658,0.007065133983218381,0.0011333195257690965
r1_2,0.006940414716006673,0.006978692067621358,8.952853414365099e-4
region_Islands,0.006357623601032313,0.006237593631371943,6.927944145712408e-4
i11_health_Very unwilling,0.005897543591362086,0.00555952777130669,0.0016221578671520341
i11_health_Somewhat willing,0.005179413998687492,0.005013151736674465,8.873717470637196e-4
vaccination_status_1,0.004864940314836741,0.004937395974576639,8.234572024571983e-4
vaccination_status_2,0.005194193231934268,0.004713353709902364,0.0023033221423334974
PHQ4_4_Nearly every day,0.004268647284592271,0.004231348886233022,5.578364197857504e-4
PHQ4_2_Not at all,0.004038794253908032,0.003996428319828859,8.22372684954406e-4
PHQ4_1_Several days,0.003917427542322496,0.0039038435824822167,6.750454147811485e-4
region_North east,0.0031647106518163733,0.0031931989776990514,7.966820121933155e-4
PHQ4_1_Not at all,0.0029267647384996526,0.002941987266718639,5.456892126328624e-4
d1_comorbidities_Yes,0.0027203976451180747,0.002735215070090373,5.931372046040131e-4
employment_status_Not working,0.0025933607112048024,0.002579562018904962,5.299744267641458e-4
PHQ4_3_Prefer not to say,0.0023348498695383267,0.0022871791370296466,6.898132051658617e-4
PHQ4_2_Several days,0.002259548874043877,0.0022585288254623474,5.158998421905662e-4
i9_health_Not sure,0.003132451125441456,0.0022406488150573277,0.002580856980515182
hl_covid_num,0.0020764600933588615,0.0020502286445003054,5.769380046104631e-4
region_North west,0.0017155907087224437,0.0016741857588897593,5.071290330750633e-4
PHQ4_3_Not at all,0.0016561113245752651,0.0016156279310125905,5.177930071237729e-4
vl_num,0.0013493483285862556,0.0013670935995308525,4.2850694925665873e-4
PHQ4_4_Several days,0.0012532539724570404,0.0012515228840517547,4.028115440707684e-4
WCRex2_Not very much confidence,0.0011836966784485278,0.0011709510375371222,3.779281748421282e-4
PHQ4_3_Several days,0.0011351625811820967,0.001085621613241111,4.2875155294188315e-4
PHQ4_3_Nearly every day,9.995419014163568e-4,9.795280884533821e-4,3.404453069447171e-4
WCRex2_A lot of confidence,9.540221735796392e-4,9.355253725598606e-4,3.4402045049495173e-4
employment_status_Retired,9.737271496594156e-4,8.807573707484021e-4,5.668713501181482e-4
PHQ4_4_Not at all,9.029783974540389e-4,8.410937707343455e-4,3.845455642191268e-4
WCRex1_Very well,8.662840098124503e-4,8.383357700208632e-4,3.836115639440468e-4
PHQ4_2_Nearly every day,7.838142809242775e-4,7.899905473480542e-4,3.3216929668648256e-4
PHQ4_1_Nearly every day,6.747424269369864e-4,6.804267637903776e-4,2.690022089279965e-4
PHQ4_2_Prefer not to say,6.477929703179521e-4,6.362900156564623e-4,3.6623381308376936e-4
employment_status_Unemployed,6.330413374201969e-4,6.244383620634355e-4,3.07432736730039e-4
employment_status_Part time employment,6.173426951751899e-4,5.815327768546166e-4,2.6213270801043624e-4
employment_status_Other,5.729828809340249e-4,5.471262735854057e-4,2.915583861017716e-4
WCRex2_Don't know,5.188473174187259e-4,4.945033916687493e-4,2.535375743221801e-4
PHQ4_1_Prefer not to say,5.330722230137311e-4,4.8603805710234667e-4,3.240255663160346e-4
employment_status_Full time student,4.89442218579593e-4,4.7944434561707856e-4,2.660742022179132e-4
WCRex1_Somewhat badly,4.661923958955283e-4,4.3388305838598613e-4,2.808076410985737e-4
vaccination_status_3,8.409415121111501e-4,4.0947036580188314e-4,9.63889590620029e-4
d1_comorbidities_Prefer_not_to_say,3.3855741697735024e-4,3.034371344045802e-4,2.1691323977887918e-4
i11_health_Somewhat unwilling,3.589730981497546e-4,2.592349470930137e-4,3.74514419194663e-4
PHQ4_4_Prefer not to say,1.969661179625841e-4,1.581752638842012e-4,1.9530481522816025e-4
i11_health_Not sure,1.6721844341011926e-4,1.5101053774841836e-4,1.229051705739473e-4
