feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.2728121962297993,0.27405674202881725,0.018888977019603428
i9_health_Yes,0.13458601435188355,0.13236820374899277,0.014796642749590605
age,0.06766303734838033,0.06760248901521654,0.003609320034037512
r1_1,0.05887778868087531,0.058056145288007725,0.0036658057120613264
household_size,0.057690060843374844,0.05778320496367209,0.003059886335907796
week_number,0.0499963403071807,0.049809142327255584,0.0030787327533356667
gender_Male,0.04565910443336201,0.04550764279216951,0.0028346602622822186
i2_health,0.03285648813389035,0.03275417362605235,0.002439965350794449
vaccination_status_2,0.025789600647703304,0.025906524738520523,0.0020487485667153756
PHQ4_1_Not at all,0.017769253876924594,0.017529251176594943,0.001818116868994584
cantril_ladder,0.016706151437244285,0.016548281960651348,0.0016780114353579204
r1_2,0.016385184335594903,0.016361344097875156,0.0018845001059834851
i11_health_Very unwilling,0.014633926811709167,0.014575221732650731,0.0029361509153806105
PHQ4_1_Several days,0.013436941037693852,0.013474123173004095,0.001677214445235322
vaccination_status_1,0.01324857334677126,0.01304388455767842,0.0015836719317569763
WCRex1_Very badly,0.012777589595599161,0.012955282085036528,0.002170398060008523
PHQ4_2_Not at all,0.011922278277676479,0.011985610544902034,0.0015728897290256962
i11_health_Somewhat willing,0.011481369159282162,0.01147772569040206,0.0014197516636736231
PHQ4_4_Nearly every day,0.01061294879229716,0.010547971072553062,9.972475987649128e-4
WCRex1_Somewhat well,0.00898864920151274,0.009134570760351646,0.0016607649797981787
WCRex2_A lot of confidence,0.008855220376306188,0.008839166402848677,9.702159187790261e-4
d1_comorbidities_Yes,0.008514130151937098,0.008533330626144364,0.0011489790698359969
PHQ4_3_Several days,0.007090618374922855,0.007087577987419501,0.0010207660870305351
PHQ4_2_Several days,0.00697202896250235,0.006876181087654648,0.0013183826607906486
PHQ4_1_Nearly every day,0.006220833786078097,0.0063026564461043655,0.0011960128462270136
PHQ4_4_Several days,0.005975858936384201,0.005998301332540316,0.0010539353218067622
PHQ4_3_Nearly every day,0.004735689977735716,0.004715332620377581,0.0010036919427368765
PHQ4_4_Not at all,0.004625352826514606,0.004523454496884184,0.0011903832571119762
employment_status_Not working,0.0044921158962536395,0.00441444850605733,7.107697258987298e-4
i9_health_Not sure,0.004200214450029294,0.004183412546026848,9.23080252985731e-4
WCRex2_Don't know,0.0035961784245382446,0.0035573574100039073,7.032486262676124e-4
region_North east,0.0033127820749736456,0.0031289957025789758,9.753009469555905e-4
WCRex2_No confidence at all,0.003224115139945476,0.0031229354902679346,0.0010959496010826584
vl_num,0.002847305470236987,0.0028600133045960773,7.061652454137457e-4
region_South,0.0027259606069732186,0.002641794923213061,6.572299002984654e-4
WCRex2_Not very much confidence,0.002587047165781283,0.0025871027439020094,6.927771755023691e-4
employment_status_Retired,0.0024957666718088485,0.0024050131356212704,8.120141911240341e-4
region_North west,0.0023618601468404685,0.0022511741994551615,7.082190605029284e-4
hl_covid_num,0.0023560935638652866,0.0022296569717001075,8.479508915795772e-4
WCRex1_Very well,0.0021220391777623474,0.0021147020550148082,6.657022050482752e-4
PHQ4_2_Nearly every day,0.0021507835134780932,0.0020726272587214918,7.277061747671992e-4
employment_status_Part time employment,0.002182915296327409,0.0020606015540252307,6.091862172883357e-4
PHQ4_3_Not at all,0.0017357574400946349,0.0016714857594750136,6.801774579859003e-4
i11_health_Somewhat unwilling,0.0020791875070624273,0.001610055063240586,0.0017225125903848604
employment_status_Unemployed,0.001218041737586005,0.0011743225253343253,4.6056379929548157e-4
employment_status_Full time student,0.0010968442444786778,0.001080000821212737,3.453045438781597e-4
vaccination_status_3,0.001192907076338533,0.0010200144515097114,7.282146046677827e-4
employment_status_Other,0.001019675623510995,9.494427022880655e-4,4.3018227011302915e-4
region_Islands,8.821634635087236e-4,8.422230831529025e-4,4.208797905319623e-4
WCRex1_Somewhat badly,8.65774931377857e-4,8.099798367804796e-4,4.8614119342614825e-4
i11_health_Not sure,7.099724475409373e-4,6.902110839564661e-4,4.569649910444599e-4
PHQ4_3_Prefer not to say,4.965089250584305e-4,4.391307167608513e-4,3.79058973430269e-4
d1_comorbidities_Prefer_not_to_say,3.829943137047533e-4,3.610610423138643e-4,2.6307581301537023e-4
PHQ4_1_Prefer not to say,4.005521666052909e-4,3.0736567709799576e-4,3.1444701161050296e-4
PHQ4_2_Prefer not to say,3.538936296807824e-4,3.0424142330626246e-4,3.2390762443564123e-4
PHQ4_4_Prefer not to say,2.7318653501117358e-5,0,7.023042509013911e-5
