feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.16588881320150503,0.16573256110078516,0.008274973365567408
i9_health_Yes,0.15812028317934892,0.15862044175473333,0.00850532276615229
r1_1,0.15366692534705453,0.1539103115158844,0.0059928964770305645
i2_health,0.10093825236583404,0.10094861897535168,0.004292281511448374
week_number,0.09618433622925693,0.09632572177081214,0.003959272293778834
age,0.036999240422770314,0.037028816485538546,0.0014661780088398072
i9_health_Not sure,0.025424784835326973,0.02545421706339621,0.002424371054985155
gender_Male,0.02477749976356315,0.0246130855779886,0.001789168132360342
i11_health_Very unwilling,0.02288962518885269,0.022732083949815064,0.0023490284263375763
WCRex1_Very badly,0.021762712402962448,0.021764821937269398,0.002338860848619977
household_size,0.018500590066500257,0.018545286199613355,9.463453642564561e-4
WCRex2_No confidence at all,0.01711967392260241,0.016993693682896632,0.0017717068298690308
vaccination_status_2,0.014204523137342953,0.014217983701815175,0.001063348260764546
WCRex1_Somewhat well,0.01058518097016826,0.010711189326278844,0.0010555773224955147
r1_2,0.009677352603254908,0.009652785597405856,4.4273675854746084e-4
cantril_ladder,0.009510353034196648,0.009511819384037674,3.603006128427164e-4
vaccination_status_3,0.009387071514985895,0.009404817258673164,7.747389875950891e-4
i11_health_Somewhat unwilling,0.008564468044362361,0.00852994828975458,0.00113086956839091
i11_health_Somewhat willing,0.008091461886257315,0.008150631488943943,6.298668217171272e-4
region_South,0.005430534299560988,0.005460323613147252,4.3706927800113486e-4
employment_status_Retired,0.004388671316814399,0.004410259475455572,4.413077151570349e-4
vaccination_status_1,0.00425764367712747,0.004288157096609254,4.056073022688599e-4
employment_status_Not working,0.00379521496345898,0.003778542504884008,4.121021233279276e-4
region_Islands,0.0038066776685700076,0.003746318522080171,3.589293702333156e-4
region_North east,0.0036783152429164744,0.003623411646429405,3.4529921935925627e-4
hl_covid_num,0.0034809586756391338,0.0034734991757563844,1.6097015196726229e-4
PHQ4_2_Not at all,0.0033828417738497704,0.00338228011039283,2.54937710218546e-4
d1_comorbidities_Yes,0.0032791691171993502,0.00329838534850906,2.834077067090795e-4
vl_num,0.0030456538702214515,0.0030531897084618287,1.5430682102927242e-4
PHQ4_4_Nearly every day,0.002853062444572645,0.002823465486861855,2.518401520770544e-4
PHQ4_1_Several days,0.002752755276397844,0.0027489953782443366,1.9617063131719203e-4
PHQ4_3_Not at all,0.002658230304115568,0.00264550236271842,2.1357546634268818e-4
PHQ4_4_Not at all,0.0025132838901365316,0.002534889067433958,2.0881535276956922e-4
PHQ4_1_Not at all,0.0024660011303405927,0.00246982297963968,1.7035536793115008e-4
PHQ4_2_Several days,0.0024139413554636214,0.0024034029988098103,1.8604532035116608e-4
WCRex2_Not very much confidence,0.0022479917484489447,0.002244489279032343,1.4924234267030723e-4
WCRex2_A lot of confidence,0.0022536320539077257,0.002238518525690844,1.5465263472260024e-4
region_North west,0.00222563435979419,0.002214912797180844,1.8735524068082618e-4
WCRex1_Somewhat badly,0.002192625753577232,0.002180629922413059,1.7225358106923307e-4
WCRex1_Very well,0.002155750259355431,0.0021331369422151764,1.5805378617721706e-4
PHQ4_4_Several days,0.002093344255456917,0.0020959851178246084,1.3106622694424098e-4
PHQ4_3_Nearly every day,0.002023645575504072,0.0020182763751042765,1.328978722059996e-4
PHQ4_3_Several days,0.002029541768327778,0.002004224508121908,1.5312246605870528e-4
employment_status_Part time employment,0.0016457145798353153,0.0016552761862101452,9.899181191581219e-5
employment_status_Full time student,0.0016725063293648206,0.0016524201977955383,1.2947681787771643e-4
PHQ4_2_Nearly every day,0.0016350726586209152,0.001638293952451247,1.0383878627649365e-4
employment_status_Unemployed,0.0016000531950404624,0.001593011881121583,1.0349944284226842e-4
PHQ4_1_Nearly every day,0.0015157226830547735,0.0015068645316597762,9.457077614935209e-5
i11_health_Not sure,0.0012913804261342786,0.0012993006927696467,2.3111361876623524e-4
WCRex2_Don't know,0.0012324870398831367,0.0012231029703177693,1.4685066743082875e-4
d1_comorbidities_Prefer_not_to_say,0.0010515570892710598,0.0010568912092724305,9.608507942705773e-5
PHQ4_3_Prefer not to say,0.0010522497729577409,0.0010404679163597587,2.2089560659316486e-4
PHQ4_1_Prefer not to say,0.0010249962777805271,0.0010221852420860419,1.7479747023894395e-4
employment_status_Other,9.855929754129852e-4,9.771845462998407e-4,1.0227916610437235e-4
PHQ4_4_Prefer not to say,8.092324262311346e-4,7.910100102354109e-4,1.2619496850220784e-4
PHQ4_2_Prefer not to say,7.651656495097244e-4,7.556566927980294e-4,1.1672238868353502e-4
