feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.2744420622181816,0.27330775735368484,0.0171216591641585
i9_health_Yes,0.1357437655044522,0.1344946777754868,0.013429944276490316
age,0.06717111763690287,0.06707542845840778,0.00371060938494307
r1_1,0.05798558176329783,0.05753045612952021,0.0036132685820882606
household_size,0.05674314778821912,0.05667816593733377,0.0037002154194708896
week_number,0.049642433603936914,0.04988725067953377,0.0036202142426156026
gender_Male,0.045829842382593244,0.04541017724754595,0.0031175622607918577
i2_health,0.03264927708226725,0.03288034660018602,0.0025020233566819894
vaccination_status_2,0.026358021885343832,0.026247825553902523,0.002300974751603669
PHQ4_1_Not at all,0.01810177509816201,0.017858538472285905,0.0018541444579744844
cantril_ladder,0.016747647788595388,0.016816007502141055,0.0017067445235551138
r1_2,0.016296504923082215,0.01635984243681316,0.00211883913100363
i11_health_Very unwilling,0.014261587755224991,0.014118957341842028,0.002706666095145505
PHQ4_1_Several days,0.013641115383149598,0.013345065494239597,0.001988665839387976
vaccination_status_1,0.012999608210155809,0.013012556453636609,0.0014499812558009164
WCRex1_Very badly,0.01208467432964873,0.011972017713584176,0.0018989833710522286
i11_health_Somewhat willing,0.011803824357501479,0.01170914254793649,0.0016493657475319392
PHQ4_2_Not at all,0.011748288971515183,0.011700544932541647,0.0018784114063752219
PHQ4_4_Nearly every day,0.01051750279772485,0.010451660554373025,9.696702991884811e-4
WCRex2_A lot of confidence,0.008651164603158795,0.008822604156953674,0.0011334503310065094
WCRex1_Somewhat well,0.008828172861950579,0.008549755129329296,0.0015385206175045861
d1_comorbidities_Yes,0.008238011431090111,0.008223540140909385,0.0011205963650268403
PHQ4_3_Several days,0.007219672488968427,0.007157273668031667,0.001097054002248622
PHQ4_2_Several days,0.006813845703579009,0.006559667336671147,0.001313976840919291
PHQ4_1_Nearly every day,0.00632023083994843,0.006345112931920154,0.001283858675383186
PHQ4_4_Several days,0.005912777855259576,0.005913896210823106,9.357669155825823e-4
PHQ4_3_Nearly every day,0.004900696531597425,0.004849669581986214,9.633164510088911e-4
PHQ4_4_Not at all,0.004401098228419292,0.004340462269963527,0.0010361371921169993
employment_status_Not working,0.00434577586270346,0.004312164892860815,6.84500676951381e-4
i9_health_Not sure,0.0041274897755784945,0.004048620326561871,0.0010002345688873507
hl_covid_num,0.003952887615756067,0.003924370321596043,8.748584603670608e-4
WCRex2_Don't know,0.0036297418073577407,0.0035847828031741057,8.036725764069635e-4
region_North east,0.003119818873604315,0.0030752033433963876,8.780030490680098e-4
vl_num,0.002902917230269393,0.002891404867910586,8.104599810871097e-4
region_South,0.0027401035187428033,0.0028409457739001463,6.790591571171268e-4
WCRex2_No confidence at all,0.003099755777002549,0.002838716778849319,0.0011464328630814674
employment_status_Retired,0.002447147643367112,0.0024477446903904475,7.653430355635579e-4
WCRex2_Not very much confidence,0.0023862938925181183,0.0022854807930443215,6.612836081570209e-4
WCRex1_Very well,0.0022068972091758947,0.0022497205653520098,7.362530097490509e-4
region_North west,0.002161705146076348,0.0021933526350358216,6.750637372140167e-4
PHQ4_2_Nearly every day,0.002102718151513612,0.002137508542405674,7.108171980120655e-4
employment_status_Part time employment,0.0021550548614763104,0.0020137672766270247,7.25577969321425e-4
PHQ4_3_Not at all,0.0017201557075796389,0.0016110593570479912,7.220621701454627e-4
i11_health_Somewhat unwilling,0.0021072860667801295,0.0015642874633677896,0.0018098809770272306
employment_status_Unemployed,0.001322294209642781,0.0012834721806414145,5.058042432933242e-4
vaccination_status_3,0.0011598690917991982,0.0011436635170023021,5.787172778029626e-4
employment_status_Full time student,0.001081826624961586,0.001053561002413024,3.6884119285394734e-4
employment_status_Other,0.0010410173255326468,9.909581789207607e-4,4.354009857943775e-4
region_Islands,9.161610808589569e-4,8.682231412105979e-4,4.4938510722015133e-4
WCRex1_Somewhat badly,8.458378019803152e-4,8.353980392260622e-4,4.8139247985287437e-4
i11_health_Not sure,7.095814305018528e-4,7.046604215299654e-4,4.3961770175720373e-4
d1_comorbidities_Prefer_not_to_say,4.1346958003028365e-4,3.8098807071785786e-4,2.8067011829485753e-4
PHQ4_1_Prefer not to say,4.092917614642296e-4,3.4785686458356426e-4,3.2688870455493973e-4
PHQ4_2_Prefer not to say,4.010296718075335e-4,3.1009359429623923e-4,3.1733925751684984e-4
PHQ4_3_Prefer not to say,3.895585009580636e-4,3.069636003635736e-4,3.363012180117533e-4
PHQ4_4_Prefer not to say,5.086375703380238e-5,0,1.0316559473734068e-4
