feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.22158197455982906,0.22191169993373205,0.011539835280986236
i9_health_Yes,0.15832412592251813,0.15942787404340908,0.007554579553016645
r1_1,0.05590347616641315,0.05615832721892484,0.0027881323759180498
household_size,0.05331004619028257,0.0531187190230466,0.0028313997995533893
gender_Male,0.050695973140983265,0.0508084878456371,0.003343524201794607
age,0.04622784236197596,0.04631523359308812,0.0018101399960565763
week_number,0.03290019587510501,0.03291039176099308,0.0011098101180257768
i11_health_Very unwilling,0.02940472732792427,0.029419635191855913,0.0025072773666450984
i2_health,0.025970463144828176,0.025925444854434314,9.843346736709388e-4
vaccination_status_2,0.022544985453515062,0.022406830614698184,0.0017630369667693054
i11_health_Somewhat unwilling,0.01907636983611484,0.01916488340851196,0.002016010214396048
cantril_ladder,0.01614345002773768,0.016134611528109143,5.878125719867574e-4
r1_2,0.015728401543055905,0.015639766593063535,5.437733268037139e-4
vaccination_status_1,0.015642287394940252,0.015582323328770027,0.0012897380948354738
WCRex1_Somewhat well,0.014224107845949758,0.014266872890732002,0.001494660021199121
PHQ4_1_Not at all,0.014099372048293195,0.014210676498053538,0.001167041329868555
WCRex1_Very badly,0.013863771838628261,0.013872100288447755,0.0012843203573697187
WCRex2_No confidence at all,0.013702517403451735,0.013517001949189873,0.001495399804107941
i9_health_Not sure,0.013043120258097542,0.013030468102278196,0.0012427703881586411
i11_health_Somewhat willing,0.011652143774340297,0.011595905171770678,9.065606676529438e-4
PHQ4_2_Not at all,0.011621671972757958,0.011583132350280058,9.094177874026548e-4
PHQ4_1_Several days,0.009438672971590076,0.009567207691439542,7.472355986288173e-4
PHQ4_3_Several days,0.008751332946751726,0.00872029319161263,7.583996350336173e-4
WCRex2_A lot of confidence,0.008212140980653987,0.008206550942335435,7.631148046479038e-4
PHQ4_2_Several days,0.006928756705206722,0.006884513357030515,5.064246044623767e-4
vl_num,0.006163486834946901,0.006148296084013121,3.284548740336006e-4
hl_covid_num,0.005987076029066521,0.005958487545593267,0.00027686064709003284
d1_comorbidities_Yes,0.005789909812368825,0.005754346075939391,3.966365387067856e-4
PHQ4_4_Several days,0.005658431684648051,0.00562451457042888,3.992254770594247e-4
PHQ4_4_Not at all,0.005543588889076812,0.005548875845326591,3.2739118406763907e-4
PHQ4_1_Nearly every day,0.005603675327955642,0.005545312061738191,4.8175050502158366e-4
PHQ4_4_Nearly every day,0.005243070805856214,0.0052851282425428,3.421734120177272e-4
vaccination_status_3,0.004656593004634496,0.004647655387790878,3.5973400600656814e-4
PHQ4_3_Nearly every day,0.004520767782615004,0.004478856991447237,3.157659887021638e-4
PHQ4_3_Not at all,0.003983665504782972,0.003982749128910978,2.89074377956569e-4
region_South,0.003925232397732638,0.003920920029710187,2.2426800722915766e-4
region_North west,0.0038277657981117554,0.0037916868125432764,2.6967402755039e-4
WCRex2_Don't know,0.0036734304632047637,0.003682051513370626,4.689172955978876e-4
employment_status_Retired,0.003654280368436186,0.003629378944411716,2.8615131920631335e-4
region_North east,0.0036538740855568985,0.0036131598324387866,2.5406425232696935e-4
WCRex2_Not very much confidence,0.00360481246358935,0.003605008597224949,2.5292924888432584e-4
employment_status_Part time employment,0.0035103142032581166,0.0035255051320413795,2.1027815675778118e-4
WCRex1_Somewhat badly,0.003510886951841583,0.0034803360327662464,2.70927752626069e-4
employment_status_Unemployed,0.003386901332556545,0.003375998185958632,2.3969656493835826e-4
PHQ4_2_Nearly every day,0.003359382677619686,0.0033432413892754047,2.880825199867162e-4
WCRex1_Very well,0.0029528808790670064,0.002945952589881589,2.6957369480868823e-4
region_Islands,0.0028192423502649967,0.002832436552775641,1.9348529078772202e-4
employment_status_Not working,0.0026137694905055196,0.0026006386899891883,2.1598470834764737e-4
i11_health_Not sure,0.0025886110253666964,0.002547436876548302,3.736073944346432e-4
PHQ4_1_Prefer not to say,0.0020001972580605022,0.001980835008154852,3.1587447983569364e-4
employment_status_Full time student,0.001987118884207264,0.0019798165672867242,1.4824453788443538e-4
employment_status_Other,0.0017072674100611686,0.0016800065264482252,1.7002363570340286e-4
PHQ4_3_Prefer not to say,0.0014808986653061993,0.0014619299486654763,2.3362956848610482e-4
PHQ4_2_Prefer not to say,0.0014106602497179965,0.0014042131332116896,2.2610266914616063e-4
d1_comorbidities_Prefer_not_to_say,0.0011332628235063405,0.001131346171567345,1.0888770955089822e-4
PHQ4_4_Prefer not to say,0.0010570168551327767,0.0010378776349370276,1.445815386779874e-4
