feature,mean_importance,median_importance,sd_importance
r1_1,0.17052165392774163,0.17032376077361516,0.006490375110175404
i11_health_Very willing,0.16632181652564434,0.16537050512757662,0.01111973296655496
i9_health_Yes,0.1560335543847048,0.15453125441264898,0.011683364609216356
week_number,0.1498575666354245,0.14952376595480757,0.005655185289540877
i2_health,0.1243981771140858,0.12444966381037,0.0041455445080028986
age,0.04896767829044724,0.048853924180745106,0.0024335435964706665
gender_Male,0.025074305732327197,0.025012785618372297,0.0015364203379257346
household_size,0.024302910709626244,0.0241871619733825,0.00210492607034747
WCRex1_Very badly,0.01278462866161759,0.012319237885803015,0.002300123860059484
cantril_ladder,0.00944248393536967,0.009273937646681243,0.0012291084476753992
region_South,0.009194251139346436,0.009074000849009575,8.483634437107765e-4
WCRex2_No confidence at all,0.009058527804095724,0.008824673530345982,0.0015754377437427855
WCRex1_Somewhat well,0.007198497461349015,0.007063294478608715,0.0010396835310898264
r1_2,0.006987813394043299,0.007024765672045652,0.0010920340251338065
region_Islands,0.006455448052355984,0.0064675551012007716,6.620317068248833e-4
i11_health_Very unwilling,0.005934722229892994,0.0056550120495306114,0.0015910239473015577
i11_health_Somewhat willing,0.0050332748481690115,0.0048965845507804705,9.722603560320068e-4
vaccination_status_1,0.0048335898046273015,0.004685431229005472,8.306147834794915e-4
vaccination_status_2,0.004883395535426786,0.004555620770018589,0.0024044936815171324
PHQ4_4_Nearly every day,0.004424974131908601,0.004495242653696259,5.644285217695901e-4
PHQ4_2_Not at all,0.004333835769342203,0.004350101150724837,7.605057170912806e-4
PHQ4_1_Several days,0.003959092995581463,0.0038835729046585938,6.225786662134733e-4
region_North east,0.003094856658665971,0.003057523890902647,6.822065119985853e-4
PHQ4_1_Not at all,0.0027613737723521064,0.002676173983202655,6.963583335437501e-4
d1_comorbidities_Yes,0.002598337754666038,0.0026256425306687117,5.329796629076294e-4
employment_status_Not working,0.0025268461420215656,0.0025237695567688727,5.110957045156288e-4
i9_health_Not sure,0.003333692755040969,0.0024802052058223835,0.0025719521618944763
PHQ4_2_Several days,0.0023560669199069223,0.002385480062365432,5.513638080127549e-4
PHQ4_3_Prefer not to say,0.0022656491277620347,0.0022937871630253474,6.481833301354828e-4
region_North west,0.0017655263056826848,0.0017145092526355018,5.48990423898112e-4
PHQ4_3_Not at all,0.0015724790845104628,0.0015460798291847024,5.701443912345681e-4
PHQ4_4_Several days,0.001202569447078211,0.0011928288466932038,4.522259926547933e-4
PHQ4_3_Several days,0.001122744306416578,0.0011420180076759938,3.822557320663143e-4
hl_covid_num,0.0011348301262340777,0.0011131738373823126,3.4941691458651597e-4
WCRex2_Not very much confidence,0.0010971258314124018,0.0010341640703916326,4.241755429589745e-4
PHQ4_3_Nearly every day,0.0010436541604111448,9.830718198081537e-4,4.2964370315098986e-4
employment_status_Retired,0.001002762673310893,9.806332877622898e-4,4.487522025183388e-4
WCRex2_A lot of confidence,0.0010010189575813079,9.24076657469973e-4,3.2365766482533685e-4
vl_num,9.080289961110705e-4,8.932076455234142e-4,4.094269633799113e-4
WCRex1_Very well,8.450811635395914e-4,8.638393525928166e-4,3.343066407910728e-4
PHQ4_2_Nearly every day,7.637970290160156e-4,7.764786717034978e-4,3.3296737297010124e-4
PHQ4_4_Not at all,8.058031789771341e-4,7.449048002923018e-4,3.701500646467263e-4
PHQ4_2_Prefer not to say,6.763455493629761e-4,6.416841585058592e-4,4.113935619012529e-4
PHQ4_1_Nearly every day,6.516312391349727e-4,6.125468130246495e-4,3.438877170930553e-4
employment_status_Unemployed,5.68677881213324e-4,5.172582372269278e-4,3.001947600909249e-4
employment_status_Other,5.6995994136172e-4,5.162246896449183e-4,2.859443223230069e-4
employment_status_Part time employment,5.714549529825148e-4,5.044188653624831e-4,2.9081480725747866e-4
employment_status_Full time student,4.8764213434882025e-4,4.6484584909965287e-4,2.5962924642002186e-4
PHQ4_1_Prefer not to say,5.21434526052819e-4,4.554538279054047e-4,3.503279188787065e-4
WCRex2_Don't know,4.875078286148674e-4,4.3659804632252325e-4,3.043639988619815e-4
vaccination_status_3,6.367087259001215e-4,4.329239357221395e-4,6.833584422700738e-4
WCRex1_Somewhat badly,4.7895630491916864e-4,4.248574304625156e-4,2.5422541821638856e-4
i11_health_Somewhat unwilling,5.063390447268443e-4,3.629014398773225e-4,5.561256417882258e-4
d1_comorbidities_Prefer_not_to_say,3.0626930762322997e-4,2.7626364611039393e-4,2.1900781092543242e-4
i11_health_Not sure,1.600284841877654e-4,1.5423958735301486e-4,1.1555600384737433e-4
PHQ4_4_Prefer not to say,1.7260060574582852e-4,1.265839066173858e-4,1.7799564684463926e-4
