feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.22272649316588333,0.22159356652300494,0.009167757091686735
i9_health_Yes,0.158919908570077,0.15857794185788782,0.00860034289991643
r1_1,0.055572989180390844,0.05555523097608675,0.0025475569547821954
household_size,0.053316805623184166,0.05362912984277554,0.0027443117001189187
gender_Male,0.05019157340101496,0.05034917285068328,0.002975843790224278
age,0.04637824968627259,0.04651495109915289,0.0020458732669311917
week_number,0.0329908321224847,0.033082638197173005,0.0012662597052195317
i11_health_Very unwilling,0.029859010551977306,0.02951888531312101,0.0028530074351708046
i2_health,0.02590482192903371,0.025787451906413444,9.69049832725561e-4
vaccination_status_2,0.022464152959368516,0.022357512986433133,0.0017735813205865553
i11_health_Somewhat unwilling,0.018926453819251524,0.0189910942228335,0.001762316004268056
cantril_ladder,0.016210383653688824,0.016224383304204684,6.272439810358328e-4
vaccination_status_1,0.01575335091303962,0.015678915817749422,0.0013409699427424017
r1_2,0.015669462741256752,0.01564444006320491,5.031527782016897e-4
PHQ4_1_Not at all,0.013871545561217,0.013944187602242746,0.0011564155034129572
WCRex1_Somewhat well,0.013962854464639554,0.013881503392945528,0.0012179166995212722
WCRex1_Very badly,0.013735265570515015,0.013841380504450967,0.0015155052030466703
WCRex2_No confidence at all,0.013586115593270956,0.01376640408481598,0.0015760478175477445
i9_health_Not sure,0.013006919403739426,0.012764346793850315,0.0015692308033180842
PHQ4_2_Not at all,0.0116550820276194,0.011709046065280775,9.475232450887329e-4
i11_health_Somewhat willing,0.011675102256813789,0.011656941566735902,8.145011788671081e-4
PHQ4_1_Several days,0.009361967907122848,0.00935972151838737,8.271441055686274e-4
PHQ4_3_Several days,0.008883277232644598,0.008821462492516736,7.333450150756871e-4
WCRex2_A lot of confidence,0.008151578163846613,0.008126722964436353,7.170485698685219e-4
PHQ4_2_Several days,0.006890316763017633,0.0068524959852329,5.222791743923177e-4
d1_comorbidities_Yes,0.0058549116045645685,0.005858188812609847,3.854231910674321e-4
PHQ4_4_Several days,0.005645532891750927,0.005622649970210907,3.768818611064474e-4
hl_covid_num,0.0056344968309156385,0.005595834970243022,2.5846861690625734e-4
vl_num,0.005585814065212998,0.005588267600818155,2.684669105568178e-4
PHQ4_4_Not at all,0.0055507148590775495,0.005521333485587191,3.6325538090337513e-4
PHQ4_1_Nearly every day,0.005616368786678864,0.005479270111865976,5.685549636343467e-4
PHQ4_4_Nearly every day,0.005172463208299724,0.005144445380133616,3.746716906330386e-4
vaccination_status_3,0.0046642106053952,0.00464450881599542,3.238149188346027e-4
PHQ4_3_Nearly every day,0.004565767574259288,0.004580666304930114,3.238894000955525e-4
PHQ4_3_Not at all,0.004038797381320363,0.004031482742685534,2.972505553503176e-4
region_South,0.003953579906054446,0.003934762894882517,2.4280225920834375e-4
region_North west,0.003879358536045702,0.003854910884335653,2.3460154065653958e-4
WCRex2_Don't know,0.0036726769121223062,0.003682201827567272,4.6133192996126435e-4
employment_status_Retired,0.003663007421264734,0.0036575968069230296,2.653118152508999e-4
region_North east,0.003634194419084078,0.003597550063939472,2.597196963195526e-4
WCRex2_Not very much confidence,0.0036115260002847075,0.00358736867675142,2.2543981670242245e-4
WCRex1_Somewhat badly,0.0034619602689432466,0.0034477870465401688,2.627814269716263e-4
employment_status_Unemployed,0.0034227288469044397,0.0034264999732168374,2.177584798695296e-4
employment_status_Part time employment,0.003420783550822,0.0033944814146974174,2.2693556058545292e-4
PHQ4_2_Nearly every day,0.0034049966264905296,0.0033668757559940994,2.623024877850331e-4
WCRex1_Very well,0.002972962989270209,0.0029926564085461624,2.5696521357073017e-4
region_Islands,0.002782035407051864,0.002787085705514539,1.9079882087084582e-4
employment_status_Not working,0.002619769658815251,0.0026192890539869238,2.490970470461137e-4
i11_health_Not sure,0.0025661762616299086,0.0025581756443276895,3.4633685631591915e-4
PHQ4_1_Prefer not to say,0.0020316415265492515,0.0020257835297781126,2.7571101224996687e-4
employment_status_Full time student,0.002001189223075753,0.002003536145562616,1.396990366840145e-4
employment_status_Other,0.0017384727662676817,0.0017090315244368244,1.5846296848852918e-4
PHQ4_3_Prefer not to say,0.0015036603625584147,0.0014893866567442348,2.7300182422118516e-4
PHQ4_2_Prefer not to say,0.0014585415178083722,0.0014322611455290274,2.3679302979411865e-4
d1_comorbidities_Prefer_not_to_say,0.001127305025970173,0.0011193897189279661,1.2168746318978266e-4
PHQ4_4_Prefer not to say,0.00107984170414114,0.001072022071592782,1.3732901102020073e-4
