feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.276754547059349,0.2775828680330551,0.020592035258890338
i9_health_Yes,0.13290995445311013,0.13062846252198426,0.01434894199563814
age,0.06721090994591271,0.06699245559476602,0.0036992543375987596
r1_1,0.05914489571122407,0.05889517986435021,0.004075301139585282
household_size,0.05678243760589927,0.056640911068943714,0.0029440040661104032
week_number,0.049498865942791556,0.049202495236019814,0.0029463144435720166
gender_Male,0.0456372691471779,0.045750384138134606,0.0027419171304850602
i2_health,0.03283632830573175,0.03294776867058017,0.002461251732287781
vaccination_status_2,0.025847581883545797,0.025780792594836587,0.0022753510421824235
PHQ4_1_Not at all,0.018048141876117845,0.01810191984364439,0.002126114157367053
cantril_ladder,0.01643499182089599,0.016623075364697742,0.0018116549555272303
r1_2,0.01597341187202851,0.015840969289413996,0.0018570955734862396
i11_health_Very unwilling,0.014200073572896866,0.014193287891510255,0.003193446889471772
PHQ4_1_Several days,0.013464101408052955,0.013428261734540165,0.0020075403439453357
vaccination_status_1,0.013062407899009565,0.013095691471857088,0.0016264873517050182
WCRex1_Very badly,0.012579684497355841,0.012801163770349018,0.002104571603999795
i11_health_Somewhat willing,0.012093283633642277,0.012029953877636897,0.0015676565567918177
PHQ4_2_Not at all,0.01182117036910308,0.011690919463590518,0.0016832440325780993
PHQ4_4_Nearly every day,0.01042899555476938,0.010308969537915911,0.0010510971494992571
WCRex1_Somewhat well,0.008774017524386642,0.008747992049187853,0.0017508537438938295
WCRex2_A lot of confidence,0.008584672587494374,0.008651165989935334,0.0011561659875113353
d1_comorbidities_Yes,0.008200894015870248,0.008193899954817462,0.0011500752595523585
PHQ4_3_Several days,0.007253107746303454,0.007235274899527316,0.0011477339900949075
PHQ4_2_Several days,0.006774435542070662,0.006650915423844479,0.001083188546875277
PHQ4_4_Several days,0.0060579958164583845,0.005952850463401368,0.0012014514268825595
PHQ4_1_Nearly every day,0.0060526068902427045,0.0059336143675419095,0.001240135520268241
PHQ4_3_Nearly every day,0.004804125363131969,0.004791161634673305,7.699839542626803e-4
employment_status_Not working,0.004533783999514894,0.004468967227694633,8.250400772209114e-4
PHQ4_4_Not at all,0.004525803366909791,0.004360927563205306,0.00109370880660468
vl_num,0.004292868877179257,0.004122137030880149,9.9390240009688e-4
i9_health_Not sure,0.004145802302135591,0.004027385658147116,9.167586394773659e-4
WCRex2_Don't know,0.0036812184078469333,0.003645978458343431,7.075592335860995e-4
WCRex2_No confidence at all,0.0032706188587269653,0.003084177971421971,0.001061841107940416
region_North east,0.003040460791722422,0.0029785287669857954,8.090729444344344e-4
region_South,0.002914405416895167,0.0028416736014888733,6.896724829960472e-4
WCRex2_Not very much confidence,0.0024307817423497,0.0024743645694021705,8.201742200083944e-4
region_North west,0.0023602295033788292,0.0024287798113158884,7.391146427142036e-4
employment_status_Retired,0.002440422957069366,0.0023313565408762645,8.009644103648704e-4
PHQ4_2_Nearly every day,0.0022949115545341636,0.002319561498693081,7.35089938484618e-4
WCRex1_Very well,0.002211789871887963,0.002229640420511371,7.347170034360889e-4
employment_status_Part time employment,0.002221212869637017,0.002179869594284037,7.527651475855907e-4
hl_covid_num,0.001965277699763121,0.0020074719385547307,6.898504467490162e-4
PHQ4_3_Not at all,0.0016598796713182071,0.001561530348647578,6.648604506379038e-4
i11_health_Somewhat unwilling,0.0019705359504126573,0.0013427518630700424,0.0015760280150984977
vaccination_status_3,0.001319481917840926,0.0012612144950712736,7.528374940097203e-4
employment_status_Full time student,0.001162412524874352,0.0011790682036669747,4.402040551014117e-4
employment_status_Unemployed,0.0011001358477008114,0.0010390632362004965,4.769442727553429e-4
employment_status_Other,9.83253864965123e-4,9.921785151839654e-4,4.2147897059724833e-4
WCRex1_Somewhat badly,9.110292911830276e-4,8.674798114969337e-4,5.731758999270814e-4
i11_health_Not sure,7.627399292907287e-4,7.576916579981847e-4,3.8468728822489744e-4
region_Islands,7.520794890019142e-4,7.409445030298121e-4,3.7239027460207177e-4
d1_comorbidities_Prefer_not_to_say,4.912859680918118e-4,4.221122371432897e-4,2.896141643901862e-4
PHQ4_3_Prefer not to say,4.2284424109111915e-4,3.7147429431309267e-4,3.872898613570163e-4
PHQ4_2_Prefer not to say,3.7518311195102545e-4,3.491442623388709e-4,3.1319560830303007e-4
PHQ4_1_Prefer not to say,3.994144422158717e-4,3.3978099338161495e-4,3.045232051550211e-4
PHQ4_4_Prefer not to say,1.292274859383195e-4,0,1.761300324805203e-4
