feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.16571510382496613,0.16613022828159374,0.008222680176699693
i9_health_Yes,0.1592005063917737,0.1592246648555461,0.008618500484534813
r1_1,0.15428946543581704,0.15502083222597368,0.006295635276333486
i2_health,0.10007860696747267,0.10039363546477745,0.0036834079753199447
week_number,0.09659059422052627,0.09666818857298692,0.003734034294446331
age,0.03658877422360494,0.036606401892411836,0.001681045047236874
i9_health_Not sure,0.025370063607862727,0.025109973029433845,0.0027158486303436435
gender_Male,0.02462602188173519,0.024373568375321793,0.0020038942703224255
i11_health_Very unwilling,0.022592186430661156,0.022478283101503578,0.0020886908978105306
WCRex1_Very badly,0.021330630326455872,0.021436389029160143,0.0020659921182555048
household_size,0.018229130530836257,0.01813929431964802,0.0010605392246441124
WCRex2_No confidence at all,0.017336256489738196,0.01704366380952354,0.0017831006932888139
vaccination_status_2,0.014376899753768274,0.014401599566244115,9.13751987209422e-4
WCRex1_Somewhat well,0.010768714240295981,0.010701942157781667,0.0011925403023826818
cantril_ladder,0.009572123657829296,0.009547038387684482,3.550294386905325e-4
r1_2,0.009576501589511548,0.00953002586107021,4.031417806989659e-4
vaccination_status_3,0.009368505360572366,0.009335958177165316,6.739246077776412e-4
i11_health_Somewhat unwilling,0.008418305910677536,0.008402345996105206,0.001058409562803539
i11_health_Somewhat willing,0.008088452372631475,0.008040765650142436,5.587004988732952e-4
region_South,0.0054331764408287065,0.005413509547197277,4.451525945477157e-4
employment_status_Retired,0.004405734303602873,0.004372456215211184,4.074317738820021e-4
vaccination_status_1,0.004259330497038484,0.004197283383002187,4.58131900679139e-4
region_Islands,0.0038464880654060962,0.003825751312040976,3.1268179810272994e-4
employment_status_Not working,0.00380830541839126,0.0037645467773542774,4.378727797089984e-4
region_North east,0.0036917990564228845,0.003693981157157687,3.3053379227076466e-4
PHQ4_2_Not at all,0.003452176901635771,0.0034421193850686285,2.7087483751762545e-4
hl_covid_num,0.0034308416724949248,0.003414864733018607,1.416950973231492e-4
d1_comorbidities_Yes,0.0032258648379380264,0.00322159753995078,2.376659649621991e-4
vl_num,0.0031802435170355504,0.003166383412761575,1.561436254980263e-4
PHQ4_4_Nearly every day,0.002848227126538462,0.0028436147527377,2.346071157033495e-4
PHQ4_1_Several days,0.0027716463316946062,0.002745294279692308,2.0782081572365865e-4
PHQ4_3_Not at all,0.0026901128187975347,0.0026872553057270057,2.2500043385090008e-4
PHQ4_4_Not at all,0.0025259524610603368,0.002491719785518896,2.2279424671058003e-4
PHQ4_1_Not at all,0.002494318420507437,0.0024806341064651087,1.7597345076207963e-4
PHQ4_2_Several days,0.0024185210446093807,0.0023952026050870615,1.7644340619704456e-4
WCRex2_A lot of confidence,0.002266349886748546,0.0022494311696796736,1.671745326758574e-4
WCRex2_Not very much confidence,0.002252776834745707,0.002225714380225398,1.3715982757351463e-4
WCRex1_Somewhat badly,0.0021905675675392908,0.0021737313585296694,1.7472357134739596e-4
WCRex1_Very well,0.0021547525470516663,0.0021480778229317405,1.4664545603122614e-4
region_North west,0.0021545634919653152,0.0021464328533567314,1.8277719922652256e-4
PHQ4_4_Several days,0.0020821077661530908,0.002080799766459675,1.322660408715429e-4
PHQ4_3_Nearly every day,0.0020519263030619713,0.0020405491568249883,1.372713658777258e-4
PHQ4_3_Several days,0.002036885937008942,0.002036418528216513,1.5161772065554156e-4
employment_status_Full time student,0.0016414006121184793,0.0016549761028207054,1.450875504200103e-4
employment_status_Part time employment,0.0016443755418937582,0.0016406132829867278,1.0263817759471808e-4
employment_status_Unemployed,0.0016051106719599311,0.0016023287829707044,9.717337894989069e-5
PHQ4_2_Nearly every day,0.0016035813038257755,0.0015858736886280131,1.1194541218850712e-4
PHQ4_1_Nearly every day,0.0015221873626673995,0.0015065806739795735,1.0800685592294402e-4
i11_health_Not sure,0.0012626112220853291,0.0012740474290221762,2.025341817931155e-4
WCRex2_Don't know,0.0012097908621805892,0.0012024279240584609,1.4530504803559005e-4
d1_comorbidities_Prefer_not_to_say,0.0010445768372434928,0.00104713721486088,9.405577771990228e-5
PHQ4_1_Prefer not to say,0.0010528328636974877,0.0010314314010196213,1.5111680585159573e-4
PHQ4_3_Prefer not to say,0.00103712543372962,0.0010237379481684832,1.9653663176712058e-4
employment_status_Other,0.0010065655619494406,0.0010047035989902827,1.0763284059266828e-4
PHQ4_4_Prefer not to say,8.168634903261716e-4,7.938235481927812e-4,1.3577842790151338e-4
PHQ4_2_Prefer not to say,7.634657713090695e-4,7.542682976617952e-4,1.1643520957781144e-4
