feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.168546307352937,0.16881764940854305,0.008190254596536547
i9_health_Yes,0.15620695455724595,0.15560126156789728,0.007914725791780411
r1_1,0.15433963113971988,0.15448204989977782,0.0058358633458623745
i2_health,0.09959201143017364,0.09941403210432323,0.0036723754206741998
week_number,0.09646760566188894,0.09648256122428062,0.003849849893045294
age,0.03683879059177984,0.03673015597857522,0.0018777538308465441
i9_health_Not sure,0.026347183090310092,0.02592779379927414,0.002557302148459977
gender_Male,0.02456143311677538,0.02454917884459132,0.0018690208494180599
i11_health_Very unwilling,0.02265737418431383,0.022500181615872493,0.0024567762089687936
WCRex1_Very badly,0.021223117199133612,0.021066501314348028,0.0020311832191578323
household_size,0.018370511913564872,0.018435470464364126,8.65684902583177e-4
WCRex2_No confidence at all,0.01748557731313012,0.01737144918464139,0.0019562185775351057
vaccination_status_2,0.014363377109446612,0.014277989876992948,0.0012336609356734165
WCRex1_Somewhat well,0.010717649111605524,0.010840399008283548,0.0010266349041279316
cantril_ladder,0.009591843230972742,0.009660252559098147,3.1543031884736486e-4
r1_2,0.009622819216609648,0.009626327657714616,4.1835051664681355e-4
vaccination_status_3,0.009412270992916343,0.009477011521516244,7.412220852446989e-4
i11_health_Somewhat unwilling,0.008337641357458346,0.008247612152960188,0.0010521709711077993
i11_health_Somewhat willing,0.008226767652870018,0.008197626774820903,5.493832112164014e-4
region_South,0.005392758517722266,0.005439844131533919,4.258812454501966e-4
employment_status_Retired,0.004340200623671149,0.004338461454457132,3.9808011907944816e-4
vaccination_status_1,0.004171450946073907,0.004172346334116988,3.904809545182315e-4
region_Islands,0.003839203833732454,0.0038546126933676674,3.325332458675276e-4
employment_status_Not working,0.0038301322082640215,0.0037686252653708298,4.1012704358593655e-4
region_North east,0.0037523049530933865,0.003749454954236153,3.750184669110918e-4
PHQ4_2_Not at all,0.003417843452123657,0.003387026176559431,2.699355070746114e-4
d1_comorbidities_Yes,0.0032529622080764028,0.0032553614076073307,2.5206861547207477e-4
hl_covid_num,0.0032184708021964848,0.0032344834249257927,1.5433887237083848e-4
vl_num,0.0029201825622395365,0.002910167305909513,1.4073362470007396e-4
PHQ4_4_Nearly every day,0.00285683588837804,0.0028457340881201704,2.282893855028402e-4
PHQ4_1_Several days,0.002767792481077277,0.0027424526788296243,2.0754087503328114e-4
PHQ4_3_Not at all,0.0026623587562037616,0.002663113534456675,2.3397848743267577e-4
PHQ4_4_Not at all,0.0025142010953276557,0.00249734529672201,2.1918482281187132e-4
PHQ4_1_Not at all,0.0024825118932925343,0.002490359357752034,1.6944310623303119e-4
PHQ4_2_Several days,0.0024028430452355575,0.0023909589589675077,1.8241581588582055e-4
WCRex2_A lot of confidence,0.0022486734189794554,0.0022412714813269275,1.5728566478349134e-4
WCRex2_Not very much confidence,0.002220963901941997,0.0022194777412926684,1.5588902889060105e-4
WCRex1_Somewhat badly,0.0021878139699772828,0.0021836989102502454,1.5028377935987904e-4
WCRex1_Very well,0.0021762620318736786,0.0021800730349465117,1.6125652818234858e-4
region_North west,0.0021918489680404687,0.0021743261098112945,1.9956331905865546e-4
PHQ4_4_Several days,0.0020844387002787548,0.002088054845497988,1.388680550198119e-4
PHQ4_3_Several days,0.002022203737393067,0.002004957778130443,1.4781046717056009e-4
PHQ4_3_Nearly every day,0.0020312376371068967,0.0019990816661481807,1.5985236355589054e-4
employment_status_Full time student,0.0016568010550029662,0.001658955103824672,1.4417722454250828e-4
employment_status_Part time employment,0.001649419334281463,0.0016531544184961724,9.439927481023292e-5
PHQ4_2_Nearly every day,0.00162305945899968,0.001617603102585903,1.1987698370060039e-4
employment_status_Unemployed,0.001591076976196097,0.001584280849397684,1.1232642459929177e-4
PHQ4_1_Nearly every day,0.0015143092418739392,0.0015111447689668011,1.0018185625502333e-4
i11_health_Not sure,0.0012322740346019955,0.0012459863033815945,1.748055720532703e-4
WCRex2_Don't know,0.0012060530904445099,0.001192598239773413,1.428208398716876e-4
d1_comorbidities_Prefer_not_to_say,0.0010524556098487005,0.0010494473930262374,9.513263462543605e-5
PHQ4_1_Prefer not to say,0.00102740487339818,0.0010436679758115282,1.485970753256748e-4
PHQ4_3_Prefer not to say,0.0010112694541617,9.97660459185811e-4,1.68385778830289e-4
employment_status_Other,9.873355562039171e-4,9.8419173003532e-4,8.707866353923763e-5
PHQ4_4_Prefer not to say,7.974694641515075e-4,7.924172071603897e-4,1.2915976986658972e-4
PHQ4_2_Prefer not to say,7.567099956832965e-4,7.379000646426681e-4,1.1721033476437018e-4
