feature,mean_importance,median_importance,sd_importance
r1_1,0.17096427509790812,0.1711183020378721,0.006149097868547661
i11_health_Very willing,0.16433331371346133,0.16551319662688235,0.009030806902003552
i9_health_Yes,0.15678116837399989,0.15638011249693573,0.01054165502175197
week_number,0.15008591423712342,0.14958809306720094,0.00496728908468464
i2_health,0.12441046253707168,0.12457745803582651,0.0047138237148942885
age,0.04848222414118048,0.04843245153671722,0.002739948334015061
gender_Male,0.024518682310872914,0.024519779340752106,0.0017400456362468186
household_size,0.024096255386845795,0.02421308251145357,0.0018232494402993826
WCRex1_Very badly,0.012631920791013149,0.012330189222616614,0.002370112301607816
cantril_ladder,0.009682564330362844,0.009647545966204178,0.0011049865929177144
region_South,0.00929981560549518,0.009365404974257203,9.029623974611564e-4
WCRex2_No confidence at all,0.00918428301816986,0.009003063966618369,0.001687168543467902
WCRex1_Somewhat well,0.007213644256752472,0.007311760471771157,9.86737506589172e-4
r1_2,0.006893142272957733,0.0068246395976934784,9.641882848416104e-4
region_Islands,0.006512258160168151,0.006473726446194615,7.927967616779019e-4
i11_health_Very unwilling,0.005941212832795917,0.00560220799528511,0.0017580171961551784
vaccination_status_1,0.005046628200503189,0.005102947214480744,7.822331356238692e-4
i11_health_Somewhat willing,0.005045546474650984,0.005078818619450298,8.864582031177324e-4
vaccination_status_2,0.005324533359262842,0.005051323683515851,0.002552599743615385
PHQ4_4_Nearly every day,0.0043559129299306915,0.004320103293360578,5.92051015534458e-4
PHQ4_2_Not at all,0.004393196543541633,0.004296663597206063,8.933351894970104e-4
PHQ4_1_Several days,0.004021754691104349,0.00391927406112012,6.87505320775711e-4
region_North east,0.0030990875165660616,0.00309379494516458,6.993691195164257e-4
PHQ4_1_Not at all,0.00276446558652624,0.0027650383978690928,5.344609532689336e-4
d1_comorbidities_Yes,0.00273540676761116,0.002721883346692199,5.451541661714879e-4
employment_status_Not working,0.0026619064870583237,0.0026164190454552217,5.315491287328548e-4
PHQ4_2_Several days,0.002447517053055636,0.0025254125894210878,5.701803920173235e-4
i9_health_Not sure,0.0033164441304499494,0.002441595171255146,0.003084463510108786
PHQ4_3_Prefer not to say,0.0021839569376356726,0.0021863882631902734,6.403297415125796e-4
region_North west,0.0016945632362111091,0.001657359342729034,5.329152641776728e-4
PHQ4_3_Not at all,0.0014204967069475641,0.0013604835325430973,5.321565256730628e-4
hl_covid_num,0.0014392407938686109,0.0013503905762278215,4.3551662291168837e-4
PHQ4_4_Several days,0.0012445166816749003,0.0012116720038618423,4.4547148280934043e-4
WCRex2_Not very much confidence,0.0011882445894597895,0.0011716236225805194,4.348601253118775e-4
PHQ4_3_Several days,0.001101985076260671,0.0010722947015084628,4.250265890481225e-4
PHQ4_3_Nearly every day,0.0010805238426076528,0.0010564352833692537,3.55209341026424e-4
WCRex2_A lot of confidence,0.0010582450097248257,0.0010307936182854488,3.6104088836577734e-4
employment_status_Retired,9.74762904626325e-4,8.675050533383359e-4,4.942755231838684e-4
WCRex1_Very well,8.690747496677306e-4,8.010046210748046e-4,3.7075401783075455e-4
vl_num,8.416372318623661e-4,7.870882738522803e-4,3.6443441666233567e-4
PHQ4_2_Nearly every day,8.20671146149237e-4,7.753680437081112e-4,3.7220506481459723e-4
PHQ4_4_Not at all,7.855044663466115e-4,7.397002653541946e-4,3.9866706155369596e-4
PHQ4_2_Prefer not to say,6.667933164129998e-4,6.768421408961153e-4,3.1281768720250905e-4
PHQ4_1_Nearly every day,6.878308436882812e-4,6.245576140151407e-4,3.327928305505372e-4
employment_status_Unemployed,6.460103117856676e-4,6.204297650136672e-4,3.5822865485740895e-4
employment_status_Part time employment,5.573599969073422e-4,5.458068969508718e-4,2.74645900328544e-4
employment_status_Other,5.858068164050144e-4,5.255508851118936e-4,3.1300695338487566e-4
vaccination_status_3,8.012434228560603e-4,5.141084745899651e-4,8.583641011905463e-4
PHQ4_1_Prefer not to say,5.068037566173683e-4,4.6825461488480256e-4,3.01060677522264e-4
employment_status_Full time student,5.059592801207257e-4,4.600102699450439e-4,2.877874310400211e-4
WCRex2_Don't know,4.684978906968832e-4,4.5067375487959445e-4,2.579950372287653e-4
WCRex1_Somewhat badly,4.4774948349980524e-4,4.068661604964052e-4,2.372785069999556e-4
i11_health_Somewhat unwilling,4.795254725659604e-4,3.9816478943949707e-4,4.774566423037385e-4
d1_comorbidities_Prefer_not_to_say,3.290620931720387e-4,2.9140505702814057e-4,2.1126527806646255e-4
PHQ4_4_Prefer not to say,2.0175299129590555e-4,1.7097622076111776e-4,1.79087741216322e-4
i11_health_Not sure,1.686441444928998e-4,1.4554138735894002e-4,1.4062619482604837e-4
