feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.22236519453890122,0.2221799831384281,0.011674053270311254
i9_health_Yes,0.16002228034941265,0.1609093485594665,0.009368207737484669
r1_1,0.055388680821030954,0.05542949739729106,0.002650330586938582
household_size,0.0528114017820685,0.052885421383216696,0.0026323724923860464
gender_Male,0.050534834088814845,0.05082031233798578,0.003117227527261696
age,0.04613291175620743,0.046460880703806315,0.002081898775780754
week_number,0.03285546621013333,0.032805876757732076,0.0011683061256332413
i11_health_Very unwilling,0.029618719287743484,0.029827138035210154,0.00287766094323005
i2_health,0.025949960631792064,0.025918542640609624,9.587106168596172e-4
vaccination_status_2,0.02235284480465509,0.022691364922465623,0.0018342129572318667
i11_health_Somewhat unwilling,0.01895066631077718,0.01894846584611975,0.0020034971934293753
cantril_ladder,0.01618435060652382,0.016168059537731344,6.316526764598803e-4
r1_2,0.01566243887591095,0.015666947494947202,5.166756708750224e-4
vaccination_status_1,0.01567054570232607,0.01551128612176457,0.0014492421027935316
PHQ4_1_Not at all,0.013968153171693714,0.01394521693100648,0.0011760819765420786
WCRex2_No confidence at all,0.013697696926847075,0.013783689127197582,0.0015174149679020809
WCRex1_Somewhat well,0.013811908150028243,0.013683706736269105,0.0014038645235920223
WCRex1_Very badly,0.013461989667788348,0.013377296947335249,0.0012924344367252047
i9_health_Not sure,0.012657591366184448,0.01256331944573332,0.0014561554989673483
PHQ4_2_Not at all,0.011910025621527445,0.01190420493161751,8.595673246694366e-4
i11_health_Somewhat willing,0.011664144229117579,0.011596957872913004,9.126114831784036e-4
PHQ4_1_Several days,0.009453174371072704,0.009361398029319096,8.433554166355281e-4
PHQ4_3_Several days,0.00887919145544946,0.008817046883953237,8.435787357067456e-4
WCRex2_A lot of confidence,0.008067320987384103,0.007982701470777597,7.284202320445267e-4
PHQ4_2_Several days,0.006938641865200626,0.0069167401999929,5.067531840511246e-4
hl_covid_num,0.005937497519540077,0.005943850270777767,3.1057318942126743e-4
vl_num,0.0058418618539453114,0.005791184978476744,3.087342531072022e-4
d1_comorbidities_Yes,0.0057665967064508316,0.0057703375120512984,3.634597502245509e-4
PHQ4_4_Several days,0.005735734302176701,0.005764991662187675,3.775255518314398e-4
PHQ4_1_Nearly every day,0.005617991407532473,0.005613565655112895,4.791154929540112e-4
PHQ4_4_Not at all,0.0055910269771793615,0.005553962271401215,3.6333764231242805e-4
PHQ4_4_Nearly every day,0.005273556176803689,0.005250256702887872,4.2399923123240507e-4
vaccination_status_3,0.00461200567920186,0.004595552250995352,3.324772047354839e-4
PHQ4_3_Nearly every day,0.004513929979485165,0.004501618537979168,3.1971793248807543e-4
PHQ4_3_Not at all,0.003979480934072809,0.003966326127283202,2.6589488131443514e-4
region_South,0.003972155888724556,0.0039514561031189785,2.617237533329807e-4
region_North west,0.0038258265121101035,0.0038038261821289714,2.3757014116444557e-4
WCRex2_Don't know,0.0037552043105815226,0.0037440669334197537,3.711939397153246e-4
region_North east,0.003632252983795691,0.003628172266564462,2.2767932018545392e-4
employment_status_Retired,0.0036387373970976715,0.0036090638398705967,2.45700801126e-4
WCRex2_Not very much confidence,0.0036137104313882086,0.0035744851892954297,2.7935201313965263e-4
employment_status_Part time employment,0.003485433687248283,0.0034912095761715995,2.1073451873507233e-4
WCRex1_Somewhat badly,0.0034890041638726867,0.0034822946436226603,2.8495398282923136e-4
PHQ4_2_Nearly every day,0.0033910480180029253,0.003388597588059229,2.6702746795327946e-4
employment_status_Unemployed,0.0033960014054638782,0.0033674087156459667,2.2353019495787352e-4
WCRex1_Very well,0.0029728364237672617,0.00295638696272441,2.774886962778245e-4
region_Islands,0.002842980152242755,0.0028500315940065742,1.858847505207636e-4
i11_health_Not sure,0.0025902524520215013,0.0026117434824338547,3.6509788960121403e-4
employment_status_Not working,0.002593185789412327,0.002601741538850095,1.9801358487795342e-4
employment_status_Full time student,0.002008458150461527,0.0020123342935404135,1.5102689575651599e-4
PHQ4_1_Prefer not to say,0.0020433902873378406,0.002012280429950597,3.0249684551263503e-4
employment_status_Other,0.001713857029896439,0.0017128934835744696,1.6032816777108796e-4
PHQ4_3_Prefer not to say,0.001527673814689311,0.001511923192222602,2.4675557048717755e-4
PHQ4_2_Prefer not to say,0.001428608273336849,0.0014292079479749217,2.4874416864903426e-4
d1_comorbidities_Prefer_not_to_say,0.0011337475018526088,0.0011273254811996905,1.0148678028691896e-4
PHQ4_4_Prefer not to say,0.0010658202117164645,0.0010548983657164613,1.4759860462171696e-4
