feature,mean_importance,median_importance,sd_importance
i11_health_Very willing,0.2706320248371093,0.27164176997717593,0.018425788330826694
i9_health_Yes,0.1366067324632791,0.13699251906193882,0.016584084566056805
age,0.06703762989522838,0.06677370838144223,0.004305925685352108
r1_1,0.05811956761825775,0.05785686921821864,0.0033557276081360703
household_size,0.05709069502714269,0.05716445592784286,0.003162646665365747
week_number,0.04846796145002255,0.048668743199388395,0.0032064349679546624
gender_Male,0.046000854502871814,0.04620791460352325,0.0027893392507592554
i2_health,0.032109292450350976,0.032007428568223084,0.002316387092023482
vaccination_status_2,0.02639730497154174,0.02647751396231287,0.00243417629553178
PHQ4_1_Not at all,0.018004797480853665,0.017679450676352106,0.0020761670227970016
cantril_ladder,0.016787429531801727,0.016697763321746106,0.0016286510458786005
r1_2,0.01622704542187815,0.016230775763699544,0.001692554252308167
i11_health_Very unwilling,0.014553808630172627,0.014312912033534965,0.003338740835051491
PHQ4_1_Several days,0.013774452706415348,0.013449650822620752,0.0016496361429922015
vaccination_status_1,0.012849888897615094,0.013008027714926155,0.001441509897137081
PHQ4_2_Not at all,0.012001643479948686,0.012393321527684294,0.0017151546309768673
WCRex1_Very badly,0.012212999836367176,0.012080850884616785,0.0024887298377672023
i11_health_Somewhat willing,0.011622759100282789,0.01147446816898751,0.0014961724626818334
PHQ4_4_Nearly every day,0.010267811818207122,0.010312514028402105,0.0010372945977836032
WCRex1_Somewhat well,0.008966761296262688,0.008981683218983752,0.0016090730374689974
WCRex2_A lot of confidence,0.00868213080300754,0.008621296132608341,9.985029618198742e-4
d1_comorbidities_Yes,0.008423297817680211,0.008477378218440426,0.0013102746699391004
PHQ4_3_Several days,0.007214447651116653,0.0072254413608405805,0.0010402947392337356
PHQ4_2_Several days,0.006750734788228175,0.006805509074398707,0.0013207734636299356
hl_covid_num,0.006185969077305394,0.006200917560171308,0.001108340509792749
PHQ4_4_Several days,0.006085826625781018,0.00617308319527694,0.0010399548139868049
PHQ4_1_Nearly every day,0.005957972806841882,0.00591527161110759,0.0013221148429140071
vl_num,0.005322006953354548,0.005246010574233446,9.338939305918101e-4
PHQ4_3_Nearly every day,0.004782568850885434,0.004780734957988024,9.344634232654474e-4
PHQ4_4_Not at all,0.0045088847116864705,0.004474895699602089,9.95051869680406e-4
employment_status_Not working,0.0043752912151773914,0.004280052716617454,7.859860735155137e-4
i9_health_Not sure,0.004324455326748648,0.004072423142750496,0.0010283516203340734
WCRex2_Don't know,0.003548460989782908,0.0035996805707949643,7.602912206637523e-4
region_North east,0.00293657707878955,0.0028643074288158864,8.300477540546168e-4
WCRex2_No confidence at all,0.0030023549250789983,0.002836530330383032,0.0012865146661994612
region_South,0.0028457750799499317,0.0028178860325806772,7.427188504314138e-4
WCRex2_Not very much confidence,0.0025744789793901374,0.002514426672289157,6.591099549180661e-4
employment_status_Retired,0.0025790280702841692,0.002473721108406958,8.913423768581903e-4
region_North west,0.00233361792217974,0.002376519101969894,8.237648910653161e-4
WCRex1_Very well,0.002101490870377707,0.0020984160667202223,6.719573518193362e-4
employment_status_Part time employment,0.002118067751677536,0.0020572717814427233,7.762288759490852e-4
PHQ4_2_Nearly every day,0.0019967197728669402,0.001931605221993999,6.286163909000819e-4
PHQ4_3_Not at all,0.001725904468956664,0.0016886465885603804,6.868552871721985e-4
i11_health_Somewhat unwilling,0.0018087522554892303,0.0013800798479147794,0.0015754133733189722
vaccination_status_3,0.001158897337855969,0.0010876337617393497,6.478431656549733e-4
employment_status_Full time student,0.0011145901127948745,0.0010811435409058291,4.2246534508541685e-4
employment_status_Unemployed,0.001158979153211511,0.001050446014377838,5.231599693042303e-4
employment_status_Other,9.367348309730993e-4,8.558113080341071e-4,4.3928909802062286e-4
region_Islands,8.17776789416792e-4,8.233248844158687e-4,5.035683637537824e-4
WCRex1_Somewhat badly,8.342345413564179e-4,7.452254779617925e-4,5.07475185525821e-4
i11_health_Not sure,7.186993088717004e-4,7.343684056208451e-4,4.0441807599606407e-4
PHQ4_1_Prefer not to say,3.839876370951461e-4,3.1644930601600296e-4,3.2647964755620485e-4
PHQ4_2_Prefer not to say,3.312444009861994e-4,2.6891703295036924e-4,3.0075336191749577e-4
d1_comorbidities_Prefer_not_to_say,2.815369624151444e-4,2.687170003030921e-4,2.0963489243770844e-4
PHQ4_3_Prefer not to say,3.1927770622216845e-4,2.3827858745432924e-4,3.359900600558399e-4
PHQ4_4_Prefer not to say,2.7765010554737398e-5,0,7.289459013412989e-5
