feature,mean_importance,median_importance,sd_importance
r1_1,0.17182098253300285,0.17177978555022969,0.006167699315232026
i11_health_Very willing,0.16327354635315267,0.16300332336308773,0.010859761175917521
i9_health_Yes,0.15827184190909613,0.15855131790849972,0.012131167412052125
week_number,0.15009561373003721,0.14939340894720854,0.005676165745870184
i2_health,0.12384383755322735,0.12406751522588819,0.0040458121814888936
age,0.0487814384893192,0.048840233300467925,0.002499528635512732
gender_Male,0.024761821570304626,0.024826401355521763,0.00149439902841951
household_size,0.02422487689490693,0.02412298024855276,0.0017462443296597078
WCRex1_Very badly,0.012580810441403996,0.012146363426175163,0.0024023718735085484
cantril_ladder,0.009426451877803464,0.009536662355029361,0.0011298877694274798
region_South,0.009140279433532123,0.009134465201213852,8.840750605260263e-4
WCRex2_No confidence at all,0.008921858208579566,0.00904450901135158,0.0015747801029916662
r1_2,0.007049239349979931,0.0070116762785106986,9.719028850132332e-4
WCRex1_Somewhat well,0.006774266734119774,0.006624426870245401,9.605478002826048e-4
region_Islands,0.006323251757505975,0.006337428032721528,6.358120360245019e-4
i11_health_Very unwilling,0.006026302216084072,0.005779421833512573,0.0017359588639452653
i11_health_Somewhat willing,0.005117302107319611,0.0051048580283155065,9.273505661072019e-4
vaccination_status_1,0.004849092548733057,0.004862836923048009,8.774643385609783e-4
vaccination_status_2,0.004901671070838703,0.004458198249705272,0.002459556818442507
PHQ4_4_Nearly every day,0.0044411075060050206,0.0044363571654163925,5.062185387024619e-4
PHQ4_2_Not at all,0.004208106050399767,0.004154008910035318,9.401906496673061e-4
PHQ4_1_Several days,0.003934255110167555,0.003934621991286062,6.629367245047358e-4
region_North east,0.0032177057560125026,0.003136087765775939,8.119584222893573e-4
PHQ4_1_Not at all,0.0027868406785347237,0.002734941233495497,5.858116750155146e-4
d1_comorbidities_Yes,0.0026998308988578947,0.00273154477942173,5.620714300600234e-4
employment_status_Not working,0.0025372797212278126,0.0024948234221230325,5.344645786396558e-4
PHQ4_2_Several days,0.002401761969944378,0.0024564159131475654,6.050761440783103e-4
i9_health_Not sure,0.0034426628605049104,0.0023672395247623743,0.0026117545128633264
PHQ4_3_Prefer not to say,0.0022380634110610092,0.0021825466771119555,5.85582129489675e-4
region_North west,0.001706911864769362,0.0016292160875034233,5.017468292316418e-4
hl_covid_num,0.0015687041076723343,0.001613163012640932,4.681683050597366e-4
PHQ4_3_Not at all,0.0015220981293500048,0.0014795869250148453,5.350396686318011e-4
vl_num,0.001323866485943355,0.0012698648885601093,4.097831088708245e-4
PHQ4_3_Several days,0.0011281654717409247,0.0011111502627866158,3.52957774193587e-4
WCRex2_Not very much confidence,0.0010526272101109146,0.001076178686806175,4.080284223809275e-4
PHQ4_3_Nearly every day,0.0010922305603660494,0.0010750132924190908,4.3062275702261026e-4
PHQ4_4_Several days,0.0010833898265849835,0.0010484951452560994,4.077397057010485e-4
WCRex2_A lot of confidence,9.831971862392327e-4,9.806822687428727e-4,3.300682336255459e-4
employment_status_Retired,0.0010711073842621652,9.38649495524934e-4,5.653121501029262e-4
PHQ4_4_Not at all,8.593958827053137e-4,8.546554418543708e-4,3.412967025763275e-4
WCRex1_Very well,8.783329331101905e-4,8.130371647034563e-4,3.901039221048241e-4
PHQ4_2_Nearly every day,7.750908541648427e-4,7.47109868341412e-4,3.337664847276595e-4
PHQ4_2_Prefer not to say,7.424446110100201e-4,6.885285999591105e-4,3.9601810308738416e-4
employment_status_Unemployed,6.702482212578608e-4,6.582281236600163e-4,3.359811623170831e-4
PHQ4_1_Nearly every day,6.614162767437832e-4,6.264035881474502e-4,3.200217544655964e-4
employment_status_Other,5.553293188091491e-4,5.447714744903271e-4,2.5271891340905e-4
employment_status_Part time employment,5.616952699944941e-4,5.424705200510734e-4,2.628680346323932e-4
employment_status_Full time student,5.368765107839017e-4,4.92559630077018e-4,2.747683322422069e-4
WCRex2_Don't know,4.842333807580013e-4,4.603805481428776e-4,2.4655832570256184e-4
vaccination_status_3,6.7236233654426e-4,4.540514937036546e-4,7.364233899006804e-4
WCRex1_Somewhat badly,4.667135736823175e-4,4.1344285942973417e-4,2.642588835138294e-4
PHQ4_1_Prefer not to say,4.3646635690787797e-4,3.995897321868056e-4,2.6338764171952443e-4
i11_health_Somewhat unwilling,4.318678826097402e-4,3.199503487554052e-4,3.998098542804302e-4
d1_comorbidities_Prefer_not_to_say,0.00032388123787015493,2.989070320472393e-4,1.824604939666494e-4
PHQ4_4_Prefer not to say,1.9603076217615935e-4,1.5685535716840245e-4,1.6991714572319843e-4
i11_health_Not sure,1.2321762216977984e-4,1.0447988989551984e-4,1.09648945625803e-4
